field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30
233,2018,40.0,40.0,1.9316,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,62.0,0.5448870967741934,0.653,0.193,0.1199418010535041,0.45,0.64,0.652,0.0034270748588012,0.626,33.782999999999994,232.0,0.46,42.0,1,99,40__40,14.328104575163398,32.2,311.1,3046.35,19.91078431372549,3.93,1.7003267973856209,61,597.27,-286.16999999999996,1357.6,1623.7,8,0,105,16,2,84.8,567.43,118.40999999999998,3.77,32.0,71.9,5.3933333333333335,22.3,427.45,72.12,2.04,0,104.3,8.829032258064515,26.5,523.04,92.05,2.17,0,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,84.8,18.33225806451613,32.0,592.67,123.39999999999999,3.77,1
234,2018,40.0,40.0,2.1424,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,60.0,0.5721333333333334,0.686,0.2,0.112188749683538,0.4855,0.64425,0.6831666666666667,0.0028461567776648,0.595,34.328,210.0,0.486,44.0,1,99,40__40,14.150980392156866,31.8,323.4,3028.8,19.79607843137255,3.72,1.6470588235294117,55,578.13,-254.73000000000002,1330.9,1596.3000000000002,6,0,100,12,2,80.49999999999999,565.42,113.83999999999999,3.64,31.8,72.2,5.21,22.1,423.51,69.33,2.04,0,106.5,8.741935483870968,26.6,519.05,89.07,2.25,0,24.900000000000002,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,80.5,18.13225806451613,31.8,590.17,118.67,3.64,1
195,2019,43.0,40.0,2.9511,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,72.0,0.4602638888888888,0.75,0.171,0.2169820136590662,0.22725,0.67925,0.7425714285714287,0.0024513416591003,0.254,33.138999999999996,187.0,0.579,35.0,1,99,40__43,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
197,2019,43.0,40.0,3.3518,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,74.0,0.4870135135135135,0.772,0.151,0.2351695474197311,0.2035,0.72975,0.7614285714285715,0.0034222183870287,0.301,36.039,187.0,0.621,39.0,1,99,40__43,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
207,2019,43.0,40.0,3.5799999999999996,productivity_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,71.0,0.4295915492957746,0.737,0.167,0.2219522583778055,0.1775,0.6745000000000001,0.7250000000000002,0.0026344883153653,0.238,30.501,187.0,0.57,30.0,1,99,40__43,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
208,2019,40.0,40.0,2.133,productivity_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,70.0,0.5013,0.699,0.158,0.2084646835454732,0.2385,0.675,0.6967142857142855,0.004792498617729,0.643,35.090999999999994,196.0,0.5409999999999999,45.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
209,2019,20.0,40.0,1.4083,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,78.0,0.4713589743589744,0.66,0.153,0.2037321629353909,0.20975,0.63975,0.6552857142857144,0.0045274297037819,0.603,36.766000000000005,187.0,0.507,48.0,1,2,40__20,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
210,2019,40.0,21.0,1.965,productivity_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,74.0,0.5098648648648649,0.756,0.168,0.2291798139974388,0.2215,0.704,0.7524285714285714,0.0049941752132673,0.601,37.73,193.0,0.588,46.0,3,2,21__40,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
211,2019,40.0,,1.868,productivity_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,67.0,0.5039402985074627,0.741,0.176,0.2120862173737626,0.2254999999999999,0.677,0.7353333333333333,0.0044803892264054,0.54,33.764,194.0,0.565,43.0,99,2,-1__40,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
212,2019,40.0,40.0,2.478,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,65.0,0.5106153846153846,0.727,0.193,0.2040059344768557,0.238,0.68,0.7235,0.0047483095241696,0.589,33.19,209.0,0.534,41.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
213,2019,20.0,40.0,1.9759,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,65.0,0.5069230769230769,0.708,0.168,0.2002544771566962,0.26,0.667,0.7053333333333334,0.0042944354953292,0.55,32.95,192.0,0.5399999999999999,43.0,1,99,40__20,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
214,2019,40.0,40.0,2.1573,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,65.0,0.5102923076923076,0.72,0.167,0.2033614230928936,0.257,0.67,0.7159999999999999,0.0043572420215452,0.55,33.169,193.0,0.5529999999999999,43.0,1,99,40__40,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
215,2019,40.0,40.0,1.672,productivity_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,67.0,0.4936268656716418,0.728,0.146,0.2191363533688281,0.2225,0.7044999999999999,0.7246666666666667,0.0050614048701499,0.626,33.073,217.0,0.582,40.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.8700000000001,-207.67000000000013,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.83000000000001,3.66,32.5,55.699999999999996,5.28,19.2,479.8,72.1,1.65,0,68.2,9.780645161290321,25.9,687.07,113.08,2.28,0,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,78.2,19.996774193548386,29.8,726.9,147.01,2.86,0,59.9,19.67096774193548,32.5,626.93,128.86,3.66,6
216,2019,40.0,40.0,1.95,productivity_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,64.0,0.57728125,0.737,0.168,0.1997695131856647,0.36475,0.715,0.7348333333333333,0.0044296704069407,0.639,36.946,195.0,0.569,46.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.67999999999999,3.66,32.5,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6
217,2019,40.0,40.0,1.962,productivity_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,76.0,0.5015789473684211,0.715,0.165,0.2181954256333368,0.218,0.68625,0.7118571428571426,0.0046973705817579,0.567,38.120000000000005,209.0,0.5499999999999999,48.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
218,2019,40.0,40.0,1.7299,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,62.0,0.5089032258064516,0.709,0.147,0.1883995162720161,0.28725,0.664,0.7013333333333333,0.0044240838147296,0.597,31.552000000000003,200.0,0.5619999999999999,40.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
219,2019,40.0,40.0,2.273,productivity_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,69.0,0.4850434782608695,0.718,0.163,0.2204449015771967,0.193,0.692,0.7156666666666666,0.0051134031700043,0.653,33.467999999999996,213.0,0.5549999999999999,38.0,1,2,40__40,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
220,2019,40.0,40.0,2.7649999999999997,productivity_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,64.0,0.54475,0.719,0.171,0.1810315062357931,0.31725,0.685,0.715,0.0042555752206487,0.624,34.864,193.0,0.5479999999999999,44.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
221,2019,40.0,,1.982,productivity_normalized,True,8.0,8.18,,,,,,,64.0,0.5919375,0.741,0.181,0.1817841160380906,0.47725,0.7172499999999999,0.7389999999999999,0.0039228227034365,0.637,37.884,193.0,0.56,47.0,99,99,-1__40,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.67999999999999,3.66,32.5,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6
222,2019,40.0,40.0,2.648,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,69.0,0.4955507246376812,0.709,0.167,0.2058271074267158,0.235,0.671,0.7023333333333333,0.0046837185088146,0.582,34.193000000000005,213.0,0.5419999999999999,43.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
223,2019,40.0,40.0,2.651,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,74.0,0.4868783783783783,0.745,0.122,0.2184970747965922,0.219,0.6737500000000001,0.7201428571428572,0.0047004601846414,0.548,36.029,191.0,0.623,46.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,21.194901960784314,3.74,1.4397385620915033,32,593.5,-251.89999999999998,1252.8,1514.6,4,0,104,13,1,56.9,605.1600000000001,128.13,3.74,32.0,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4
224,2019,40.0,40.0,3.961,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,72.0,0.5375138888888888,0.736,0.159,0.2134381248522205,0.27575,0.7064999999999999,0.7331428571428571,0.0047890715159428,0.621,38.701,199.0,0.577,50.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.67999999999999,3.66,32.5,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6
225,2019,40.0,,3.961,productivity_normalized,True,4.0,4.03,,,,,,,65.0,0.5674,0.75,0.144,0.1864735741228602,0.425,0.699,0.7286666666666667,0.0037975400085201,0.583,36.881,187.0,0.606,45.0,99,99,-1__40,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.67999999999999,3.66,32.5,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6
226,2019,40.0,40.0,2.9829999999999997,productivity_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,64.0,0.532125,0.728,0.144,0.1932225481795538,0.3265,0.689,0.7221666666666667,0.0045006696221688,0.638,34.056,209.0,0.584,43.0,1,99,40__40,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
227,2019,20.0,40.0,1.161,productivity_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,75.0,0.4569466666666665,0.667,0.144,0.2021595998764892,0.2115,0.6365000000000001,0.6648571428571428,0.0044584047453269,0.566,34.270999999999994,212.0,0.523,41.0,1,99,40__20,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
228,2019,36.0,16.0,1.468,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,63.0,0.4592539682539682,0.767,0.185,0.2249977755272026,0.2075,0.701,0.7656666666666667,0.0049486443766062,0.666,28.933,217.0,0.5820000000000001,29.0,2,99,16__36,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.67999999999999,3.66,32.5,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6
229,2019,36.0,16.0,1.468,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,66.0,0.4381818181818183,0.677,0.081,0.2077927951831524,0.2445,0.6125,0.6643333333333333,0.004501457415189,0.539,28.920000000000005,218.0,0.5960000000000001,40.0,2,99,16__36,14.241830065359476,32.5,375.2,3217.29,21.028039215686274,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,1594.2,6,0,104,16,3,59.9,600.87,123.67999999999999,3.66,32.5,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6
230,2019,44.0,40.0,4.503,productivity_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,72.0,0.4815277777777778,0.761,0.163,0.2080206969017894,0.29125,0.71675,0.7564285714285715,0.0012240259371673,0.387,34.67,171.0,0.598,32.0,1,99,40__44,14.64575163398693,33.4,339.1,3235.25,21.145424836601308,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,1656.4,6,0,105,15,3,52.400000000000006,605.1800000000001,132.17,4.06,33.4,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6
231,2019,44.0,36.0,4.303,productivity_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,76.0,0.4719473684210526,0.767,0.201,0.2173305083542019,0.25325,0.73125,0.7605714285714286,0.0011645818682387,0.231,35.868,178.0,0.5660000000000001,32.0,3,2,36__44,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
232,2019,44.0,36.0,3.404,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,72.0,0.4591527777777777,0.757,0.182,0.2114301605023789,0.2485,0.711,0.7462857142857142,0.0008504902202893,0.258,33.059,178.0,0.575,30.0,3,2,36__44,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
233,2019,40.0,40.0,2.564,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,69.0,0.5396376811594201,0.712,0.191,0.1870063915062482,0.341,0.681,0.7066666666666667,0.004145200270153,0.607,37.23499999999999,191.0,0.5209999999999999,48.0,1,99,40__40,14.38562091503268,33.5,330.20000000000005,3224.8,21.077124183006536,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,1616.8000000000002,7,0,104,16,3,52.199999999999996,603.77,128.06,4.13,33.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.199999999999996,19.9,33.5,629.89,133.22,4.13,6
