field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
207,2019,43.0,40.0,3.5799999999999996,productivity_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,40.0,0.35245,0.713,0.167,0.2184943877997785,0.174,0.5925,0.69725,0.0077942971529488,0.713,14.098,182.0,0.5459999999999999,13.0,1,99,40__43,10.57912087912088,28.5,216.3,1866.91,20.515494505494505,2.3,1.1723076923076925,4,311.42,-95.12,481.49999999999994,626.5,0,0,56,13,0,101.8,700.9899999999999,124.64,2.3,28.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,0.00606894283897488,0.10504025419025409,-0.05172195985832351,0.04008707010582002,0.06179086231078924,12
208,2019,40.0,40.0,2.133,productivity_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,38.0,0.3562631578947369,0.64,0.158,0.1833461902652044,0.1955,0.568,0.636,0.0066116371207374,0.63,13.538000000000002,179.0,0.482,13.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,-0.010705073042573038,0.05542032412032416,-0.10957160339660332,0.02504454365079367,0.02087922395065253,12
209,2019,20.0,40.0,1.4083,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,42.0,0.3293571428571428,0.644,0.153,0.1823357475371518,0.186,0.52075,0.6415000000000001,0.0065542168358853,0.641,13.832999999999998,181.0,0.491,12.0,1,2,40__20,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,0.0024361309239746038,0.06007578948828951,-0.06042844680571949,0.022043749999999918,0.03286405710170861,12
210,2019,40.0,21.0,1.965,productivity_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,41.0,0.3488048780487804,0.673,0.168,0.1884586024946949,0.204,0.576,0.65525,0.0065434570781698,0.673,14.301,182.0,0.505,13.0,3,2,21__40,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,-0.006735869936040388,0.08200867165242165,-0.11955966155057066,0.031271230158730234,0.039370163203198937,12
211,2019,40.0,,1.868,productivity_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,36.0,0.3546944444444445,0.673,0.176,0.1812562365891699,0.197,0.51375,0.6643333333333333,0.0065688059665131,0.673,12.769000000000002,182.0,0.497,12.0,99,2,-1__40,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,-0.001261315512890183,0.06326259920634936,-0.0873469696969697,0.06326259920634936,0.022070992450010336,12
212,2019,40.0,40.0,2.478,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,33.0,0.3457272727272727,0.636,0.193,0.160262147504846,0.214,0.503,0.617,0.0058365202919404,0.636,11.409,182.0,0.443,9.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,-0.020608277122314764,0.028187499999999976,-0.0891154269972452,0.002180555555555519,-0.02628313731572659,12
213,2019,20.0,40.0,1.9759,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,35.0,0.3723428571428571,0.648,0.168,0.1844330219668829,0.206,0.5814999999999999,0.645,0.0066011758863203,0.648,13.032,182.0,0.48,13.0,1,99,40__20,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,0.002308890263529301,0.05190131165131162,-0.0447945428309065,0.019140476190476208,0.03136956739841357,12
214,2019,40.0,40.0,2.1573,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,35.0,0.3726571428571429,0.653,0.167,0.1852920386628544,0.2065,0.58,0.6483333333333333,0.0066399208599669,0.653,13.043000000000005,182.0,0.486,13.0,1,99,40__40,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,0.0007898158663232151,0.054203062678062575,-0.054541233766233765,0.023111507936507958,0.03232596863606479,12
215,2019,40.0,40.0,1.672,productivity_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,34.0,0.3046176470588235,0.58,0.146,0.1442187910384126,0.1945,0.4347499999999999,0.5513333333333333,0.0052758584947156,0.58,10.357,182.0,0.4339999999999999,7.0,1,99,40__40,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,307.0,-69.9,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.82,2.32,28.4,55.7,5.28,19.2,479.8,72.1,1.65,0,68.2,9.78064516129032,25.9,687.07,113.08,2.28,0,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,-0.08751753823655684,-0.022574999999999984,-0.20642349468713106,-0.06997126322751335,-0.08606860453834886,12
216,2019,40.0,40.0,1.95,productivity_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,31.0,0.4372903225806451,0.719,0.168,0.2092510752349739,0.2425,0.6775,0.7006666666666667,0.0083441677338392,0.679,13.555999999999996,164.0,0.5509999999999999,13.0,1,99,40__40,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.028527583607610128,0.11349165209790202,-0.16526580742489838,0.0033058531746031905,0.01821290587973281,12
217,2019,40.0,40.0,1.962,productivity_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,40.0,0.3409,0.645,0.165,0.1872025373759661,0.201,0.61425,0.6345000000000001,0.006514840285269,0.645,13.636,182.0,0.48,12.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,0.01389652238571236,0.14328648504273506,-0.09470659063159059,0.06812685185185186,0.05658118350785017,12
218,2019,40.0,40.0,1.7299,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,30.0,0.3469666666666667,0.626,0.147,0.1462330294047445,0.21875,0.49775,0.592,0.0056526823902329,0.626,10.409,182.0,0.479,8.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,-0.020545796968038346,0.04743822751322746,-0.08652649850149846,0.04743822751322746,-0.019430055515472177,12
219,2019,40.0,40.0,2.273,productivity_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,36.0,0.3019722222222222,0.554,0.163,0.147234409872887,0.182,0.48,0.5336666666666667,0.0051116037238869,0.554,10.871,182.0,0.391,5.0,1,2,40__40,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,-0.03751365433868681,0.022266970298220168,-0.08825119375573917,-0.08372301587301578,-0.05589622090872093,12
220,2019,40.0,40.0,2.7649999999999997,productivity_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,32.0,0.40475,0.655,0.171,0.1604910433637964,0.2635,0.5772499999999999,0.6423333333333333,0.006323036640092,0.655,12.952,182.0,0.484,12.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,-0.014167291424091273,0.0320857142857143,-0.11670537190082647,0.001189186507936535,-0.024747779344322884,12
221,2019,40.0,,1.982,productivity_normalized,True,8.0,8.18,,,,,,,31.0,0.4696451612903225,0.724,0.181,0.1953469285056381,0.2635,0.67,0.7200000000000001,0.0080808250191724,0.712,14.558999999999996,181.0,0.5429999999999999,14.0,99,99,-1__40,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.009507898327822563,0.041465301827801726,-0.06549827823691451,0.017810416666666606,0.009220709658122255,12
222,2019,40.0,40.0,2.648,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,34.0,0.3219411764705883,0.609,0.167,0.1602798914356255,0.19525,0.4975,0.5916666666666667,0.0058412032385792,0.609,10.946000000000002,182.0,0.4419999999999999,8.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,-0.056683697177011,0.01006332671957666,-0.15485303030303035,-0.0042672288359788535,-0.04848865656499584,12
223,2019,40.0,40.0,2.651,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,38.0,0.3144736842105263,0.648,0.122,0.1740666443518122,0.192,0.492,0.636,0.0061293155208646,0.648,11.95,182.0,0.526,10.0,1,99,40__40,9.867032967032968,26.6,219.4,1881.23,20.672857142857143,2.17,1.1132967032967034,2,310.34999999999997,-90.94999999999996,437.7999999999999,575.6,0,0,57,13,0,103.4,702.0200000000001,122.46,2.13,26.6,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,-0.055636908210544574,0.026951256613756636,-0.1568645271395272,0.026951256613756636,-0.04719249322106463,12
224,2019,40.0,40.0,3.961,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,35.0,0.3640285714285714,0.644,0.159,0.185567929143294,0.2095,0.5794999999999999,0.6373333333333333,0.0066278113408263,0.644,12.741,182.0,0.485,13.0,1,99,40__40,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.014612282833155167,0.06752179533429536,-0.11063334645152822,0.004824702380952339,0.010391563973775489,12
225,2019,40.0,,3.961,productivity_normalized,True,4.0,4.03,,,,,,,31.0,0.4390322580645162,0.702,0.144,0.1995497324819324,0.2545,0.6625000000000001,0.6973333333333332,0.0074443158890478,0.689,13.61,179.0,0.5579999999999999,11.0,99,99,-1__40,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.042711142745091614,0.024391414141414214,-0.15191111111111116,-0.01984831349206362,-0.020042485569985603,12
226,2019,40.0,40.0,2.9829999999999997,productivity_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,32.0,0.38121875,0.605,0.144,0.1678000548225104,0.25775,0.591,0.604,0.006321483393804,0.605,12.199000000000002,182.0,0.4609999999999999,11.0,1,99,40__40,10.57912087912088,28.5,216.3,1866.91,20.515494505494505,2.3,1.1723076923076925,4,311.42,-95.12,481.49999999999994,626.5,0,0,56,13,0,101.8,700.9899999999999,124.64,2.3,28.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,-0.03671421303349089,0.021041236772486704,-0.13362016594516601,-0.039945634920634854,-0.018156766255629862,12
227,2019,20.0,40.0,1.161,productivity_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,41.0,0.3090487804878049,0.621,0.144,0.1609849184300424,0.186,0.435,0.615,0.0058123563714982,0.62,12.671,181.0,0.477,7.0,1,99,40__20,10.57912087912088,28.5,216.3,1866.91,20.515494505494505,2.3,1.1723076923076925,4,311.42,-95.12,481.49999999999994,626.5,0,0,56,13,0,101.8,700.9899999999999,124.64,2.3,28.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,-0.01955074083484758,0.01441204906204907,-0.09990475681725675,-0.0033987433862434635,-0.038735706623623314,12
228,2019,36.0,16.0,1.468,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,34.0,0.2682647058823529,0.469,0.185,0.0924768043487692,0.19275,0.3325,0.4486666666666667,0.0030838540829679,0.469,9.121,182.0,0.284,0.0,2,99,16__36,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.09282641494715874,0.01491666666666669,-0.19282018999518996,-0.1528050925925925,-0.16433269609178697,12
229,2019,36.0,16.0,1.468,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,34.0,0.2743529411764706,0.536,0.081,0.1643500357652999,0.1265,0.4205,0.5293333333333333,0.0059161315236873,0.536,9.328,182.0,0.455,8.0,2,99,16__36,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.03213553379102277,0.01761371151996155,-0.08071060606060604,-0.0030347222222221193,-0.013780190180190176,12
230,2019,44.0,40.0,4.503,productivity_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,37.0,0.4681621621621621,0.761,0.163,0.2266713913341935,0.259,0.74,0.7600000000000001,0.0084294256985502,0.729,17.322,171.0,0.598,16.0,1,99,40__44,10.848351648351647,27.9,229.1,1874.52,20.599120879120875,2.34,1.186153846153846,4,318.57000000000005,-89.47000000000003,504.4,650.7999999999998,0,0,58,13,0,112.4,703.74,126.81,2.34,27.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,0.12436526137536237,0.2722726662226662,0.009750000000000009,0.10306825396825403,0.18624344572806112,12
231,2019,44.0,36.0,4.303,productivity_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,41.0,0.455780487804878,0.767,0.201,0.2252567653833765,0.237,0.739,0.76325,0.0082375038273775,0.746,18.687,178.0,0.5660000000000001,16.0,3,2,36__44,10.57912087912088,28.5,216.3,1866.91,20.515494505494505,2.3,1.1723076923076925,4,311.42,-95.12,481.49999999999994,626.5,0,0,56,13,0,101.8,700.9899999999999,124.64,2.3,28.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,0.1095808693427434,0.25765149711399704,0.027484740259740237,0.11746081349206339,0.1845989345685179,12
232,2019,44.0,36.0,3.404,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,39.0,0.4611025641025641,0.757,0.182,0.2237514411782029,0.246,0.7255,0.755,0.0083422919105584,0.727,17.983,178.0,0.575,16.0,3,2,36__44,10.57912087912088,28.5,216.3,1866.91,20.515494505494505,2.3,1.1723076923076925,4,311.42,-95.12,481.49999999999994,626.5,0,0,56,13,0,101.8,700.9899999999999,124.64,2.3,28.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,0.12056522244103582,0.32663993203765934,0.02169999999999997,0.07540406746031736,0.1694097491613725,12
233,2019,40.0,40.0,2.564,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,35.0,0.4037714285714286,0.644,0.191,0.1758626226371491,0.2315,0.6134999999999999,0.63,0.0063429618469713,0.644,14.132,182.0,0.453,14.0,1,99,40__40,10.57912087912088,28.5,216.3,1866.91,20.515494505494505,2.3,1.1723076923076925,4,311.42,-95.12,481.49999999999994,626.5,0,0,56,13,0,101.8,700.9899999999999,124.64,2.3,28.5,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,-0.01624445453635294,0.08406382275132274,-0.11613211990030176,0.016473908730158637,0.04144065807282589,12
234,2019,33.0,40.0,0.6081000000000001,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,32.0,0.40534375,0.687,0.181,0.1662531220336553,0.2685,0.5597500000000001,0.6793333333333335,0.0060958802544485,0.687,12.971,182.0,0.506,11.0,1,99,40__33,10.431868131868132,28.4,237.1,1863.46,20.47758241758242,2.32,1.1854945054945054,4,306.46000000000004,-69.36000000000004,468.4,612.5,0,0,57,13,0,113.2,696.5899999999999,121.62,2.32,28.4,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,-0.025454071802193133,0.01050000000000001,-0.08199676827801816,0.008273511904761888,-0.04228243987493981,12
195,2020,20.0,43.0,1.4514,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,37.0,0.2998918918918919,0.514,0.165,0.105102725498588,0.207,0.368,0.5013333333333333,0.005695959396277,0.514,11.096,181.0,0.349,1.0,2,1,43__20,13.745054945054948,30.3,94.2,2030.31,22.3110989010989,3.12,1.655714285714286,31,376.17,-281.97,740.9,900.6999999999999,1,0,71,14,1,47.2,722.21,139.34,3.12,30.3,32.6,8.476666666666667,26.4,564.9,95.81,2.66,0,14.4,15.65483870967742,29.8,743.2,141.02,2.81,0,47.2,17.04,30.3,722.21,139.34,3.12,1,-0.0565017627983974,-0.015359788359788407,-0.11966455211455213,-0.09801563159063165,-0.07884524281363223,13
197,2020,20.0,43.0,1.5651,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,36.0,0.3186944444444444,0.553,0.164,0.1228259426642353,0.22,0.41625,0.5426666666666667,0.006654588117027,0.553,11.473,181.0,0.389,5.0,2,1,43__20,14.183516483516485,30.6,100.1,2029.87,22.306263736263737,3.23,1.65010989010989,31,390.66,-290.56000000000006,776.6,938.3,1,0,70,14,1,54.00000000000001,719.3600000000002,143.89,3.23,30.6,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,-0.050582364373617045,0.009520171957671963,-0.15227474747474745,-0.1276313963813963,-0.10598730098130739,13
207,2020,20.0,43.0,4.38,productivity_normalized,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,35.0,0.2989714285714286,0.525,0.159,0.1196324097784031,0.1975,0.3765,0.5113333333333333,0.0063228771630208,0.525,10.464,181.0,0.366,5.0,2,1,43__20,13.745054945054948,30.3,94.2,2030.31,22.3110989010989,3.12,1.655714285714286,31,376.17,-281.97,740.9,900.6999999999999,1,0,71,14,1,47.2,722.21,139.34,3.12,30.3,32.6,8.476666666666667,26.4,564.9,95.81,2.66,0,14.4,15.65483870967742,29.8,743.2,141.02,2.81,0,47.2,17.04,30.3,722.21,139.34,3.12,1,-0.06924741005382488,-0.00652959656084659,-0.1347043134216212,-0.1301364108114108,-0.10500514872191558,13
208,2020,43.0,40.0,5.05,productivity_normalized,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,33.0,0.3982727272727273,0.524,0.206,0.0895731536915997,0.341,0.473,0.5143333333333334,0.0050334755588535,0.496,13.143,177.0,0.318,3.0,1,99,40__43,13.174725274725274,29.9,105.8,2026.56,22.26989010989011,3.09,1.540989010989011,24,381.15,-275.34999999999997,700.3000000000001,856.7000000000002,0,0,71,14,0,55.7,715.7800000000001,141.46,3.09,29.9,31.0,7.756666666666666,25.5,562.48,93.87,2.72,0,19.1,15.287096774193548,28.8,748.3,145.82,2.74,0,55.7,16.41,29.9,715.78,141.46,3.09,0,0.0035883030242441906,0.07645261243386242,-0.11782601565101558,-0.11782601565101558,-0.04227437029545544,13
209,2020,16.0,20.0,5.78,productivity_normalized,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,41.0,0.3513170731707317,0.461,0.188,0.0870635985720307,0.266,0.44,0.454,0.0038397278390819,0.362,14.404000000000002,162.0,0.273,0.0,2,3,20__16,14.183516483516485,30.6,100.1,2029.87,22.306263736263737,3.23,1.65010989010989,31,390.66,-290.56000000000006,776.6,938.3,1,0,70,14,1,54.00000000000001,719.3600000000002,143.89,3.23,30.6,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,0.023611206463434425,0.13561830484330484,-0.26160996503496514,-0.26160996503496514,-0.052487824939928304,13
