field_id,year,field_tillable_area,field_calculated_area,field_lat,field_long,ops_count_total,ops_count_soil,ops_count_application,ops_count_harvesting,ops_count_seeding,ops_count_tillage,ops_count_spraying,ops_npk_n_total,ops_npk_p_total,ops_npk_k_total,ops_npk_total,ops_season_start,ops_season_end,ops_season_duration_days,ops_days_seeding_to_harvest,ops_yield_t_ha,crop_id,crop_name,crop_season_type,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_early,ndvi_mid,ndvi_late,target_yield_t_ha
221,2017,8.0,8.18,50.45758769417813,82.53181450973824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,82,0.5463780487804879,0.732,0.5216071428571429,0.6872592592592595,0.43118518518518517,12.331
221,2019,8.0,8.18,50.45758769417813,82.53181450973824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,87,0.5602988505747126,0.741,0.5063793103448276,0.7131724137931035,0.46134482758620693,28.217
221,2020,8.0,8.18,50.45758769417813,82.53181450973824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,78,0.5070384615384617,0.643,0.48373076923076924,0.6120769230769231,0.4253076923076922,28.632
221,2021,8.0,8.18,50.45758769417813,82.53181450973824,6,1,4,1,0,0,0,0.22,0.22,0.22,0.66,2021-04-21,2021-09-24,156.0,153.0,1.7475,40.0,Подсолнечник,spring,81,0.5430246913580247,0.754,0.45888888888888885,0.710037037037037,0.46014814814814814,27.167
221,2022,8.0,8.18,50.45758769417813,82.53181450973824,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,2021-08-02,2022-03-14,224.0,151.0,,,,,101,0.47073267326732676,0.746,0.5110588235294117,0.5980588235294118,0.298,41.328
222,2025,62.0,62.12991,50.43115826493252,82.3109971881627,15,6,7,1,0,0,0,43.99559984470323,46.0,0.0,89.99559984470324,2024-07-28,2025-10-18,446.0,176.0,2.972258064516129,40.0,Подсолнечник,spring,95,0.46663157894736845,0.754,0.34981249999999997,0.6879375000000001,0.3587741935483871,29.642
222,2010,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,96,0.38111458333333337,0.749,0.39453125,0.5271874999999999,0.22162500000000002,24.025
222,2011,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,100,0.4238500000000001,0.76,0.4753823529411765,0.5376969696969698,0.2569090909090909,22.814
222,2012,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,90,0.41369999999999996,0.669,0.2962333333333333,0.5594666666666667,0.3853999999999999,13.562
222,2013,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,67,0.3761194029850746,0.538,0.41930434782608694,0.3863636363636363,0.32072727272727275,11.753
222,2014,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,78,0.49046153846153845,0.735,0.6232307692307693,0.5518076923076923,0.29634615384615387,23.248
222,2015,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,81,0.38754320987654317,0.636,0.41144444444444433,0.5104074074074073,0.24077777777777776,19.893
222,2016,62.0,62.12991,50.43115826493252,82.3109971881627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,83,0.3705903614457831,0.727,0.3257857142857143,0.4827499999999999,0.3007407407407407,16.724
