field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30
208,2019,40.0,40.0,2.133,productivity_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,55.0,0.4560727272727273,0.699,0.158,0.2137209611998747,0.2175,0.6395,0.6971999999999999,0.0064538872187441,0.697,25.084000000000003,196.0,0.5409999999999999,30.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
209,2019,20.0,40.0,1.4083,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,61.0,0.4276557377049181,0.66,0.153,0.2104268795743704,0.191,0.641,0.656,0.0061180121876618,0.635,26.087000000000003,187.0,0.507,31.0,1,2,40__20,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
210,2019,40.0,21.0,1.965,productivity_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,58.0,0.4618275862068965,0.756,0.168,0.2367696492906303,0.20775,0.708,0.7546000000000002,0.006908301135666,0.73,26.786,193.0,0.588,30.0,3,2,21__40,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
211,2019,40.0,,1.868,productivity_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,52.0,0.4668461538461539,0.741,0.176,0.2261372442885909,0.20275,0.702,0.7363999999999999,0.0067064116578562,0.698,24.276000000000003,194.0,0.565,28.0,99,2,-1__40,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
212,2019,40.0,40.0,2.478,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.4614693877551021,0.727,0.193,0.2125406181627712,0.219,0.681,0.72425,0.0066031914640518,0.69,22.612,209.0,0.534,25.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
213,2019,20.0,40.0,1.9759,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,50.0,0.4677000000000001,0.708,0.168,0.2123704546305818,0.2245,0.67525,0.7064,0.0063126888788153,0.678,23.385000000000005,192.0,0.5399999999999999,28.0,1,99,40__20,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
214,2019,40.0,40.0,2.1573,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,50.0,0.4709199999999999,0.72,0.167,0.215985077262296,0.2275,0.6827500000000001,0.7176,0.0064334428830462,0.691,23.545999999999996,193.0,0.5529999999999999,28.0,1,99,40__40,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
215,2019,40.0,40.0,1.672,productivity_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,50.0,0.4235199999999999,0.717,0.146,0.2114333218771346,0.20025,0.647,0.7136,0.0063278092913157,0.717,21.176,212.0,0.571,23.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,454.01,-138.70999999999992,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.51,2.86,29.8,55.699999999999996,5.28,19.2,479.8,72.1,1.65,0,68.2,9.780645161290321,25.9,687.07,113.08,2.28,0,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,78.2,19.996774193548386,29.8,726.9,147.01,2.86,0
216,2019,40.0,40.0,1.95,productivity_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,47.0,0.5341702127659573,0.737,0.168,0.2171155510712579,0.2705,0.7144999999999999,0.73525,0.00689521262816,0.714,25.105999999999995,195.0,0.569,29.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
217,2019,40.0,40.0,1.962,productivity_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,57.0,0.4450526315789472,0.715,0.165,0.2243341352702721,0.206,0.649,0.7125999999999999,0.0065895875475607,0.708,25.367999999999995,209.0,0.5499999999999999,29.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
218,2019,40.0,40.0,1.7299,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,46.0,0.4626304347826085,0.709,0.147,0.1984155015305937,0.24475,0.6795,0.7032499999999999,0.0062599535205696,0.693,21.280999999999995,200.0,0.5619999999999999,24.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
219,2019,40.0,40.0,2.273,productivity_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,53.0,0.4221509433962265,0.718,0.163,0.2147913771701675,0.187,0.632,0.7135999999999999,0.0062368519381932,0.718,22.37400000000001,213.0,0.5549999999999999,22.0,1,2,40__40,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
220,2019,40.0,40.0,2.7649999999999997,productivity_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,49.0,0.5070816326530612,0.719,0.171,0.1914544584558964,0.308,0.687,0.717,0.0060816153754364,0.711,24.847,193.0,0.5479999999999999,29.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
221,2019,40.0,,1.982,productivity_normalized,True,8.0,8.18,,,,,,,47.0,0.5585106382978724,0.741,0.181,0.2012462102025008,0.3365,0.724,0.7395,0.00647570936637,0.712,26.250000000000004,193.0,0.56,30.0,99,99,-1__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
222,2019,40.0,40.0,2.648,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,51.0,0.4373725490196078,0.709,0.167,0.2097300749641855,0.202,0.655,0.6952,0.0064119120670201,0.709,22.306,213.0,0.5419999999999999,25.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
223,2019,40.0,40.0,2.651,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,56.0,0.438,0.745,0.122,0.230115266147828,0.193,0.6815,0.7264,0.0067286386546664,0.705,24.528,191.0,0.623,28.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.405573770491802,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225805,25.0,693.09,114.07,2.17,0,103.4,15.610000000000001,26.6,702.02,122.46000000000001,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0
224,2019,40.0,40.0,3.961,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,54.0,0.4867222222222221,0.736,0.159,0.2240788896023721,0.22975,0.7035,0.735,0.0066527273360175,0.716,26.283,199.0,0.577,32.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
225,2019,40.0,,3.961,productivity_normalized,True,4.0,4.03,,,,,,,48.0,0.5362916666666666,0.75,0.144,0.2074536050877132,0.349,0.7022499999999999,0.73375,0.006102999132357,0.699,25.741999999999997,187.0,0.606,28.0,99,99,-1__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
226,2019,40.0,40.0,2.9829999999999997,productivity_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,48.0,0.4801041666666666,0.728,0.144,0.1965769823317035,0.261,0.64775,0.712,0.0061147212284355,0.724,23.045,209.0,0.584,27.0,1,99,40__40,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.60000000000002,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1
227,2019,20.0,40.0,1.161,productivity_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,58.0,0.4076896551724138,0.667,0.144,0.2045418941065831,0.195,0.63275,0.6609999999999999,0.0060308338043637,0.666,23.646000000000004,212.0,0.523,24.0,1,99,40__20,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.60000000000002,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1
228,2019,36.0,16.0,1.468,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,46.0,0.355195652173913,0.752,0.185,0.1698377255634762,0.19975,0.529,0.6752499999999999,0.0046583084220552,0.752,16.339,213.0,0.567,12.0,2,99,16__36,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
229,2019,36.0,16.0,1.468,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,48.0,0.3707916666666667,0.626,0.081,0.2045092661239474,0.14725,0.59725,0.6194999999999999,0.0058891203569177,0.615,17.798000000000002,187.0,0.545,22.0,2,99,16__36,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
230,2019,44.0,40.0,4.503,productivity_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,56.0,0.5285535714285715,0.761,0.163,0.2119838201072074,0.3175,0.735,0.7584,0.0051845304827322,0.41,29.599000000000004,171.0,0.598,32.0,1,99,40__44,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.67999999999995,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.64999999999999,2.34,0,112.39999999999999,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0
231,2019,44.0,36.0,4.303,productivity_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,59.0,0.5217627118644068,0.767,0.201,0.2205935244207649,0.2815,0.7435,0.7624,0.0056972044388686,0.396,30.784,178.0,0.5660000000000001,32.0,3,2,36__44,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.60000000000002,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1
232,2019,44.0,36.0,3.404,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,56.0,0.5109107142857142,0.757,0.182,0.2118302282477404,0.27775,0.7224999999999999,0.7494,0.0051968285452487,0.335,28.610999999999997,178.0,0.575,30.0,3,2,36__44,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.60000000000002,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1
233,2019,40.0,40.0,2.564,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,52.0,0.4968461538461538,0.712,0.191,0.1970194625894945,0.29425,0.6597500000000001,0.7076,0.0059487084623472,0.702,25.836,191.0,0.5209999999999999,31.0,1,99,40__40,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.60000000000002,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1
234,2019,33.0,40.0,0.6081000000000001,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,48.0,0.4971458333333333,0.716,0.181,0.188154966005787,0.30325,0.671,0.7064999999999999,0.005370072684094,0.671,23.863,189.0,0.5349999999999999,27.0,1,99,40__33,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.3999999999999,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.699999999999996,5.28,19.2,479.8,71.94,1.65,0,68.2,9.780645161290321,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548386,29.8,726.9,146.85,2.86,0
195,2020,20.0,43.0,1.4514,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,50.0,0.3722999999999999,0.617,0.165,0.152501836054521,0.228,0.52525,0.6042,0.0053429090531082,0.593,18.615,197.0,0.4519999999999999,14.0,2,1,43__20,15.37704918032787,34.6,166.29999999999998,2754.87,22.580901639344262,4.07,1.7613114754098358,45,525.0400000000001,-358.7400000000001,1180.1,1401.9,6,0,91,14,5,71.9,702.2800000000001,144.39000000000001,4.07,34.6,32.6,8.476666666666667,26.4,564.9,95.81,2.66,0,14.399999999999999,15.654838709677419,29.8,743.2,141.02,2.81,0,47.2,17.04,30.3,722.21,139.34,3.12,1,72.1,20.16774193548387,34.6,724.5600000000001,148.87,4.07,5
197,2020,20.0,43.0,1.5651,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,49.0,0.3925714285714285,0.626,0.164,0.1620632277721209,0.231,0.573,0.6154999999999999,0.0057255974063063,0.626,19.236,214.0,0.4619999999999999,18.0,2,1,43__20,15.764754098360656,34.8,178.9,2760.58,22.627704918032787,4.29,1.76655737704918,45,546.01,-367.11,1223.2,1446.9000000000003,6,0,90,14,5,78.80000000000001,706.8300000000002,150.61,4.29,34.8,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,78.8,20.406451612903226,34.8,730.71,155.35,4.29,5
207,2020,20.0,43.0,4.38,productivity_normalized,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,47.0,0.3665744680851063,0.61,0.159,0.1552282800348873,0.2135,0.5335000000000001,0.5874999999999999,0.0055037630584655,0.553,17.229,199.0,0.4509999999999999,17.0,2,1,43__20,15.37704918032787,34.6,166.29999999999998,2754.87,22.580901639344262,4.07,1.7613114754098358,45,525.0400000000001,-358.7400000000001,1180.1,1401.9,6,0,91,14,5,71.9,702.2800000000001,144.39000000000001,4.07,34.6,32.6,8.476666666666667,26.4,564.9,95.81,2.66,0,14.399999999999999,15.654838709677419,29.8,743.2,141.02,2.81,0,47.2,17.04,30.3,722.21,139.34,3.12,1,72.1,20.16774193548387,34.6,724.5600000000001,148.87,4.07,5
208,2020,43.0,40.0,5.05,productivity_normalized,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,48.0,0.4292916666666667,0.524,0.206,0.0886542813248306,0.3895,0.50525,0.5205000000000001,0.0027468941380284,0.465,20.606,177.0,0.318,14.0,1,99,40__43,14.767213114754098,33.5,196.8,2761.42,22.634590163934426,4.03,1.6415573770491807,36,535.0,-338.2,1117.0,1335.4,2,0,92,14,2,91.0,710.64,149.12999999999997,4.03,33.5,31.0,7.756666666666666,25.5,562.48,93.87,2.72,0,19.099999999999998,15.287096774193548,28.8,748.3,145.82,2.74,0,55.7,16.41,29.9,715.78,141.46,3.09,0,91.0,19.44193548387097,33.5,734.86,153.85,4.03,2
209,2020,16.0,20.0,5.78,productivity_normalized,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,53.0,0.3642075471698113,0.526,0.188,0.0821683404326467,0.282,0.423,0.4684,0.0020236885615913,0.526,19.302999999999997,214.0,0.338,1.0,2,3,20__16,15.764754098360656,34.8,178.9,2760.58,22.627704918032787,4.29,1.76655737704918,45,546.01,-367.11,1223.2,1446.9000000000003,6,0,90,14,5,78.80000000000001,706.8300000000002,150.61,4.29,34.8,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,78.8,20.406451612903226,34.8,730.71,155.35,4.29,5
210,2020,44.0,40.0,2.11,productivity_normalized,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,50.0,0.3980799999999999,0.519,0.171,0.0860011255740295,0.34625,0.448,0.4824,0.0024081232598863,0.519,19.903999999999996,214.0,0.348,1.0,1,3,40__44,15.764754098360656,34.8,178.9,2760.58,22.627704918032787,4.29,1.76655737704918,45,546.01,-367.11,1223.2,1446.9000000000003,6,0,90,14,5,78.80000000000001,706.8300000000002,150.61,4.29,34.8,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,78.8,20.406451612903226,34.8,730.71,155.35,4.29,5
211,2020,44.0,40.0,3.19,productivity_normalized,False,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,46.0,0.3980869565217391,0.519,0.182,0.089774070548857,0.3765,0.4775,0.51475,0.0025898811242482,0.431,18.312,174.0,0.337,4.0,1,3,40__44,15.764754098360656,34.8,178.9,2760.58,22.627704918032787,4.29,1.76655737704918,45,546.01,-367.11,1223.2,1446.9000000000003,6,0,90,14,5,78.80000000000001,706.8300000000002,150.61,4.29,34.8,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,78.8,20.406451612903226,34.8,730.71,155.35,4.29,5
