field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow,scout_n_reports_asof,scout_has_report_asof,soil_sample_n_asof,soil_sample_has_asof,soil_sample_days_since_latest,soil_sample_n_tests_asof,soil_sample_latest_soil_K,soil_sample_mean_soil_K,soil_sample_latest_soil_P,soil_sample_mean_soil_P,soil_sample_latest_soil_S,soil_sample_mean_soil_S,soil_sample_latest_soil_Cu,soil_sample_mean_soil_Cu,soil_sample_latest_soil_Fe,soil_sample_mean_soil_Fe,soil_sample_latest_soil_Mg,soil_sample_mean_soil_Mg,soil_sample_latest_soil_Mn,soil_sample_mean_soil_Mn,soil_sample_latest_soil_Mo,soil_sample_mean_soil_Mo,soil_sample_latest_soil_Zn,soil_sample_mean_soil_Zn,soil_sample_latest_soil_pH,soil_sample_mean_soil_pH,soil_sample_latest_soil_N_NO3,soil_sample_mean_soil_N_NO3,soil_sample_latest_soil_organic_matter,soil_sample_mean_soil_organic_matter,soil_sample_latest_soil_B,soil_sample_mean_soil_B,soil_sample_latest_soil_N,soil_sample_mean_soil_N,scout_last_report_doy,scout_days_since_last_report,scout_growth_stage_max,scout_growth_stage_last,scout_risk_yield_decreasing_n,scout_risk_yield_decreasing_any,scout_condition_score_min,scout_condition_score_last,scout_condition_bad_n,scout_condition_not_good_n,scout_threat_reports_n,scout_threat_total_n,scout_threat_disease_any,scout_threat_insect_any,scout_threat_weed_any,standard_name,field_name,prod_crop_ru,target_yield_t_ha,target_source,unit_fix_applied,mgmt_ops_n_asof,mgmt_has_ops_asof,mgmt_op_application_n,mgmt_op_soil_n,mgmt_op_other_n,mgmt_subtype_harrowing_n,mgmt_subtype_discing_n,mgmt_fertilizer_items_n,mgmt_fertilizer_fact_rate_sum,mgmt_seed_items_n,mgmt_seed_fact_rate_sum,mgmt_chemical_items_n,mgmt_chemical_fact_rate_sum,mgmt_fert_N_rate_sum,mgmt_fert_P2O5_rate_sum,mgmt_fert_K2O_rate_sum,mgmt_fert_S_rate_sum,mgmt_fert_Mg_rate_sum,physical_t_ha,productivity_t_ha,prod_fact_t_ha,target_v17,target_v17_source,target_v17_conflict
219,2022,43.0,40.0,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,46.0,0.3249347826086957,0.665,0.134,0.1838792612102126,0.18225,0.4725,0.0074550505030877,0.66,14.947,177.0,0.531,11.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,-0.006284480293516,0.1217792897842898,-0.1057629228179227,0.0803300697450697,0.0209962414757339,15,2022-05-21,2022-09-09,1,41.0,141.0,5.0,600.8000000000001,108.2,210.62,-102.42000000000002,971.56,3.76,24.0,11.0,28.0,7.0,24.0,0.4360416666666666,0.678,0.678,38.0,0.6087142857142858,,,,,,569.7,0.2758924088463837,0.5741750503018108,,,,,0.0828653856060996,0,0,9,1,912.0,1.0,339.3333333333333,339.3333333333333,32.71111111111111,32.71111111111111,9.583333333333334,9.583333333333334,0.1633333333333333,0.1633333333333333,1.9911111111111113,1.9911111111111113,406.22222222222223,406.22222222222223,19.322222222222223,19.322222222222223,0.1177777777777777,0.1177777777777777,0.8244444444444443,0.8244444444444443,6.177777777777777,6.177777777777777,7.362222222222223,7.362222222222223,5.766666666666667,5.766666666666667,,,,,,,,,,,,,,,,,,,,wheat_spring,Подхозный увал 1,Пшеница яровая,2.827547619047619,v17_physical_t_ha,True,9,1,3.0,5.0,1.0,1.0,2.0,2.0,108.02857142857142,4.0,215.8,2.0,1.9761904761904765,36.669714285714285,0.0,0.0,3.150857142857143,0.0,2.827547619047619,2.8275476,2.8275476,2.827547619047619,physical_t_ha,False
220,2022,43.0,40.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,41.0,0.4155121951219511,0.719,0.199,0.1909335374022529,0.244,0.537,0.0089621434324917,0.711,17.035999999999998,176.0,0.52,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0034165312585892,0.1099825333925332,-0.0653528679653679,0.0788175372775372,0.0541435369339654,15,2022-05-20,2022-09-01,1,42.0,140.0,5.0,565.3,76.5,208.28,-131.78,997.96,3.52,23.0,4.0,29.0,9.0,21.0,0.5504149659863946,0.7244285714285714,0.7244285714285714,39.0,0.7072857142857142,,,,,,537.3,0.4542683982683982,0.7095442176870748,,,,,0.0754020993246358,0,0,1,1,912.0,1.0,453.0,453.0,38.9,38.9,6.07,6.07,0.2,0.2,6.55,6.55,430.0,430.0,41.3,41.3,0.17,0.17,1.7,1.7,5.4,5.4,6.75,6.75,5.9,5.9,,,,,,,,,,,,,,,,,,,,wheat_spring,Сапог,Пшеница яровая,3.4832,v17_physical_t_ha,True,8,1,3.0,4.0,1.0,1.0,1.0,2.0,104.8181818181818,4.0,226.8,2.0,1.0,35.528181818181814,0.0,0.0,2.9795454545454545,0.0,3.4832,3.4832,3.4832,3.4832,physical_t_ha,False
222,2022,43.0,40.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,42.0,0.3946428571428571,0.745,0.173,0.1997430279406126,0.213,0.55775,0.009271841303062,0.745,16.575,182.0,0.5720000000000001,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0230972017239439,0.1883400913900914,-0.0506253968253968,0.1669590740740741,0.0923286654755142,15,2022-05-16,2022-08-31,1,46.0,136.0,5.0,613.4,84.10000000000001,227.05,-142.95,1095.26,3.52,24.0,4.0,32.0,9.0,25.0,0.5034628571428571,0.7408571428571429,0.7408571428571429,43.0,0.5684285714285714,,,,,,585.4,0.3855221755368814,0.6107142857142857,,,,,0.0830965909090909,0,0,2,1,912.0,1.0,337.0,337.0,27.25,27.25,3.385,3.385,0.19,0.19,3.77,3.77,449.0,449.0,23.15,23.15,0.08,0.08,1.795,1.795,5.45,5.45,9.465,9.465,5.6,5.6,,,,,,,,,,,,,,,,,,,,wheat_spring,Соколки 1,Пшеница яровая,3.2700483870967743,v17_physical_t_ha,True,11,1,4.0,6.0,1.0,1.0,1.0,3.0,0.0,4.0,204.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2700483870967743,3.2700484000000003,3.2700484000000003,3.2700483870967743,physical_t_ha,False
223,2022,43.0,40.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.3634523809523809,0.686,0.182,0.1866080948559296,0.20225,0.52275,0.0087110530658637,0.679,15.265,172.0,0.504,11.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,-0.0068811943483023,0.120331507936508,-0.0873998556998557,0.078002433862434,0.0473105074720253,15,2022-05-18,2022-09-01,1,44.0,138.0,5.0,591.1999999999999,84.1,217.77,-133.67000000000002,1044.53,3.52,24.0,4.0,30.0,9.0,23.0,0.4752422360248446,0.6814285714285714,0.6814285714285714,41.0,0.6187142857142858,,,,,,563.1999999999999,0.3589983660130719,0.645948051948052,,,,,0.0779575486421808,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat_spring,Соколки 2,Пшеница яровая,3.2311428571428573,v17_physical_t_ha,True,11,1,4.0,6.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311428571428573,3.2311428999999996,3.2311428999999996,3.2311428571428573,physical_t_ha,False
224,2022,43.0,40.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,44.0,0.4039999999999999,0.72,0.147,0.1986732127251821,0.23825,0.58775,0.0094564245830272,0.717,17.775999999999996,176.0,0.573,16.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0443107280152172,0.132884126984127,-0.0260833333333333,0.1046094179894179,0.1173375673400673,15,2022-05-13,2022-08-25,1,49.0,133.0,5.0,668.0,140.1,229.96,-89.86000000000001,1152.66,3.51,28.0,8.0,31.0,6.0,27.0,0.5094391534391535,0.7048571428571427,0.703,41.0,0.6252857142857142,0.7034761904761905,,,,,551.0,0.4151083743842363,0.6295631981187536,0.7040169029443838,,,,0.0791363108436278,0,0,4,1,912.0,1.0,474.25,474.25,27.125,27.125,5.6175,5.6175,0.2075,0.2075,3.6175,3.6175,447.0,447.0,19.7,19.7,0.1575,0.1575,0.8775000000000001,0.8775000000000001,5.625,5.625,9.2325,9.2325,5.9750000000000005,5.9750000000000005,,,,,,,,,,,,,,,,,,,,wheat_spring,Холодный ключ,Пшеница яровая,3.079423076923077,v17_physical_t_ha,True,11,1,5.0,4.0,2.0,1.0,2.0,4.0,60.4,5.0,0.0,6.0,1.65,20.328000000000003,0.0,0.0,1.5,0.0,3.079423076923077,3.0794231,3.0794231,3.079423076923077,physical_t_ha,False
226,2022,43.0,40.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,45.0,0.4405333333333333,0.735,0.173,0.205171971228474,0.251,0.651,0.0097533582319122,0.735,19.824,182.0,0.562,19.0,1,2,40__43,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0154293654062687,0.1430718734968734,-0.0590883116883116,0.1106156349206349,0.0894123323300202,15,2022-05-13,2022-08-25,1,49.0,133.0,5.0,682.2,103.0,237.52,-134.51999999999998,1155.8300000000002,3.68,28.0,9.0,35.0,9.0,29.0,0.5454039408866995,0.7345714285714285,0.7345714285714285,46.0,0.6262857142857143,0.7338571428571428,,,,,651.3000000000001,0.4134543325526931,0.6285900494617399,0.7314999999999999,,,,0.0705808869456589,0,0,1,1,912.0,1.0,443.0,443.0,29.4,29.4,1.03,1.03,0.14,0.14,1.3,1.3,388.0,388.0,18.0,18.0,0.12,0.12,0.3,0.3,6.8,6.8,5.78,5.78,5.7,5.7,,,,,,,,,,,,,,,,,,,,wheat_spring,Штаны,Пшеница яровая,1.6934999999999998,v17_physical_t_ha,True,11,1,6.0,4.0,1.0,1.0,2.0,5.0,205.525,4.0,0.0,6.0,1.65,61.900499999999994,14.3175,0.0,4.470000000000001,0.0,1.6934999999999998,1.6934999999999998,1.6934999999999998,1.6934999999999998,physical_t_ha,False
227,2022,44.0,44.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,48.0,0.426125,0.695,0.116,0.1762331108929306,0.2685,0.5725,0.0079853087011214,0.682,20.454,177.0,0.579,20.0,4,1,44__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0891647263034725,0.1927242063492064,-0.051365,0.0887712385762384,0.1121317637187373,15,2021-08-29,2022-08-15,1,306.0,241.0,5.0,1089.1999999999994,546.8,601.78,-54.98000000000002,3705.52,3.68,45.0,12.0,213.0,17.0,72.0,0.3779642857142857,0.679,0.679,303.0,0.3371428571428571,0.3530571428571429,0.2966160714285714,0.2766960873521383,0.2744167424931756,0.2698580527752502,1058.2999999999993,0.2856218872870249,0.2933846153846156,0.4700608899297426,0.5716937689969609,0.674744838976053,,0.0429994253974334,1,1,14,1,912.0,1.0,441.57142857142856,441.57142857142856,26.40357142857143,26.40357142857143,9.212142857142856,9.212142857142856,0.2999999999999999,0.2999999999999999,1.2228571428571426,1.2228571428571426,364.2142857142857,364.2142857142857,8.708571428571428,8.708571428571428,0.1121428571428571,0.1121428571428571,0.5778571428571428,0.5778571428571428,5.786428571428572,5.786428571428572,13.137142857142855,13.137142857142855,5.120714285714286,5.120714285714286,,,,,31.0,150.0,15.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_winter,Большая Семёниха СК,Пшеница озимая,2.217514450867052,v17_physical_t_ha,True,11,1,5.0,6.0,0.0,0.0,1.0,5.0,110.20231213872832,4.0,705.0,9.0,0.9310693641618498,37.25895953757225,0.0,0.0,2.991329479768786,0.0,2.217514450867052,2.2175145,2.2175145,2.217514450867052,physical_t_ha,False
228,2022,43.0,44.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,45.0,0.4132222222222222,0.709,0.191,0.1993577341686033,0.219,0.623,0.0090239490429555,0.709,18.595,182.0,0.518,18.0,5,1,44__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0316808538461298,0.1565840043290043,-0.0571181689342403,0.1184772486772485,0.1248862794309643,15,2022-05-03,2022-08-16,1,59.0,123.0,5.0,731.4999999999999,140.8,273.16999999999996,-132.36999999999995,1398.9300000000003,3.51,30.0,8.0,41.0,12.0,36.0,0.4525793650793651,0.7047142857142857,0.7047142857142857,57.0,0.5038809523809524,0.6442857142857142,,,,,717.8999999999999,0.3704152572867938,0.5814244897959184,0.6855345982142858,,,,0.0714080636561256,0,0,2,1,912.0,1.0,257.0,257.0,23.23,23.23,13.295,13.295,0.345,0.345,7.09,7.09,386.0,386.0,12.7,12.7,0.13,0.13,1.7999999999999998,1.7999999999999998,5.65,5.65,2.765,2.765,3.71,3.71,,,,,,,,,,,,,,,,,,,,wheat_spring,Бонн 1,Пшеница яровая,4.564745762711865,v17_physical_t_ha,True,10,1,3.0,6.0,1.0,2.0,2.0,2.0,44.74576271186441,2.0,215.0,9.0,2.1860169491525427,15.213559322033898,0.0,0.0,1.342372881355932,0.0,4.564745762711865,4.5647458,4.5647458,4.564745762711865,physical_t_ha,False
229,2022,43.0,44.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,43.0,0.3479302325581395,0.648,0.024,0.207664912931233,0.177,0.5565,0.009685210046841,0.605,14.961,174.0,0.624,13.0,5,1,44__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0161026148709567,0.1391126334776334,-0.0993496031746031,0.0974404761904761,0.0866415272214558,15,2022-05-03,2022-08-16,1,59.0,123.0,5.0,731.4999999999999,140.8,273.16999999999996,-132.36999999999995,1398.9300000000003,3.51,30.0,8.0,41.0,12.0,34.0,0.4066890756302521,0.6262857142857143,0.6262857142857143,57.0,0.4696904761904761,0.587952380952381,,,,,717.8999999999999,0.4107984886649874,0.5184734693877552,0.6217462797619048,,,,0.0631399685270215,0,0,1,1,912.0,1.0,296.0,296.0,23.9,23.9,19.46,19.46,0.41,0.41,3.21,3.21,284.0,284.0,13.0,13.0,0.13,0.13,2.17,2.17,6.68,6.68,5.3,5.3,3.12,3.12,,,,,,,,,,,,,,,,,,,,wheat_spring,Бонн 2,Пшеница яровая,2.841666666666667,v17_physical_t_ha,True,10,1,3.0,6.0,1.0,2.0,2.0,2.0,37.5,2.0,236.66666666666663,9.0,2.185416666666667,12.75,0.0,0.0,1.125,0.0,2.841666666666667,2.8416667,2.8416667,2.841666666666667,physical_t_ha,False
230,2022,40.0,44.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,47.0,0.3627021276595744,0.734,0.085,0.1770119499384292,0.216,0.479,0.0077908375435277,0.734,17.046999999999997,182.0,0.649,11.0,4,1,44__40,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,-0.0118601197083339,0.1073962018140589,-0.1114490442890442,0.0862787830687831,0.0015857960130068,15,2022-05-13,2022-09-27,1,49.0,133.0,5.0,705.5000000000001,125.5,249.50000000000003,-124.00000000000004,1159.46,3.76,29.0,11.0,33.0,7.0,31.0,0.4335944700460829,0.7061428571428571,0.7061428571428571,46.0,0.4195714285714286,0.6987142857142857,,,,,674.4000000000001,0.3005057915057914,0.4114008746355685,0.6653179466772781,,,,0.0718706199460916,0,0,8,1,912.0,1.0,498.5,498.5,20.31,20.31,7.0525,7.0525,0.34875,0.34875,1.7525,1.7525,384.0,384.0,9.36625,9.36625,0.12,0.12,0.6637500000000001,0.6637500000000001,5.62125,5.62125,7.86625,7.86625,5.7075,5.7075,,,,,,,,,,,,,,,,,,,,sunflower,Бригадная стрелка,Подсолнечник,3.257219730941704,v17_physical_t_ha,True,11,1,5.0,5.0,1.0,1.0,2.0,4.0,53.7,7.0,0.3420627802690583,9.0,1.0896860986547086,5.314,24.38,0.0,0.0,0.0,3.257219730941704,3.2572197000000003,3.2572197000000003,3.257219730941704,physical_t_ha,False
231,2022,44.0,44.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,48.0,0.4280624999999999,0.635,0.181,0.1444151143766353,0.2837499999999999,0.5415,0.0066702073274637,0.621,20.546999999999997,176.0,0.454,18.0,6,1,44__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0528316763704605,0.1604357142857143,0.0043662037037037,0.0070459523809524,0.0340120122960939,15,2021-08-27,2022-08-15,1,308.0,239.0,5.0,1116.8999999999994,546.8,610.31,-63.50999999999999,3749.26,3.68,47.0,12.0,215.0,17.0,75.0,0.359167619047619,0.622,0.619,303.0,0.2532142857142857,0.2701714285714285,0.2707904761904762,0.2511428571428571,0.2501799276672695,0.248254068716094,1053.0999999999992,0.2335407319952774,0.2546088435374151,0.457047619047619,0.5095238095238097,0.6171610239471511,,0.0370416219636323,1,1,9,1,912.0,1.0,420.55555555555554,420.55555555555554,27.633333333333333,27.633333333333333,10.624444444444444,10.624444444444444,0.2788888888888888,0.2788888888888888,1.9811111111111108,1.9811111111111108,414.8888888888889,414.8888888888889,13.133333333333333,13.133333333333333,0.1144444444444444,0.1144444444444444,0.8033333333333333,0.8033333333333333,6.022222222222222,6.022222222222222,7.4,7.4,5.493333333333333,5.493333333333333,,,,,31.0,150.0,16.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_winter,Давыдкин увал левый,Пшеница озимая,1.5712340425531914,v17_physical_t_ha,True,10,1,5.0,4.0,1.0,0.0,2.0,4.0,104.78723404255318,5.0,211.7,9.0,1.0877659574468086,35.42127659574467,0.0,0.0,2.834042553191489,0.0,1.5712340425531914,1.571234,1.571234,1.5712340425531914,physical_t_ha,False
232,2022,44.0,44.0,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,45.0,0.3780222222222222,0.587,0.166,0.1282954037262596,0.25,0.471,0.0059632440391912,0.587,17.011,182.0,0.4209999999999999,9.0,6,1,44__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0217755193905721,0.1069113662131519,-0.0728595371295371,-0.0585215343915342,-0.0170896237144921,15,2021-08-31,2022-08-13,1,304.0,243.0,5.0,1059.7999999999993,546.6,593.1700000000001,-46.57000000000005,3666.29,3.68,43.0,12.0,211.0,17.0,69.0,0.3411532091097308,0.5728571428571428,0.5721428571428572,299.0,0.3094935064935065,0.3447142857142857,0.3366190476190476,0.3011537070524412,0.2990515370705244,0.2948471971066908,995.9999999999992,0.2730827526132404,0.3045905743740796,0.4005491329479771,0.4781772151898736,0.5727702996092053,,0.0373931307872082,0,0,12,1,912.0,1.0,426.8333333333333,426.8333333333333,33.0075,33.0075,10.916666666666666,10.916666666666666,0.2808333333333333,0.2808333333333333,1.5549999999999995,1.5549999999999995,375.5,375.5,11.740833333333336,11.740833333333336,0.1125,0.1125,0.6,0.6,5.8900000000000015,5.8900000000000015,7.688333333333333,7.688333333333333,4.966666666666668,4.966666666666668,,,,,,,,,,,,,,,,,,,,wheat_winter,Давыдкин увал правый,Пшеница озимая,1.847837837837838,v17_physical_t_ha,True,12,1,6.0,5.0,1.0,0.0,2.0,4.0,159.93243243243242,5.0,218.0,11.0,0.8763513513513514,42.17162162162162,23.0,0.0,2.9898648648648645,0.0,1.847837837837838,1.8478378,1.8478378,1.847837837837838,physical_t_ha,False
234,2022,43.0,44.0,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,45.0,0.4579555555555555,0.7,0.13,0.1846222516449984,0.299,0.625,0.0083974862330798,0.695,20.608,177.0,0.57,20.0,4,1,44__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0013599488005981,0.0910893990929706,-0.0688125,0.0333788095238094,0.0460391408925653,15,2022-05-05,2022-08-17,1,57.0,125.0,5.0,716.9999999999999,140.8,264.64000000000004,-123.84000000000005,1355.3,3.51,30.0,8.0,39.0,10.0,36.0,0.5071111111111111,0.6938571428571427,0.6938571428571427,55.0,0.5820357142857142,0.6605714285714287,,,,,703.3999999999999,0.4799025010597711,0.6224441154700222,0.6885714285714285,,,,0.0626102292768959,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat_spring,Красный яр,Пшеница яровая,3.975428571428571,v17_physical_t_ha,True,9,1,4.0,4.0,1.0,1.0,2.0,3.0,37.142857142857146,2.0,0.195,9.0,2.2035714285714283,12.628571428571428,0.0,0.0,1.1142857142857143,0.0,3.975428571428571,3.9754286,3.9754286,3.975428571428571,physical_t_ha,False
195,2023,44.0,44.0,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,45.0,0.3234666666666667,0.459,0.171,0.1036945514479907,0.194,0.428,0.0051417731445177,0.459,14.556000000000004,180.0,0.288,0.0,5,1,44__44,11.223076923076924,35.2,129.0,2067.61,4.68,1.6484615384615384,29,373.07,-244.07,617.9,8,67,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,-0.0285863809259523,0.0285188552188551,-0.1464296536796537,-0.1464296536796537,-0.0503350102843284,16,2022-08-29,2023-08-09,1,306.0,241.0,5.0,1065.2999999999995,550.9,632.76,-81.86000000000001,3869.47,4.98,48.0,11.0,203.0,19.0,87.0,0.2573957307060755,0.4511428571428572,0.4511428571428572,304.0,0.1784285714285714,0.182,0.1790612244897959,0.1755579036348266,0.1755325443786982,0.1754818258664412,1054.1999999999998,0.1925368558382257,0.1778134920634921,0.3278768472906406,0.4153408521303259,0.4403414634146342,,0.040285761597237,0,0,3,1,1277.0,1.0,261.6666666666667,261.6666666666667,29.26666666666667,29.26666666666667,15.9,15.9,0.2833333333333334,0.2833333333333334,2.6633333333333336,2.6633333333333336,452.3333333333333,452.3333333333333,26.133333333333336,26.133333333333336,0.0666666666666666,0.0666666666666666,0.9133333333333334,0.9133333333333334,6.0,6.0,7.223333333333334,7.223333333333334,6.133333333333333,6.133333333333333,,,,,,,,,,,,,,,,,,,,wheat_winter,Коновалиха 1,Пшеница озимая,0.8904065040650406,v17_physical_t_ha,True,11,1,5.0,4.0,2.0,0.0,2.0,4.0,133.78048780487805,8.0,236.78277235772356,7.0,1.1749999999999998,18.87804878048781,50.0390243902439,0.0,0.0,0.0,0.8904065040650406,0.8904064999999999,0.8904064999999999,0.8904065040650406,physical_t_ha,False
