field_id,year,field_tillable_area,field_calculated_area,field_lat,field_long,ops_count_total,ops_count_soil,ops_count_application,ops_count_harvesting,ops_count_seeding,ops_count_tillage,ops_count_spraying,ops_npk_n_total,ops_npk_p_total,ops_npk_k_total,ops_npk_total,ops_season_start,ops_season_end,ops_season_duration_days,ops_days_seeding_to_harvest,ops_yield_t_ha,crop_id,crop_name,crop_season_type,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_early,ndvi_mid,ndvi_late,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_N_NO3,field_soil_Mg,field_soil_CEC,field_soil_Ca_saturation,weather_temp_avg_season,weather_gdd_season,weather_precip_sum_season,weather_precip_sum_early,weather_hot_days,target_yield_t_ha,prev_crop_id
231,2021,235.0,231.50464,50.39724834002202,82.47347011020577,8,1,6,1,0,0,0,50.25404687639248,0.0,0.0,50.25404687639248,2020-08-31,2021-08-06,339.0,339.0,3.5069787234042553,44.0,Пшеница озимая,winter,92,0.44036956521739123,0.712,0.5377741935483871,0.5273548387096775,0.2498333333333333,7.2625,3.685,204.0575,646.09227125,9.26,,453.75,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,34.016,21.0
231,2022,235.0,231.50464,50.39724834002202,82.47347011020577,12,4,6,1,0,0,0,40.42127659574468,23.0,0.0,63.42127659574468,2021-08-02,2022-08-15,378.0,355.0,1.5712340425531914,44.0,Пшеница озимая,winter,107,0.3549345794392523,0.635,0.4524722222222223,0.41825,0.1894857142857143,7.2625,3.685,204.0575,646.09227125,9.26,,453.75,,,15.912065217391305,1263.7199999999998,169.0,110.9,42.0,22.88,44.0
231,2023,235.0,231.50464,50.39724834002202,82.47347011020577,18,7,7,1,0,0,0,9.554468085106382,43.88595744680851,0.0,53.4404255319149,2022-07-27,2023-10-04,434.0,159.0,2.2995063829787235,40.0,Подсолнечник,spring,93,0.4234838709677419,0.658,0.27583870967741936,0.5388709677419355,0.45574193548387093,7.2625,3.685,204.0575,646.09227125,9.26,,453.75,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,22.106,44.0
231,2024,235.0,231.50464,50.39724834002202,82.47347011020577,14,5,7,1,0,0,0,35.11737089201878,0.0,0.0,35.11737089201878,2023-06-01,2024-09-09,466.0,133.0,3.8063829787234043,43.0,Пшеница яровая,spring,78,0.48079487179487185,0.79,0.4870769230769231,0.6845769230769232,0.2707307692307693,7.2625,3.685,204.0575,646.09227125,9.26,,453.75,,,17.551503267973857,1926.73,242.7,189.4,32.0,36.423,40.0
231,2025,235.0,231.50464,50.39724834002202,82.47347011020577,18,5,11,1,0,0,0,0.054000000000000006,0.0,0.0,0.054000000000000006,2024-07-22,2025-08-24,398.0,120.0,1.3324255319148937,24.0,Горох,spring,97,0.45618556701030943,0.772,0.41987878787878785,0.7165937499999999,0.23321875,7.2625,3.685,204.0575,646.09227125,9.26,,453.75,,,15.06396739130435,1205.04,598.56,310.95,24.0,24.7,43.0
232,2021,296.0,296.88138,50.39798984192721,82.45765463681025,8,1,6,1,0,0,0,45.556095030797024,0.0,0.0,45.556095030797024,2020-08-31,2021-08-09,342.0,342.0,3.2479729729729727,44.0,Пшеница озимая,winter,92,0.4520108695652173,0.736,0.5127419354838709,0.5744516129032257,0.2627333333333334,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,,452.7272727272728,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,29.818,21.0
232,2022,296.0,296.88138,50.39798984192721,82.45765463681025,14,5,7,1,0,0,0,42.171621621621625,23.0,0.0,65.17162162162163,2021-08-02,2022-08-13,376.0,353.0,1.847837837837838,44.0,Пшеница озимая,winter,109,0.3356330275229357,0.595,0.4152162162162162,0.39075,0.1987222222222222,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,,452.7272727272728,,,15.912065217391305,1263.7199999999998,169.0,110.9,42.0,18.508,44.0
232,2023,296.0,296.88138,50.39798984192721,82.45765463681025,18,7,7,1,0,0,0,10.00722972972973,45.968918918918924,0.0,55.97614864864865,2022-07-27,2023-10-05,435.0,160.0,2.6881993243243243,40.0,Подсолнечник,spring,94,0.42265957446808505,0.707,0.2588125,0.5670322580645161,0.44741935483870965,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,,452.7272727272728,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,23.085,44.0
232,2024,296.0,296.88138,50.39798984192721,82.45765463681025,14,6,6,1,0,0,0,34.45945945945946,0.0,0.0,34.45945945945946,2023-06-01,2024-09-13,470.0,137.0,3.330304054054054,43.0,Пшеница яровая,spring,80,0.4676625,0.786,0.4367407407407407,0.6887407407407408,0.2701923076923077,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,,452.7272727272728,,,17.551503267973857,1926.73,242.7,189.4,32.0,41.416,40.0
232,2025,296.0,296.88138,50.39798984192721,82.45765463681025,18,5,11,1,0,0,0,34.02,0.0,0.0,34.02,2024-07-22,2025-08-27,401.0,123.0,1.8102027027027028,24.0,Горох,spring,96,0.44616666666666666,0.784,0.40003125,0.7053437499999999,0.233125,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,,452.7272727272728,,,15.06396739130435,1205.04,598.56,310.95,24.0,24.7,43.0
233,2021,39.0,38.82,50.44722681775452,82.51143174867202,7,0,6,1,0,0,0,51.10801619433199,0.0,0.0,51.10801619433199,2020-08-31,2021-08-30,363.0,363.0,3.6453846153846152,44.0,Пшеница озимая,winter,88,0.47564772727272736,0.701,0.5257000000000001,0.5962068965517241,0.3033103448275863,6.7,3.57,211.75,698.55237,6.06,,510.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,34.056,43.0
233,2022,39.0,38.82,50.44722681775452,82.51143174867202,6,2,3,1,0,0,0,10.635897435897437,0.0,0.0,10.635897435897437,2021-08-01,2022-08-17,380.0,103.0,4.4169230769230765,46.0,Искусственный сенокос,spring,0,,,,,,6.7,3.57,211.75,698.55237,6.06,,510.0,,,15.912065217391305,1263.7199999999998,169.0,110.9,42.0,44.169231,44.0
234,2021,35.0,36.18,50.4850059296264,82.525315141417,5,0,4,1,0,0,0,18.102857142857143,0.0,0.0,18.102857142857143,2020-08-31,2021-08-05,338.0,338.0,5.389142857142858,44.0,Пшеница озимая,winter,85,0.5335764705882352,0.726,0.5431724137931034,0.6180357142857144,0.4391785714285715,6.5,3.73,181.31,492.74302,14.32,,480.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,38.293,9.0
234,2022,35.0,36.18,50.4850059296264,82.525315141417,11,4,5,1,0,0,0,31.22857142857143,0.0,0.0,31.22857142857143,2021-08-01,2022-08-17,380.0,156.0,3.975428571428571,43.0,Пшеница яровая,spring,87,0.44709195402298857,0.7,0.46489655172413796,0.5960344827586207,0.2803448275862069,6.5,3.73,181.31,492.74302,14.32,,480.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,35.318,44.0
234,2023,35.0,36.18,50.4850059296264,82.525315141417,13,4,6,1,0,0,0,86.0,46.0,0.0,132.0,2022-07-27,2023-09-08,408.0,384.0,1.7062857142857142,44.0,Пшеница озимая,winter,75,0.4942666666666667,0.652,0.4108,0.57312,0.49888,6.5,3.73,181.31,492.74302,14.32,,480.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,24.153,43.0
234,2024,35.0,36.18,50.4850059296264,82.525315141417,13,6,5,1,0,0,0,10.9,50.14,0.0,61.04,2023-07-01,2024-09-21,448.0,148.0,3.295057142857143,40.0,Подсолнечник,spring,74,0.572945945945946,0.752,0.61448,0.6972,0.40024999999999994,6.5,3.73,181.31,492.74302,14.32,,480.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,26.562,44.0
234,2025,35.0,36.18,50.4850059296264,82.525315141417,16,7,7,1,0,0,0,57.79559984473143,0.0,0.0,57.79559984473143,2024-07-21,2025-09-08,413.0,130.0,4.494857142857143,62.0,Пшеница яровая,spring,82,0.5409146341463416,0.775,0.5384999999999999,0.7263703703703703,0.3579629629629629,6.5,3.73,181.31,492.74302,14.32,,480.0,,,15.06396739130435,1205.04,598.56,310.95,24.0,44.593,40.0
