field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
232,2016,40.0,40.0,2.2876000000000003,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,72.0,0.4226666666666666,0.723,0.154,0.1764367214234799,0.26375,0.5725,0.7057142857142856,0.0017051797026537,0.265,30.432,179.0,0.569,23.0,1,99,40__40,14.2718954248366,29.9,559.9000000000001,3152.0499999999997,20.601633986928103,2.68,1.2205882352941178,13,546.8599999999999,13.040000000000193,1307.0,1585.1,0,0,83,17,0,42.10000000000001,610.33,116.17,2.55,27.6,89.1,6.2266666666666675,22.7,493.4,67.83,1.78,0,70.5,10.974193548387095,25.0,730.5,119.6,2.19,0,104.8,17.886666666666667,28.1,670.83,124.56,2.21,0,252.8,19.429032258064513,29.9,632.8,115.9,2.68,0,42.7,16.700000000000003,27.6,624.52,118.97,2.55,0,0.015419461893367825,0.13631761294261296,-0.09026695526695522,-0.08485951085951088,-0.03141457519552759,9
233,2016,40.0,40.0,2.2677,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,58.0,0.4481034482758621,0.676,0.313,0.1056666341581688,0.369,0.5255000000000001,0.6622000000000001,-0.0003271778931096,0.399,25.99,179.0,0.363,17.0,1,99,40__40,14.2718954248366,29.9,559.9000000000001,3152.0499999999997,20.601633986928103,2.68,1.2205882352941178,13,546.8599999999999,13.040000000000193,1307.0,1585.1,0,0,83,17,0,42.10000000000001,610.33,116.17,2.55,27.6,89.1,6.2266666666666675,22.7,493.4,67.83,1.78,0,70.5,10.974193548387095,25.0,730.5,119.6,2.19,0,104.8,17.886666666666667,28.1,670.83,124.56,2.21,0,252.8,19.429032258064513,29.9,632.8,115.9,2.68,0,42.7,16.700000000000003,27.6,624.52,118.97,2.55,0,-0.01286125506302773,0.09825452942119617,-0.11821890732724061,0.008029512154512197,-0.06283291472544945,9
234,2016,40.0,40.0,2.7931999999999997,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,50.0,0.5409599999999999,0.755,0.296,0.113858852971563,0.4495,0.5825,0.7545999999999999,0.0003619359460357,0.426,27.047999999999995,181.0,0.459,33.0,1,99,40__40,15.395424836601308,30.5,559.9000000000001,3152.0499999999997,20.601633986928103,2.6,1.2377124183006536,15,554.81,5.0900000000001455,1460.9,1747.5,1,0,83,17,1,42.10000000000001,610.33,117.85000000000002,2.51,28.1,89.1,7.293333333333334,23.9,493.4,68.84,1.89,0,70.5,12.206451612903225,26.3,730.5,122.33,2.31,0,104.8,19.0,29.1,670.83,126.13,2.26,0,252.8,20.51935483870968,30.5,632.8,116.79,2.6,1,42.7,17.812903225806455,28.1,624.52,120.72,2.51,0,0.0420482515090235,0.14698422619047619,-0.05933886483886486,-0.04894521096187765,-0.0032780199526553605,9
195,2017,40.0,40.0,1.6511,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,74.0,0.367945945945946,0.677,0.177,0.1678555437411756,0.20925,0.50775,0.6528571428571429,-0.0003618400933871,0.19,27.228,172.0,0.5,20.0,1,99,40__40,15.619607843137256,35.2,223.8,3300.8599999999997,21.57424836601307,4.31,1.8869934640522872,67,637.61,-413.81,1558.5,1836.5,16,1,105,19,6,12.8,615.67,128.76999999999998,3.92,33.6,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,16.2,18.27741935483871,33.6,635.15,132.24,3.92,3,-0.049519891027499464,0.16887125220458554,-0.2930762121212121,-0.1920929256854257,-0.22071682989232988,10
197,2017,40.0,40.0,1.8136,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,81.0,0.419,0.718,0.158,0.1878161039125476,0.246,0.626,0.702,0.001096400875525,0.226,33.939,178.0,0.5599999999999999,31.0,1,99,40__40,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,-0.030811191931139854,0.13525534382284377,-0.16905257936507934,-0.1347982375957376,-0.12443122113336398,10
207,2017,40.0,40.0,1.5516,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,74.0,0.3688783783783783,0.659,0.127,0.1733382845301545,0.2235,0.5735,0.6502857142857142,0.0006109404968296,0.2,27.296999999999997,173.0,0.532,22.0,1,99,40__40,15.619607843137256,35.2,223.8,3300.8599999999997,21.57424836601307,4.31,1.8869934640522872,67,637.61,-413.81,1558.5,1836.5,16,1,105,19,6,12.8,615.67,128.76999999999998,3.92,33.6,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,16.2,18.27741935483871,33.6,635.15,132.24,3.92,3,-0.039442160525505275,0.09808424603174598,-0.19106307692307684,-0.1019854653679654,-0.12427912013425173,10
208,2017,40.0,40.0,2.0779,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,75.0,0.4844933333333334,0.712,0.089,0.1742787325585718,0.3835,0.639,0.7031428571428571,0.0037552454706966,0.549,36.337,205.0,0.623,37.0,1,99,40__40,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,0.008403294622297596,0.10667020202020194,-0.10873506493506485,0.0827285606060606,0.07498346604784104,10
209,2017,44.0,40.0,2.22,productivity_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,81.0,0.4178518518518519,0.65,0.183,0.1592628164977402,0.277,0.581,0.6445000000000001,0.0022290905745741,0.271,33.846000000000004,211.0,0.467,28.0,1,99,40__44,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,-0.030774024963462467,0.04026666666666667,-0.1362770757020757,-0.13596638028638025,-0.06378643167943168,10
210,2017,44.0,40.0,2.002,productivity_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,81.0,0.4600864197530864,0.691,0.192,0.1490168767914001,0.328,0.575,0.6757500000000001,0.0002900022478956,0.269,37.267,165.0,0.4989999999999999,38.0,1,99,40__44,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,-0.010303468401101213,0.20315101370851357,-0.20634350094350085,-0.204852654012654,-0.18284706733544231,10
211,2017,44.0,,2.4379999999999997,productivity_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,73.0,0.419013698630137,0.603,0.185,0.1185793177871591,0.32,0.517,0.5951428571428571,4.8029287979773095e-05,0.267,30.588,178.0,0.418,28.0,99,99,-1__44,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,-0.0313465064056528,0.1978992945326279,-0.2659621794871794,-0.1838413894438894,-0.1788481355727605,10
212,2017,40.0,40.0,1.6862,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,76.0,0.4303947368421053,0.662,0.182,0.1558227804901054,0.3007499999999999,0.5792499999999999,0.6501428571428571,0.0032275935841013,0.446,32.71,197.0,0.48,30.0,1,99,40__40,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,-0.012761843413376751,0.08673071428571433,-0.17539266233766232,0.06254852175602182,0.05430779959238288,10
213,2017,40.0,40.0,2.4459,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,72.0,0.4521388888888889,0.645,0.169,0.1408522971014865,0.3424999999999999,0.5885,0.6391428571428571,0.0010361238213972,0.298,32.554,182.0,0.476,30.0,1,99,40__40,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,-0.014070075611008717,0.1042373015873016,-0.148020803085803,-0.148020803085803,-0.11270667716786138,10
214,2017,40.0,40.0,2.4927,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,72.0,0.4565833333333333,0.663,0.174,0.1414397938268356,0.34375,0.598,0.6431428571428571,0.0008092791596146,0.297,32.873999999999995,177.0,0.489,29.0,1,99,40__40,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,-0.011492974792986515,0.11928811965811953,-0.15606557359307371,-0.15606557359307371,-0.1273279458699195,10
215,2017,20.0,40.0,3.08,productivity_normalized,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,75.0,0.51428,0.699,0.157,0.1582515769273722,0.4285,0.646,0.690857142857143,0.002744725944765,0.501,38.571,195.0,0.5419999999999999,47.0,1,99,40__20,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,623.29,-376.38999999999993,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.79,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.51,1.71,0,37.6,13.432258064516128,29.5,726.16,135.7,3.34,0,39.0,20.51,33.1,702.21,147.64,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,136.2,4.19,4,24.5,18.37741935483871,33.2,628.01,130.24,3.68,3,0.033983385608504654,0.09588062770562777,-0.06810714285714287,0.04934348595848598,0.06650212429398936,10
216,2017,20.0,40.0,2.26,productivity_normalized,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,68.0,0.5698382352941177,0.741,0.199,0.1508409378718598,0.5065,0.70875,0.7391666666666666,0.0020082533821443,0.482,38.749,172.0,0.542,51.0,1,99,40__20,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.67,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.022631152344407934,0.12030723104056434,-0.02969733766233762,-0.02469296786546782,-0.00209788667608111,10
217,2017,20.0,40.0,0.8960000000000001,productivity_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,79.0,0.4604303797468355,0.7,0.159,0.1825927670274534,0.296,0.6405000000000001,0.693,0.0041065732563335,0.562,36.374,200.0,0.5409999999999999,38.0,1,99,40__20,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,0.006204558246043279,0.14188230158730153,-0.1785055128205128,0.13041245171495164,0.10728911064244397,10
218,2017,40.0,40.0,1.2974,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,71.0,0.472225352112676,0.638,0.209,0.1196705803778631,0.3735,0.587,0.627,0.002488261295974,0.525,33.528,211.0,0.429,31.0,1,99,40__40,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,0.03324084551350326,0.16653990299823634,-0.1741047435897436,0.13542455932955944,0.11241142772351106,10
219,2017,44.0,40.0,1.873,productivity_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,76.0,0.4502236842105263,0.705,0.19,0.1767695197800477,0.24025,0.60525,0.6914285714285714,-0.0004644742449984,0.217,34.217,165.0,0.5149999999999999,35.0,1,99,40__44,15.96470588235294,34.8,190.6,3315.5,21.669934640522875,4.17,1.881437908496732,67,660.4599999999999,-469.8599999999999,1608.5,1889.2,18,0,108,19,7,18.7,615.44,132.51000000000002,3.64,32.6,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,20.4,18.506451612903227,32.6,635.11,136.08,3.64,3,0.009545575667542347,0.2813821869488537,-0.2683562484737485,-0.20340039044289046,-0.21058305653341364,10
220,2017,20.0,40.0,1.93,productivity_normalized,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,66.0,0.5165757575757576,0.651,0.274,0.0951579326150878,0.50125,0.569,0.6405,0.0014520134865709,0.49,34.094,189.0,0.377,51.0,1,99,40__20,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,0.02282699833072911,0.17952160493827163,-0.12423161421911433,0.023216398601398625,0.01586272627699098,10
221,2017,20.0,,1.06,productivity_normalized,False,8.0,8.18,,,,,,,68.0,0.5759852941176472,0.732,0.177,0.1471601261378689,0.5245,0.70175,0.7294999999999999,0.0020080009315863,0.508,39.16700000000001,187.0,0.5549999999999999,54.0,99,99,-1__20,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.67,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.011683751294771182,0.10539933862433865,-0.05339841269841267,-0.022597820512820443,-0.014838036887666517,10
222,2017,20.0,40.0,1.664,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,75.0,0.4658133333333332,0.733,0.186,0.1834594736962059,0.33,0.6555,0.7178571428571427,0.0043050941311722,0.611,34.93599999999999,205.0,0.5469999999999999,33.0,1,99,40__20,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,0.014084213115046443,0.2701924170274171,-0.20787211038961034,0.2535513564213564,0.2150035444672287,10
223,2017,20.0,40.0,1.995,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,72.0,0.4704722222222222,0.734,0.161,0.1809410564108149,0.33575,0.669,0.7152857142857142,0.0043479973160197,0.637,33.873999999999995,205.0,0.573,31.0,1,99,40__20,14.961437908496734,33.6,194.4,3320.66,21.703660130718955,3.76,1.759411764705883,59,645.92,-451.52,1471.0,1748.2,11,0,108,19,4,14.2,609.77,131.79999999999998,3.41,31.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,-0.0027663727065839797,0.21522688311688315,-0.24149166666666666,0.21213839826839825,0.18544456574289908,10
224,2017,20.0,40.0,0.6639999999999999,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,69.0,0.5047101449275362,0.666,0.187,0.1400265090274473,0.436,0.623,0.6635000000000001,0.0027457078512545,0.503,34.824999999999996,197.0,0.479,42.0,1,99,40__20,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.67,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.013016527923782838,0.16273514109347442,-0.07500196969696965,0.023526212121212198,0.016684493937435124,10
225,2017,20.0,,0.6639999999999999,productivity_normalized,True,4.0,4.03,,,,,,,72.0,0.5649861111111112,0.759,0.22,0.1407567339079452,0.482,0.6735,0.7428571428571429,0.0003341102741719,0.422,40.679,172.0,0.539,52.0,99,99,-1__20,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.67,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,-0.010460403164041666,0.17514215167548491,-0.11799130952380943,-0.10316638694638697,-0.07240331025699445,10
226,2017,40.0,40.0,2.629,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,71.0,0.5261971830985916,0.693,0.181,0.1403968840910922,0.4815,0.6545000000000001,0.6852857142857143,0.0017426362712866,0.438,37.36000000000001,173.0,0.512,43.0,1,99,40__40,15.619607843137256,35.2,223.8,3300.8599999999997,21.57424836601307,4.31,1.8869934640522872,67,637.61,-413.81,1558.5,1836.5,16,1,105,19,6,12.8,615.67,128.76999999999998,3.92,33.6,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,16.2,18.27741935483871,33.6,635.15,132.24,3.92,3,0.024677475221647836,0.15831366843033512,-0.047784523809523805,-0.0031815043290043254,0.005310167800306665,10
227,2017,40.0,40.0,1.7968,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,78.0,0.400602564102564,0.714,0.174,0.1907476746333772,0.24025,0.61175,0.7117142857142859,0.000580236272487,0.22,31.246999999999996,177.0,0.54,24.0,1,99,40__40,15.619607843137256,35.2,223.8,3300.8599999999997,21.57424836601307,4.31,1.8869934640522872,67,637.61,-413.81,1558.5,1836.5,16,1,105,19,6,12.8,615.67,128.76999999999998,3.92,33.6,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,16.2,18.27741935483871,33.6,635.15,132.24,3.92,3,-0.004396897570122688,0.24472877233877233,-0.2114754365079366,-0.15398341269841273,-0.17199429041791545,10
228,2017,40.0,40.0,3.34,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,71.0,0.537042253521127,0.762,0.198,0.1945654194351917,0.364,0.707,0.7588571428571428,0.0035670208139379,0.487,38.13000000000002,190.0,0.5640000000000001,46.0,1,99,40__40,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.67,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.08049004922172184,0.19965718614718608,-0.044217195767195766,0.07898352564102568,0.1577018008334258,10
229,2017,40.0,40.0,3.34,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,73.0,0.4795753424657534,0.671,0.081,0.1657476145251361,0.409,0.601,0.6592857142857144,0.0024213103985601,0.409,35.009,173.0,0.5900000000000001,46.0,1,99,40__40,15.497385620915033,35.1,246.90000000000003,3273.63,21.396274509803924,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,1813.9,17,1,100,19,6,15.2,609.12,126.67,3.68,33.2,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.07526680727194617,0.18788228715728716,-0.06962301587301585,-0.002750573593073624,0.05127787127995462,10
