field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,gdd_at_asof,ndvi_at_gdd_200,ndvi_at_gdd_400,ndvi_at_gdd_600,ndvi_at_gdd_800,ndvi_at_gdd_1000,ndvi_at_gdd_1200,ndvi_at_gdd_1400,ndvi_peak_gdd_at_asof,ndvi_peak_value_at_asof,ndvi_growth_per_100gdd
222,2017,20.0,40.0,1.664,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,41.0,0.3090731707317073,0.446,0.186,0.0733878405040569,0.251,0.355,0.4262499999999999,0.0034685444319591,0.446,12.672,182.0,0.26,0.0,1,99,40__20,12.55824175824176,32.2,107.7,1993.73,21.90912087912088,3.65,1.5965934065934069,29,370.0499999999999,-262.34999999999997,696.7,849.9000000000001,7,0,63,10,4,32.7,708.0300000000001,154.27,3.65,32.2,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,-0.087824009697093,0.0060485008818342,-0.2078721103896103,-0.166566865079365,-0.1722375764105175,10,726.4000000000002,0.3119690189328743,0.3372386058981234,0.3822142857142856,,,,,726.4000000000002,0.44657142857142856,0.03690028979285176
223,2017,20.0,40.0,1.995,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,40.0,0.323575,0.49,0.161,0.0877530305744479,0.25775,0.37075,0.47425,0.004132386418615,0.463,12.943,173.0,0.3289999999999999,0.0,1,99,40__20,12.55824175824176,32.2,107.7,1993.73,21.90912087912088,3.65,1.5965934065934069,29,370.0499999999999,-262.34999999999997,696.7,849.9000000000001,7,0,63,10,4,32.7,708.0300000000001,154.27,3.65,32.2,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,-0.0870128791341611,0.0615785714285713,-0.2414916666666666,-0.1659313492063492,-0.1755724152173171,10,726.4000000000002,0.3342960413080894,0.3367419940949352,0.40765956665442526,,,,,726.4000000000002,0.4715714285714286,0.040733197556008134
224,2017,20.0,40.0,0.6639999999999999,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,38.0,0.4207631578947368,0.606,0.187,0.1335356120864051,0.31525,0.53625,0.605,0.0064333300008641,0.604,15.989,175.0,0.419,11.0,1,99,40__20,13.05054945054945,33.1,132.6,1959.65,21.534615384615385,3.79,1.671208791208791,33,356.38,-223.78,727.6,878.4000000000001,10,0,55,9,6,39.0,702.21,147.49,3.79,33.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,0.0319399363682696,0.1627351410934744,-0.0750019696969696,-0.0203035353535354,-0.0013599611590297,10,754.1999999999999,0.40249414519906324,0.472858630952381,0.5648645066273933,,,,,754.1999999999999,0.6114285714285713,0.05743141694888082
225,2017,20.0,,0.6639999999999999,productivity_normalized,True,4.0,4.03,,,,,,,38.0,0.5815526315789473,0.759,0.22,0.1813568302035957,0.46575,0.728,0.7546666666666666,0.007867452830987,0.628,22.099,172.0,0.539,28.0,99,99,-1__20,13.05054945054945,33.1,132.6,1959.65,21.534615384615385,3.79,1.671208791208791,33,356.38,-223.78,727.6,878.4000000000001,10,0,55,9,6,39.0,702.21,147.49,3.79,33.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,0.0586965767582434,0.1751421516754849,-0.0576254004329003,-0.0576254004329003,0.0413633838075504,10,754.1999999999999,0.5886112412177986,0.7233348214285713,0.7403534609720177,,,,,606.5999999999999,0.7417142857142858,0.08878009076558802
226,2017,40.0,40.0,2.629,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,39.0,0.4865641025641025,0.693,0.181,0.1663847556613955,0.3735,0.648,0.6893333333333334,0.0079624569700581,0.673,18.976,173.0,0.512,18.0,1,99,40__40,13.23296703296703,33.7,129.0,1973.59,21.687802197802196,4.05,1.6815384615384614,32,365.36,-236.36,744.9,898.9,9,0,59,9,6,37.3,706.8299999999999,150.44,4.05,33.7,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,0.0407698405083383,0.1583136684303351,-0.0477845238095238,0.0539819444444445,0.0496436309950035,10,773.9999999999999,0.44736227308602994,0.5340459183673469,0.6598779612347452,,,,,684.2999999999998,0.6852857142857144,0.07571661372323732
227,2017,40.0,40.0,1.7968,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,45.0,0.4075333333333332,0.714,0.174,0.212187087260276,0.214,0.67,0.7134999999999999,0.0095405931537918,0.714,18.338999999999995,177.0,0.54,15.0,1,99,40__40,13.23296703296703,33.7,129.0,1973.59,21.687802197802196,4.05,1.6815384615384614,32,365.36,-236.36,744.9,898.9,9,0,59,9,6,37.3,706.8299999999999,150.44,4.05,33.7,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,0.0930692463743389,0.2447287723387723,0.0023438271604938,0.1096075793650792,0.1714750453336101,10,773.9999999999999,0.24594419642857143,0.5228357142857144,0.6978786791098348,,,,,684.2999999999998,0.7117142857142857,0.08544478933564334
228,2017,40.0,40.0,3.34,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,38.0,0.4201315789473684,0.753,0.198,0.1883838705595057,0.24175,0.62075,0.727,0.008441617121772,0.753,15.965000000000002,182.0,0.5549999999999999,14.0,1,99,40__40,13.05054945054945,33.1,132.6,1959.65,21.534615384615385,3.79,1.671208791208791,33,356.38,-223.78,727.6,878.4000000000001,10,0,55,9,6,39.0,702.21,147.49,3.79,33.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,0.0198754040674874,0.144697619047619,-0.0442171957671957,0.1402153968253968,0.0779710598279716,10,754.1999999999999,0.3061381733021077,0.4693169642857143,0.6390233236151603,,,,,754.1999999999999,0.7225714285714286,0.07068624216430222
229,2017,40.0,40.0,3.34,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,41.0,0.4253170731707317,0.671,0.081,0.1960929892683932,0.266,0.594,0.65875,0.0091433784774579,0.612,17.438,173.0,0.5900000000000001,20.0,1,99,40__40,13.05054945054945,33.1,132.6,1959.65,21.534615384615385,3.79,1.671208791208791,33,356.38,-223.78,727.6,878.4000000000001,10,0,55,9,6,39.0,702.21,147.49,3.79,33.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,0.0856390026801901,0.1878822871572871,-0.0696230158730158,0.1238962698412698,0.1457064362217303,10,754.1999999999999,0.37843636363636357,0.5555178571428572,0.6321546391752577,,,,,645.1999999999998,0.6487142857142858,0.08100414078674953
230,2017,40.0,40.0,2.8902,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,43.0,0.3518372093023256,0.734,0.17,0.1520709641922202,0.2339999999999999,0.449,0.679,0.0066213346002046,0.734,15.129,182.0,0.564,8.0,1,99,40__40,13.62307692307692,33.4,106.8,1985.27,21.81615384615385,3.95,1.7014285714285715,34,380.2999999999999,-273.49999999999994,777.5999999999999,934.3,11,0,63,10,7,32.099999999999994,709.78,157.02,3.95,33.4,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,-0.0083530909594153,0.0762055194805193,-0.0923847222222222,0.0762055194805193,-0.0359797017472456,10,807.5999999999998,0.2612092165898618,0.30894142259414226,0.4645250368188513,0.6749274004683843,,,,807.5999999999998,0.6854285714285714,0.0670046724326474
231,2017,43.0,40.0,1.95,productivity_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,44.0,0.3629545454545454,0.62,0.181,0.1523631956491782,0.2314999999999999,0.5387500000000001,0.61475,0.0068160566416387,0.615,15.97,178.0,0.439,13.0,1,99,40__43,13.23296703296703,33.7,129.0,1973.59,21.687802197802196,4.05,1.6815384615384614,32,365.36,-236.36,744.9,898.9,9,0,59,9,6,37.3,706.8299999999999,150.44,4.05,33.7,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,0.0010434817520621,0.0418399911816578,-0.0379661375661375,-0.0078385858585858,-0.0059777165946464,10,773.9999999999999,0.2697321428571428,0.3797918367346939,0.543373295046662,,,,,773.9999999999999,0.6101428571428571,0.05858067166478381
232,2017,43.0,40.0,1.95,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,42.0,0.3451190476190476,0.682,0.165,0.1625325172419283,0.21625,0.50275,0.654,0.0071449017502429,0.682,14.495,182.0,0.517,11.0,1,99,40__43,13.23296703296703,33.7,129.0,1973.59,21.687802197802196,4.05,1.6815384615384614,32,365.36,-236.36,744.9,898.9,9,0,59,9,6,37.3,706.8299999999999,150.44,4.05,33.7,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,0.0033862041064175,0.0530611111111111,-0.0389157473082473,0.0140679797979798,-0.0098084968843792,10,773.9999999999999,0.24556473214285712,0.35229081632653064,0.5266984924623117,,,,,773.9999999999999,0.6605714285714287,0.06797853309481221
233,2017,40.0,40.0,2.0928,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,39.0,0.4088461538461538,0.562,0.168,0.1100772545641768,0.3335,0.4645,0.5563333333333335,0.0045784103360116,0.562,15.945,182.0,0.394,6.0,1,99,40__40,13.23296703296703,33.7,129.0,1973.59,21.687802197802196,4.05,1.6815384615384614,32,365.36,-236.36,744.9,898.9,9,0,59,9,6,37.3,706.8299999999999,150.44,4.05,33.7,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,-0.0252495870663727,0.1509452380952381,-0.1241935497835497,-0.0490427525252524,-0.0797487979651521,10,773.9999999999999,0.442008681925809,0.45378367346938775,0.46144005743000727,,,,,773.9999999999999,0.5535714285714286,0.04771970576848627
234,2017,40.0,40.0,2.7084,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,39.0,0.4766153846153845,0.682,0.191,0.157576943417008,0.365,0.6005,0.6786666666666666,0.0076080503866004,0.682,18.587999999999997,182.0,0.491,22.0,1,99,40__40,13.05054945054945,33.1,132.6,1959.65,21.534615384615385,3.79,1.671208791208791,33,356.38,-223.78,727.6,878.4000000000001,10,0,55,9,6,39.0,702.21,147.49,3.79,33.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,0.0020425331742656,0.0755800705467371,-0.0876033333333333,0.0096631746031746,-0.0034731625030061,10,754.1999999999999,0.4459094457455114,0.5485252976190476,0.6380662739322533,,,,,754.1999999999999,0.678,0.06645340751043118
195,2018,40.0,40.0,2.9440999999999997,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,25.0,0.26968,0.446,0.152,0.086864363233722,0.209,0.331,0.4435,0.0043350536008093,0.446,6.742,174.0,0.294,0.0,1,99,40__40,11.289010989010988,32.2,197.5,1722.2800000000002,18.92615384615385,3.93,1.4606593406593409,26,326.58,-129.07999999999998,564.6999999999999,706.8,4,0,55,12,2,21.3,771.7900000000001,162.41,3.93,32.2,71.9,5.3933333333333335,22.3,427.45,72.12,2.04,0,104.3,8.829032258064515,26.5,523.04,92.05,2.17,0,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,-0.114247254682691,-0.025922619047619,-0.179780401416765,-0.1221814836678472,-0.1409050168991362,11,514.3999999999997,0.22570907194994788,0.3362181351582551,,,,,,514.3999999999997,0.5381428571428571,0.08288057952487488
197,2018,40.0,40.0,3.0602,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,28.0,0.3062499999999999,0.605,0.168,0.1083801592939013,0.24225,0.37275,0.5845,0.0049933550690886,0.605,8.575,180.0,0.4369999999999999,2.0,1,99,40__40,11.52967032967033,32.0,187.9,1738.84,19.108131868131867,3.93,1.48,25,337.84,-149.93999999999997,583.5999999999999,728.1999999999999,4,0,57,12,2,23.2,775.1099999999998,167.64,3.93,32.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,-0.1167922786644722,0.0093168722943722,-0.2523923374605193,-0.0717044372294373,-0.1778774985634455,11,636.3,0.2525218253968254,0.3319787234042552,0.5547920589439214,,,,,636.3,0.596,0.0746155306626163
207,2018,40.0,40.0,3.496,productivity_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,28.0,0.2811071428571429,0.623,0.164,0.1226153507302159,0.18425,0.3512499999999999,0.605,0.0050885314433044,0.623,7.871,180.0,0.4589999999999999,2.0,1,99,40__40,11.289010989010988,32.2,197.5,1722.2800000000002,18.92615384615385,3.93,1.4606593406593409,26,326.58,-129.07999999999998,564.6999999999999,706.8,4,0,55,12,2,21.3,771.7900000000001,162.41,3.93,32.2,71.9,5.3933333333333335,22.3,427.45,72.12,2.04,0,104.3,8.829032258064515,26.5,523.04,92.05,2.17,0,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,-0.1316276129074749,-0.0073303571428571,-0.2342627213695395,-0.0271258297258296,-0.1751025706961831,11,616.9999999999997,0.1982325338894682,0.328518391787853,0.5785365448504988,,,,,616.9999999999997,0.5998571428571429,0.0980350504514074
208,2018,40.0,40.0,1.6354,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,31.0,0.3597096774193549,0.478,0.174,0.068707042202987,0.3195,0.4045,0.4673333333333334,0.0037851856009316,0.39,11.151000000000002,170.0,0.304,0.0,1,99,40__40,10.393406593406594,32.2,189.4,1744.96,19.175384615384615,4.04,1.392197802197802,24,323.05000000000007,-133.65000000000006,508.80000000000007,640.7,3,0,57,12,2,21.300000000000004,777.3000000000001,162.48999999999998,4.04,32.2,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,-0.0619397877342598,0.0549212301587301,-0.2321191197691197,-0.2321191197691197,-0.1049901655768474,11,555.4000000000001,0.3619911406423034,0.43893011305241525,,,,,,390.40000000000003,0.4395714285714286,0.05526187985654513
209,2018,40.0,44.0,1.7399999999999998,productivity_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,32.0,0.35240625,0.632,0.168,0.1333540539726389,0.2375,0.46425,0.6083333333333334,0.0065424756541982,0.632,11.277,180.0,0.4639999999999999,7.0,2,1,44__40,11.52967032967033,32.0,187.9,1738.84,19.108131868131867,3.93,1.48,25,337.84,-149.93999999999997,583.5999999999999,728.1999999999999,4,0,57,12,2,23.2,775.1099999999998,167.64,3.93,32.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,-0.0404428381275842,0.0240904761904761,-0.0884711038961039,0.0190801948051947,-0.0541449547548411,11,636.3,0.2538388888888889,0.40653799392097245,0.580108843537415,,,,,636.3,0.634,0.07611808378999471
210,2018,21.0,44.0,0.978,productivity_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,33.0,0.3169696969696969,0.504,0.177,0.0860611075529562,0.254,0.373,0.4693333333333333,0.0045103453778234,0.504,10.46,180.0,0.327,1.0,2,1,44__21,11.52967032967033,32.0,187.9,1738.84,19.108131868131867,3.93,1.48,25,337.84,-149.93999999999997,583.5999999999999,728.1999999999999,4,0,57,12,2,23.2,775.1099999999998,167.64,3.93,32.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,-0.1099018507543005,-0.0010612244897959,-0.1882465531942805,-0.1132983405483405,-0.1426440906568179,11,636.3,0.27241111111111105,0.35405167173252267,0.5020833333333333,,,,,636.3,0.53,0.05937672874792552
212,2018,40.0,40.0,1.3272,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,30.0,0.3094,0.448,0.175,0.0827339511123859,0.243,0.396,0.436,0.0035952096840664,0.39,9.282,170.0,0.273,0.0,1,99,40__40,10.393406593406594,32.2,189.4,1744.96,19.175384615384615,4.04,1.392197802197802,24,323.05000000000007,-133.65000000000006,508.80000000000007,640.7,3,0,57,12,2,21.300000000000004,777.3000000000001,162.48999999999998,4.04,32.2,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,-0.0783703800234558,0.0275833333333333,-0.23568658008658,-0.23568658008658,-0.1116968849412151,11,555.4000000000001,0.277109634551495,0.4188910585817061,,,,,,390.40000000000003,0.4192857142857143,0.05645546921697551
213,2018,40.0,40.0,2.6765,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,29.0,0.3821724137931034,0.602,0.192,0.1071631270107648,0.294,0.466,0.583,0.0057270695064326,0.602,11.083,180.0,0.41,4.0,1,99,40__40,11.52967032967033,32.0,187.9,1738.84,19.108131868131867,3.93,1.48,25,337.84,-149.93999999999997,583.5999999999999,728.1999999999999,4,0,57,12,2,23.2,775.1099999999998,167.64,3.93,32.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,-0.0617656497203597,0.0201874999999999,-0.0978785123966941,-0.0152468614718614,-0.0749949230351178,11,636.3,0.30494365079365077,0.4342066869300911,0.5770790816326531,,,,,636.3,0.6028571428571429,0.0603704471629
214,2018,40.0,40.0,2.665,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,29.0,0.3800344827586208,0.591,0.189,0.1023285724613308,0.303,0.454,0.5720000000000001,0.0055029137663899,0.591,11.021000000000004,180.0,0.4019999999999999,3.0,1,99,40__40,11.52967032967033,32.0,187.9,1738.84,19.108131868131867,3.93,1.48,25,337.84,-149.93999999999997,583.5999999999999,728.1999999999999,4,0,57,12,2,23.2,775.1099999999998,167.64,3.93,32.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,-0.0660951706522317,0.0152083333333333,-0.1007178710178711,-0.0271062770562771,-0.0812628330652032,11,636.3,0.31080079365079366,0.4274954407294832,0.567390306122449,,,,,636.3,0.5928571428571429,0.05835464326030365
215,2018,40.0,20.0,2.353,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,26.0,0.3890384615384615,0.495,0.188,0.0896031767848709,0.316,0.46575,0.493,0.0051181936231524,0.495,10.114999999999998,178.0,0.307,0.0,2,99,20__40,11.028571428571428,31.8,203.6,1711.38,18.806373626373624,3.72,1.4383516483516483,26,314.23,-110.63,541.4000000000001,682.8000000000001,4,0,54,12,2,24.9,768.82,155.51999999999998,3.72,31.8,72.2,5.21,22.1,423.51,69.48,2.04,0,106.5,8.741935483870968,26.6,519.05,89.23,2.25,0,24.9,19.209999999999997,31.8,768.8199999999999,155.52,3.72,4,-0.0726766288567687,-0.0218479365079365,-0.1235627344877344,-0.1054392496392496,-0.0820413267062549,11,560.5000000000001,0.36203030303030304,0.46841142857142853,,,,,,560.5000000000001,0.5275714285714286,0.0551225234619395
216,2018,40.0,20.0,2.1175,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,25.0,0.46896,0.606,0.19,0.122690661421316,0.359,0.564,0.6054999999999999,0.0069464554889223,0.597,11.724,170.0,0.416,15.0,2,99,20__40,11.028571428571428,31.8,203.6,1711.38,18.806373626373624,3.72,1.4383516483516483,26,313.78000000000003,-110.18,541.4000000000001,682.8000000000001,4,0,54,12,2,24.9,768.82,155.38000000000002,3.72,31.8,72.2,5.21,22.1,423.51,69.33,2.04,0,106.5,8.741935483870968,26.6,519.05,89.07,2.25,0,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,-0.0628825511014238,-0.0065,-0.1052827777777776,-0.0895088744588744,-0.0733317905509193,11,560.5000000000001,0.4294339826839827,0.5704310204081632,,,,,,560.5000000000001,0.6127142857142857,0.06564129301355577
217,2018,40.0,20.0,1.1881,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,32.0,0.411,0.585,0.166,0.1501547118807798,0.2455,0.554,0.5833333333333334,0.0062652668946522,0.485,13.152,167.0,0.4189999999999999,12.0,2,99,20__40,10.393406593406594,32.2,189.4,1744.96,19.175384615384615,4.04,1.392197802197802,24,323.05000000000007,-133.65000000000006,508.80000000000007,640.7,3,0,57,12,2,21.300000000000004,777.3000000000001,162.48999999999998,4.04,32.2,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,0.0254049924996089,0.1284465564738292,-0.0822642135642135,-0.0822642135642135,0.0444747034416456,11,555.4000000000001,0.383124031007752,0.5711675231243576,,,,,,373.1,0.579,0.11554815236926312
218,2018,40.0,40.0,1.6403,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,27.0,0.3158518518518519,0.367,0.181,0.0395078086081104,0.299,0.339,0.367,0.0020154454100446,0.362,8.528,170.0,0.186,0.0,1,99,40__40,10.393406593406594,32.2,189.4,1744.96,19.175384615384615,4.04,1.392197802197802,24,323.05000000000007,-133.65000000000006,508.80000000000007,640.7,3,0,57,12,2,21.300000000000004,777.3000000000001,162.48999999999998,4.04,32.2,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,-0.1045248255980831,0.0551963492063491,-0.2276128427128427,-0.2276128427128427,-0.1485322542542518,11,555.4000000000001,0.29992801771871536,0.3547060637204522,,,,,,555.4000000000001,0.37214285714285716,0.0185226264418811
219,2018,40.0,44.0,1.8597,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,31.0,0.2984516129032258,0.389,0.175,0.0555731652054022,0.2665,0.353,0.385,0.0028592997856073,0.379,9.252,170.0,0.214,0.0,2,1,44__40,11.52967032967033,32.0,187.9,1738.84,19.108131868131867,3.93,1.48,25,337.84,-149.93999999999997,583.5999999999999,728.1999999999999,4,0,57,12,2,23.2,775.1099999999998,167.64,3.93,32.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,-0.1066288528321629,0.0376674603174603,-0.244028354978355,-0.2421555194805195,-0.1620696603204395,11,636.3,0.271836507936508,0.3339635258358662,0.38934183673469386,,,,,636.3,0.39885714285714285,0.030173704702006594
220,2018,40.0,20.0,1.9640999999999995,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,29.0,0.4373103448275862,0.623,0.196,0.1141970781220133,0.373,0.522,0.6165,0.0057017623056949,0.501,12.682,172.0,0.427,9.0,2,99,20__40,10.393406593406594,32.2,189.4,1744.96,19.175384615384615,4.04,1.392197802197802,24,323.05000000000007,-133.65000000000006,508.80000000000007,640.7,3,0,57,12,2,21.300000000000004,777.3000000000001,162.48999999999998,4.04,32.2,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,-0.0459372843170413,0.0542111111111111,-0.1439905844155843,-0.1439905844155843,-0.074326807581042,11,555.4000000000001,0.40943964562569213,0.5918890030832477,,,,,,390.40000000000003,0.5937142857142856,0.09034107890017928
