field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
229,2021,44.0,44.0,2.9450000000000003,physical_harvested_weight,False,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,36.0,0.4261944444444444,0.639,0.1,0.1933980953951437,0.21,0.57875,0.008787546933667,0.613,15.342999999999998,160.0,0.539,19.0,4,1,44__44,11.304395604395603,33.0,149.10000000000002,1971.05,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,4,67,9,2,9.1,569.79,76.74,28.1,13.806451612903226,32.1,734.91,133.85,3.67,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0826621710281404,0.1987687645687645,-0.0321146825396825,0.0455744047619047,0.1289225542149649,14
230,2021,44.0,21.0,2.123766816143498,physical_harvested_weight,False,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,38.0,0.4293421052631579,0.707,0.208,0.179678554546693,0.2265,0.61275,0.0082472515282981,0.701,16.315,180.0,0.499,15.0,3,2,21__44,11.996703296703297,32.3,135.70000000000002,1979.53,3.82,1.5926373626373629,27,360.46,-224.76,631.1999999999999,4,71,18,2,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,0.0729676019759124,0.1838349077509791,-0.0020644577644577,0.0668844774273345,0.1081993996036367,14
231,2021,44.0,21.0,3.5069787234042553,physical_harvested_weight,False,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,42.0,0.5106428571428572,0.712,0.196,0.1833336564623003,0.3195,0.6865000000000001,0.0080868881049633,0.685,21.447,167.0,0.516,27.0,5,2,21__44,11.56043956043956,33.2,141.20000000000002,1976.02,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,4,69,18,2,8.0,571.28,79.95,28.5,14.109677419354838,32.5,737.35,138.06,3.83,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.1531323871759562,0.2697904345654345,0.023172619047619,0.0701343150896721,0.1719724076852253,14
232,2021,44.0,21.0,3.2479729729729727,physical_harvested_weight,False,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,42.0,0.4928095238095238,0.732,0.174,0.2027131726984892,0.26575,0.7204999999999999,0.0090865736278535,0.732,20.698,182.0,0.558,23.0,5,2,21__44,11.56043956043956,33.2,141.20000000000002,1976.02,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,4,69,18,2,8.0,571.28,79.95,28.5,14.109677419354838,32.5,737.35,138.06,3.83,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.1488495290319734,0.2789611253825538,0.0043885281385281,0.08670456864564,0.1902924884248459,14
233,2021,44.0,43.0,3.6453846153846152,physical_harvested_weight,False,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,38.0,0.5240526315789474,0.701,0.215,0.1670103916351537,0.39075,0.68875,0.0080964366631604,0.69,19.914,181.0,0.486,26.0,2,1,43__44,11.56043956043956,33.2,141.20000000000002,1976.02,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,4,69,18,2,8.0,571.28,79.95,28.5,14.109677419354838,32.5,737.35,138.06,3.83,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.0891493353546924,0.1749819902319902,-0.0379655067155066,0.1056984152752008,0.1371350336832479,14
234,2021,44.0,9.0,5.389142857142858,physical_harvested_weight,False,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,40.0,0.5394,0.726,0.197,0.1797464603267613,0.3959999999999999,0.703,0.0084390909134105,0.702,21.576,181.0,0.5289999999999999,27.0,3,99,9__44,11.304395604395603,33.0,149.10000000000002,1971.05,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,4,67,9,2,9.1,569.79,76.74,28.1,13.806451612903226,32.1,734.91,133.85,3.67,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0758412696876112,0.1679525462962962,-0.0413630952380952,0.0652542800453515,0.1070731049586279,14
195,2022,44.0,3.0,2.1216260162601626,physical_harvested_weight,False,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,45.0,0.4103555555555555,0.686,0.177,0.1760293101295672,0.236,0.579,0.008110690711597,0.65,18.466,177.0,0.5090000000000001,19.0,4,3,3__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.069511139872333,0.1779025030525031,-0.0033377777777778,0.0649551322751323,0.1083316330480219,15
197,2022,44.0,3.0,1.5206997084548106,physical_harvested_weight,False,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,47.0,0.4044468085106383,0.718,0.155,0.1932704871759231,0.2255,0.5705,0.0089839548393141,0.718,19.009,182.0,0.563,16.0,4,3,3__44,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,0.058444274269841,0.1568834750566893,-0.0109050505050505,0.0496815343915344,0.0740879955611701,15
207,2022,44.0,3.0,1.8862140474258409,physical_harvested_weight,False,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,46.0,0.3791521739130434,0.674,0.161,0.1771265780993557,0.2115,0.559,0.0081615458937198,0.674,17.441,182.0,0.513,13.0,4,3,3__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0418851587195873,0.1243512709512709,-0.0123249999999999,0.0148412962962962,0.0562242040433112,15
208,2022,43.0,40.0,2.356923076923077,physical_harvested_weight,False,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,44.0,0.4071136363636363,0.738,0.192,0.1700337153611134,0.251,0.54425,0.0079296944673823,0.738,17.913,182.0,0.546,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0271758981989463,0.1405119047619048,-0.0362032476782476,0.1156521693121691,0.0480955744999917,15
209,2022,43.0,40.0,2.657417536880491,physical_harvested_weight,False,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,49.0,0.3866122448979591,0.735,0.148,0.2111121006331374,0.201,0.586,0.0091674935962665,0.735,18.943999999999996,182.0,0.587,16.0,1,5,40__43,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0490415198259357,0.1801707960557961,-0.0247294642857142,0.1424515343915342,0.1212954393515277,15
210,2022,43.0,40.0,3.0655870445344133,physical_harvested_weight,False,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,48.0,0.3730833333333334,0.695,0.102,0.1760374999506891,0.2275,0.552,0.0076815572170241,0.694,17.908,179.0,0.593,14.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0061064711467751,0.0933139417989419,-0.0784707792207792,0.0933139417989419,0.0281084070803535,15
211,2022,43.0,40.0,3.4704,estimate_normalized,True,93.0,6.245,4.8,25.325,403.5,,342.0,43.0,0.3687674418604652,0.669,0.168,0.1751732480915516,0.2145,0.5295000000000001,0.0076548924869557,0.669,15.857000000000005,177.0,0.501,12.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0172029628188641,0.1266249654049653,-0.0541641568748712,0.0747312842712842,0.0382536623392774,15
212,2022,43.0,40.0,3.1773529411764705,physical_harvested_weight,False,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,46.0,0.3632391304347826,0.701,0.188,0.1850571221780158,0.2065,0.537,0.0085083370512075,0.701,16.709,182.0,0.5129999999999999,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0180565693621487,0.1240653581603581,-0.051420238095238,0.1014586772486773,0.0731354668750909,15
213,2022,40.0,43.0,1.481428571428571,physical_harvested_weight,False,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,44.0,0.4044999999999999,0.741,0.105,0.1928704817416929,0.257,0.60175,0.0084631974027669,0.741,17.798,182.0,0.636,12.0,4,1,43__40,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0310272804453452,0.1329782732082732,-0.0745177489177489,0.1329782732082732,0.0745227585942863,15
214,2022,40.0,43.0,1.002222222222222,physical_harvested_weight,False,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,44.0,0.399590909090909,0.705,0.1,0.1865507874038374,0.25725,0.59,0.0082098531958173,0.705,17.581999999999997,182.0,0.605,12.0,3,1,43__40,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0251576690993883,0.1098506177156177,-0.0804963203463203,0.0922895695045694,0.0634199751556497,15
215,2022,43.0,40.0,2.858987341772152,physical_harvested_weight,False,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,44.0,0.4025454545454545,0.697,0.103,0.2020343641500639,0.2265,0.608,0.0091259969037725,0.697,17.712,182.0,0.594,17.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,369.53,-199.53000000000003,735.7,8,69,12,2,26.5,591.52,86.86,20.8,16.1,30.4,723.91,142.38,3.28,122.7,18.746666666666663,32.6,706.37,140.29,3.51,6,0.0239107549671627,0.1501122165532879,-0.08920625,0.097074365079365,0.1142652959119253,15
216,2022,43.0,40.0,3.1270270270270273,physical_harvested_weight,False,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,44.0,0.4522272727272726,0.742,0.174,0.2032829268460768,0.2685,0.646,0.0098274646977864,0.728,19.897999999999996,174.0,0.5680000000000001,18.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0142943771010479,0.0832067821067821,-0.0449346230158729,0.0620687614237613,0.0617335447411287,15
217,2022,43.0,40.0,3.063725490196078,physical_harvested_weight,False,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,44.0,0.3772045454545454,0.718,0.186,0.2048510078908187,0.19875,0.59275,0.0093116224033657,0.713,16.597,179.0,0.532,14.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0378258570299517,0.1847425779775781,-0.0518567717996289,0.1579738888888889,0.1232233012717735,15
218,2022,43.0,40.0,2.1723076923076925,physical_harvested_weight,False,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,43.0,0.3703953488372093,0.708,0.165,0.1862476645128905,0.2145,0.521,0.0085484030800625,0.708,15.927,182.0,0.5429999999999999,11.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0189044008239245,0.1628544081844082,-0.0390562074829931,0.1367890740740741,0.080873805596685,15
219,2022,43.0,40.0,2.827547619047619,physical_harvested_weight,False,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,46.0,0.3249347826086957,0.665,0.134,0.1838792612102126,0.18225,0.4725,0.0074550505030877,0.66,14.947,177.0,0.531,11.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,-0.006284480293516,0.1217792897842898,-0.1057629228179227,0.0803300697450697,0.0209962414757339,15
220,2022,43.0,40.0,3.4832,physical_harvested_weight,False,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,41.0,0.4155121951219511,0.719,0.199,0.1909335374022529,0.244,0.537,0.0089621434324917,0.711,17.035999999999998,176.0,0.52,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0034165312585892,0.1099825333925332,-0.0653528679653679,0.0788175372775372,0.0541435369339654,15
221,2022,43.0,40.0,4.1328000000000005,estimate_normalized,True,8.0,,,,,,,44.0,0.4735,0.746,0.159,0.2087259512549235,0.3,0.69675,0.01004741645973,0.746,20.834,179.0,0.587,18.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0181417754701309,0.0877158994708993,-0.0646520202020202,0.0510657671957671,0.0708292546917756,15
222,2022,43.0,40.0,3.2700483870967743,physical_harvested_weight,False,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,42.0,0.3946428571428571,0.745,0.173,0.1997430279406126,0.213,0.55775,0.009271841303062,0.745,16.575,182.0,0.5720000000000001,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0230972017239439,0.1883400913900914,-0.0506253968253968,0.1669590740740741,0.0923286654755142,15
223,2022,43.0,40.0,3.2311428571428573,physical_harvested_weight,False,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.3634523809523809,0.686,0.182,0.1866080948559296,0.20225,0.52275,0.0087110530658637,0.679,15.265,172.0,0.504,11.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,3.52,1.669230769230769,29,386.81,-267.81,718.5,4,71,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,-0.0068811943483023,0.120331507936508,-0.0873998556998557,0.078002433862434,0.0473105074720253,15
224,2022,43.0,40.0,3.079423076923077,physical_harvested_weight,False,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,44.0,0.4039999999999999,0.72,0.147,0.1986732127251821,0.23825,0.58775,0.0094564245830272,0.717,17.775999999999996,176.0,0.573,16.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0443107280152172,0.132884126984127,-0.0260833333333333,0.1046094179894179,0.1173375673400673,15
225,2022,43.0,40.0,4.58,estimate_normalized,True,4.0,,,,,,,44.0,0.5081590909090911,0.72,0.147,0.1957040835712077,0.365,0.69875,0.0087195804259216,0.716,22.359000000000005,170.0,0.573,25.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0111196006254727,0.0933033163265306,-0.0687969696969697,0.0150539417989418,0.020099463673727,15
226,2022,43.0,40.0,1.6934999999999998,physical_harvested_weight,False,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,45.0,0.4405333333333333,0.735,0.173,0.205171971228474,0.251,0.651,0.0097533582319122,0.735,19.824,182.0,0.562,19.0,1,2,40__43,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0154293654062687,0.1430718734968734,-0.0590883116883116,0.1106156349206349,0.0894123323300202,15
227,2022,44.0,44.0,2.217514450867052,physical_harvested_weight,False,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,48.0,0.426125,0.695,0.116,0.1762331108929306,0.2685,0.5725,0.0079853087011214,0.682,20.454,177.0,0.579,20.0,4,1,44__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0891647263034725,0.1927242063492064,-0.051365,0.0887712385762384,0.1121317637187373,15
228,2022,43.0,44.0,4.564745762711865,physical_harvested_weight,False,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,45.0,0.4132222222222222,0.709,0.191,0.1993577341686033,0.219,0.623,0.0090239490429555,0.709,18.595,182.0,0.518,18.0,5,1,44__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0316808538461298,0.1565840043290043,-0.0571181689342403,0.1184772486772485,0.1248862794309643,15
229,2022,43.0,44.0,2.841666666666667,physical_harvested_weight,False,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,43.0,0.3479302325581395,0.648,0.024,0.207664912931233,0.177,0.5565,0.009685210046841,0.605,14.961,174.0,0.624,13.0,5,1,44__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0161026148709567,0.1391126334776334,-0.0993496031746031,0.0974404761904761,0.0866415272214558,15
230,2022,40.0,44.0,3.257219730941704,physical_harvested_weight,False,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,47.0,0.3627021276595744,0.734,0.085,0.1770119499384292,0.216,0.479,0.0077908375435277,0.734,17.046999999999997,182.0,0.649,11.0,4,1,44__40,14.553846153846155,32.8,153.4,2028.5,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,11,68,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,-0.0118601197083339,0.1073962018140589,-0.1114490442890442,0.0862787830687831,0.0015857960130068,15
231,2022,44.0,44.0,1.5712340425531914,physical_harvested_weight,False,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,48.0,0.4280624999999999,0.635,0.181,0.1444151143766353,0.2837499999999999,0.5415,0.0066702073274637,0.621,20.546999999999997,176.0,0.454,18.0,6,1,44__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0528316763704605,0.1604357142857143,0.0043662037037037,0.0070459523809524,0.0340120122960939,15
232,2022,44.0,44.0,1.847837837837838,physical_harvested_weight,False,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,45.0,0.3780222222222222,0.587,0.166,0.1282954037262596,0.25,0.471,0.0059632440391912,0.587,17.011,182.0,0.4209999999999999,9.0,6,1,44__44,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0217755193905721,0.1069113662131519,-0.0728595371295371,-0.0585215343915342,-0.0170896237144921,15
233,2022,46.0,44.0,4.4169230769230765,physical_harvested_weight,False,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,,,,,,,,,,,,,,3,1,44__46,13.95714285714286,32.8,141.7,2025.28,3.68,1.7993406593406591,34,380.68,-238.98,761.3,9,71,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0088136354209089,0.1457093915343914,-0.0687321428571428,0.1457093915343914,0.069630722187865,15
234,2022,43.0,44.0,3.975428571428571,physical_harvested_weight,False,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,45.0,0.4579555555555555,0.7,0.13,0.1846222516449984,0.299,0.625,0.0083974862330798,0.695,20.608,177.0,0.57,20.0,4,1,44__43,13.64285714285714,32.6,170.0,2021.8,3.51,1.7454945054945048,32,368.93,-198.93,735.7,8,69,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0013599488005981,0.0910893990929706,-0.0688125,0.0333788095238094,0.0460391408925653,15
195,2023,44.0,44.0,0.8904065040650406,physical_harvested_weight,False,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,45.0,0.3234666666666667,0.459,0.171,0.1036945514479907,0.194,0.428,0.0051417731445177,0.459,14.556000000000004,180.0,0.288,0.0,5,1,44__44,11.223076923076924,35.2,129.0,2067.61,4.68,1.6484615384615384,29,373.07,-244.07,617.9,8,67,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,-0.0285863809259523,0.0285188552188551,-0.1464296536796537,-0.1464296536796537,-0.0503350102843284,16
197,2023,44.0,44.0,1.0820991253644316,physical_harvested_weight,False,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,46.0,0.2974782608695652,0.428,0.166,0.0853144411880913,0.193,0.37,0.0042693180573942,0.423,13.684,169.0,0.262,0.0,5,1,44__44,11.736263736263735,34.9,102.2,2072.3399999999997,4.68,1.687912087912088,30,391.27,-289.07,656.4,8,72,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,-0.0691527846979409,0.0172290259740259,-0.2589274680180929,-0.2503705289502164,-0.1387251139897743,16
207,2023,44.0,44.0,1.068974844468488,physical_harvested_weight,False,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,45.0,0.3033111111111111,0.445,0.165,0.0953997023573792,0.188,0.387,0.0047671839812004,0.393,13.649,162.0,0.28,0.0,5,1,44__44,11.223076923076924,35.2,129.0,2067.61,4.68,1.6484615384615384,29,373.07,-244.07,617.9,8,67,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,-0.0397828545602692,0.0275188407888407,-0.2308842194264069,-0.2308842194264069,-0.0856199887887685,16
208,2023,43.0,43.0,2.018076923076923,physical_harvested_weight,False,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,44.0,0.344340909090909,0.568,0.045,0.1182708646174338,0.31,0.4175,0.0059985008742511,0.564,15.150999999999998,179.0,0.5229999999999999,3.0,2,1,43__43,10.82967032967033,33.5,106.0,2077.24,4.26,1.596043956043956,25,384.39,-278.39,595.6,7,73,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,-0.048972235725171,0.0616979365079365,-0.1407262471655328,-0.0491198412698413,-0.0749840175359061,16
209,2023,44.0,43.0,1.4882148184982598,physical_harvested_weight,False,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,49.0,0.3023265306122449,0.51,0.178,0.0898616596082844,0.201,0.379,0.0042242185747583,0.51,14.814,180.0,0.332,2.0,2,1,43__44,11.736263736263735,34.9,102.2,2072.3399999999997,4.68,1.687912087912088,30,391.27,-289.07,656.4,8,72,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,-0.0392878007961426,0.0254793915343915,-0.1800569466991342,-0.0964656994047619,-0.082373563803095,16
