field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow,scout_n_reports_asof,scout_has_report_asof,soil_sample_n_asof,soil_sample_has_asof,soil_sample_days_since_latest,soil_sample_n_tests_asof,soil_sample_latest_soil_K,soil_sample_mean_soil_K,soil_sample_latest_soil_P,soil_sample_mean_soil_P,soil_sample_latest_soil_S,soil_sample_mean_soil_S,soil_sample_latest_soil_Cu,soil_sample_mean_soil_Cu,soil_sample_latest_soil_Fe,soil_sample_mean_soil_Fe,soil_sample_latest_soil_Mg,soil_sample_mean_soil_Mg,soil_sample_latest_soil_Mn,soil_sample_mean_soil_Mn,soil_sample_latest_soil_Mo,soil_sample_mean_soil_Mo,soil_sample_latest_soil_Zn,soil_sample_mean_soil_Zn,soil_sample_latest_soil_pH,soil_sample_mean_soil_pH,soil_sample_latest_soil_N_NO3,soil_sample_mean_soil_N_NO3,soil_sample_latest_soil_organic_matter,soil_sample_mean_soil_organic_matter,soil_sample_latest_soil_B,soil_sample_mean_soil_B,soil_sample_latest_soil_N,soil_sample_mean_soil_N,scout_last_report_doy,scout_days_since_last_report,scout_growth_stage_max,scout_growth_stage_last,scout_risk_yield_decreasing_n,scout_risk_yield_decreasing_any,scout_condition_score_min,scout_condition_score_last,scout_condition_bad_n,scout_condition_not_good_n,scout_threat_reports_n,scout_threat_total_n,scout_threat_disease_any,scout_threat_insect_any,scout_threat_weed_any,standard_name,field_name,prod_crop_ru,target_yield_t_ha,target_source,unit_fix_applied,mgmt_fertilizer_items_n,mgmt_fertilizer_fact_rate_sum,mgmt_seed_items_n,mgmt_seed_fact_rate_sum,mgmt_chemical_items_n,mgmt_chemical_fact_rate_sum,mgmt_fert_N_rate_sum,mgmt_fert_P2O5_rate_sum,mgmt_fert_K2O_rate_sum,mgmt_fert_S_rate_sum,mgmt_fert_Mg_rate_sum,physical_t_ha,productivity_t_ha,prod_fact_t_ha,target_v17,target_v17_source,target_v17_conflict
219,2022,43.0,40.0,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,61.0,0.4153606557377049,0.734,0.134,0.2254951588144418,0.192,0.656,0.007038238989189,0.636,25.337,191.0,0.6,26.0,1,2,40__43,15.932786885245902,32.8,228.0,2773.68,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,13,90,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.011060293222802,0.1259049206349205,-0.1057629228179227,0.0085365536315535,0.0593998353401448,15,2022-05-21,2022-09-09,1,72.0,141.0,5.0,1065.1999999999998,182.8,367.2999999999999,-184.49999999999991,1716.7400000000002,3.78,41.0,13.0,50.0,7.0,40.0,0.5362928571428571,0.7241428571428571,0.622,50.0,0.6087142857142858,0.7126190476190476,0.6813571428571428,,,,742.7,0.2758924088463837,0.5741750503018108,0.6852307943772475,0.7019192037470726,0.6360408163265306,,0.0695044372889342,2,1,9,1,943.0,1.0,339.3333333333333,339.3333333333333,32.71111111111111,32.71111111111111,9.583333333333334,9.583333333333334,0.1633333333333333,0.1633333333333333,1.9911111111111113,1.9911111111111113,406.22222222222223,406.22222222222223,19.322222222222223,19.322222222222223,0.1177777777777777,0.1177777777777777,0.8244444444444443,0.8244444444444443,6.177777777777777,6.177777777777777,7.362222222222223,7.362222222222223,5.766666666666667,5.766666666666667,,,,,206.0,6.0,,,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Подхозный увал 1,Пшеница яровая,2.827547619047619,v17_physical_t_ha,True,4.0,144.69523809523807,4.0,215.8,8.0,3.2214285714285715,48.40304761904762,0.0,0.0,3.150857142857143,0.0,2.827547619047619,2.8275476,2.8275476,2.827547619047619,physical_t_ha,False
220,2022,43.0,40.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,55.0,0.4947818181818182,0.777,0.199,0.2140569755002872,0.284,0.7115,0.006988281327077,0.68,27.213,193.0,0.5780000000000001,27.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0223519918089366,0.1154040476190474,-0.0653528679653679,0.0378111111111112,0.0731501152315182,15,2022-05-20,2022-09-01,1,73.0,140.0,5.0,992.9,132.9,359.40000000000003,-226.50000000000003,1745.6400000000003,3.52,33.0,5.0,50.0,9.0,36.0,0.6215039682539683,0.7532857142857142,0.6574285714285715,51.0,0.7072857142857142,0.744,0.7149642857142857,,,,695.0999999999999,0.4542683982683982,0.7095442176870748,0.736240286909743,0.7201711335136464,,,0.0622352081811541,2,1,1,1,943.0,1.0,453.0,453.0,38.9,38.9,6.07,6.07,0.2,0.2,6.55,6.55,430.0,430.0,41.3,41.3,0.17,0.17,1.7,1.7,5.4,5.4,6.75,6.75,5.9,5.9,,,,,211.0,1.0,75.0,75.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Сапог,Пшеница яровая,3.4832,v17_physical_t_ha,True,4.0,140.8181818181818,4.0,226.8,8.0,1.68,47.04818181818181,0.0,0.0,2.9795454545454545,0.0,3.4832,3.4832,3.4832,3.4832,physical_t_ha,False
222,2022,43.0,40.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,57.0,0.4807017543859649,0.771,0.173,0.2244922508655399,0.24,0.699,0.0073893416858015,0.695,27.4,192.0,0.5980000000000001,28.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0492593588422159,0.1883400913900914,-0.0506253968253968,0.1025644684944684,0.113311030403459,15,2022-05-16,2022-08-31,1,77.0,136.0,5.0,1041.0,140.50000000000003,378.1700000000001,-237.67000000000004,1842.9400000000005,3.52,34.0,5.0,53.0,9.0,41.0,0.5856655052264809,0.7547142857142858,0.6157142857142858,52.0,0.5684285714285714,0.7420000000000001,0.7223214285714286,,,,704.0,0.3855221755368814,0.6107142857142857,0.7414907775768536,0.7264922077922078,,,0.0706742655994636,2,1,2,1,943.0,1.0,337.0,337.0,27.25,27.25,3.385,3.385,0.19,0.19,3.77,3.77,449.0,449.0,23.15,23.15,0.08,0.08,1.795,1.795,5.45,5.45,9.465,9.465,5.6,5.6,,,,,211.0,1.0,75.0,75.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 1,Пшеница яровая,3.2700483870967743,v17_physical_t_ha,True,4.0,0.0,4.0,204.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2700483870967743,3.2700484000000003,3.2700484000000003,3.2700483870967743,physical_t_ha,False
223,2022,43.0,40.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,57.0,0.4455789473684211,0.734,0.182,0.2118301162565841,0.227,0.653,0.0068739420698145,0.634,25.398,191.0,0.552,26.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0101996036118342,0.120331507936508,-0.0873998556998557,0.0329257671957671,0.0528765493624541,15,2022-05-18,2022-09-01,1,75.0,138.0,5.0,1018.8,140.50000000000003,368.8900000000001,-228.39000000000007,1792.2100000000005,3.52,34.0,5.0,51.0,9.0,39.0,0.5546959706959707,0.7088571428571429,0.577,54.0,0.6187142857142858,0.6872857142857143,0.6747142857142856,,,,737.1999999999999,0.3589983660130719,0.645948051948052,0.6836911392405063,0.6798436193754609,,,0.0629938369152971,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,1.0,75.0,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 2,Пшеница яровая,3.2311428571428573,v17_physical_t_ha,True,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311428571428573,3.2311428999999996,3.2311428999999996,3.2311428571428573,physical_t_ha,False
224,2022,43.0,40.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,59.0,0.4709152542372881,0.72,0.147,0.2071515688552048,0.254,0.681,0.006276179389898,0.589,27.784,176.0,0.573,31.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0364141691850158,0.132884126984127,-0.0569440211640212,-0.0569440211640212,0.0084492256335878,15,2022-05-13,2022-08-25,1,80.0,133.0,5.0,1122.0,224.5,378.62,-154.12,1883.47,4.0,44.0,10.0,51.0,7.0,42.0,0.5684353741496598,0.7048571428571427,0.6048571428571429,41.0,0.6252857142857142,0.7034761904761905,0.6922857142857143,0.6374285714285713,,,551.0,0.4151083743842363,0.6295631981187536,0.7040169029443838,0.6948863515666489,0.6702483279025897,,0.0791363108436278,2,1,4,1,943.0,1.0,474.25,474.25,27.125,27.125,5.6175,5.6175,0.2075,0.2075,3.6175,3.6175,447.0,447.0,19.7,19.7,0.1575,0.1575,0.8775000000000001,0.8775000000000001,5.625,5.625,9.2325,9.2325,5.9750000000000005,5.9750000000000005,,,,,211.0,1.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Холодный ключ,Пшеница яровая,3.079423076923077,v17_physical_t_ha,True,5.0,75.4,5.0,0.0,8.0,2.226923076923077,25.128000000000004,0.0,0.0,1.5,0.0,3.079423076923077,3.0794231,3.0794231,3.079423076923077,physical_t_ha,False
226,2022,43.0,40.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,59.0,0.4962542372881355,0.744,0.173,0.207939006150014,0.2764999999999999,0.715,0.006268143495921,0.541,29.278999999999996,184.0,0.571,33.0,1,2,40__43,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.023192722833748,0.1430718734968734,-0.0590883116883116,-0.0543376984126983,0.0436370220459231,15,2022-05-13,2022-08-25,1,80.0,133.0,5.0,1141.9,187.8,390.71,-202.91000000000005,1893.18,3.97,45.0,11.0,54.0,9.0,43.0,0.590468438538206,0.7379999999999999,0.558,55.0,0.6262857142857143,0.7338571428571428,0.7145714285714285,0.6134285714285715,,,778.4999999999999,0.4134543325526931,0.6285900494617399,0.7314999999999999,0.737629948364888,0.6720420168067227,,0.0593314970594803,2,1,1,1,943.0,1.0,443.0,443.0,29.4,29.4,1.03,1.03,0.14,0.14,1.3,1.3,388.0,388.0,18.0,18.0,0.12,0.12,0.3,0.3,6.8,6.8,5.78,5.78,5.7,5.7,,,,,211.0,1.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Штаны,Пшеница яровая,1.6934999999999998,v17_physical_t_ha,True,6.0,223.025,4.0,0.0,8.0,2.275,67.50049999999999,14.3175,0.0,4.470000000000001,0.0,1.6934999999999998,1.6934999999999998,1.6934999999999998,1.6934999999999998,physical_t_ha,False
227,2022,44.0,44.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,66.0,0.4558030303030302,0.695,0.116,0.16470968212208,0.2847499999999999,0.60375,0.0040263486251034,0.427,30.083,177.0,0.579,30.0,4,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.0379577077429945,0.1927242063492064,-0.1874487956487955,-0.1569337566137565,-0.0969305181723038,15,2021-08-29,2022-08-15,1,337.0,241.0,5.0,1548.8999999999992,631.6,754.9699999999999,-123.36999999999988,4442.870000000001,3.97,62.0,14.0,232.0,17.0,91.0,0.4124631083202511,0.679,0.4277142857142857,303.0,0.3371428571428571,0.3530571428571429,0.2966160714285714,0.2766960873521383,0.2744167424931756,0.2698580527752502,1058.2999999999993,0.2856218872870249,0.2933846153846156,0.4700608899297426,0.5716937689969609,0.674744838976053,0.6120808950086056,0.0429994253974334,2,1,14,1,943.0,1.0,441.57142857142856,441.57142857142856,26.40357142857143,26.40357142857143,9.212142857142856,9.212142857142856,0.2999999999999999,0.2999999999999999,1.2228571428571426,1.2228571428571426,364.2142857142857,364.2142857142857,8.708571428571428,8.708571428571428,0.1121428571428571,0.1121428571428571,0.5778571428571428,0.5778571428571428,5.786428571428572,5.786428571428572,13.137142857142855,13.137142857142855,5.120714285714286,5.120714285714286,,,,,196.0,16.0,91.0,91.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_winter,Большая Семёниха СК,Пшеница озимая,2.217514450867052,v17_physical_t_ha,True,5.0,110.20231213872832,4.0,705.0,12.0,1.3356936416184972,37.25895953757225,0.0,0.0,2.991329479768786,0.0,2.217514450867052,2.2175145,2.2175145,2.217514450867052,physical_t_ha,False
228,2022,43.0,44.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,59.0,0.4557966101694915,0.712,0.191,0.1985923155238369,0.2329999999999999,0.6665000000000001,0.0053694383949138,0.417,26.892,188.0,0.5209999999999999,27.0,5,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0230325148857957,0.1565840043290043,-0.1697101924001924,-0.1697101924001924,-0.0110337914183322,15,2022-05-03,2022-08-16,1,90.0,123.0,5.0,1185.4999999999998,225.2,421.8299999999999,-196.6299999999999,2129.74,4.0,46.0,10.0,61.0,12.0,51.0,0.4957310924369748,0.7067142857142857,0.4287142857142857,59.0,0.5038809523809524,0.6442857142857142,0.7053571428571428,0.5708285714285715,,,743.6999999999999,0.3704152572867938,0.5814244897959184,0.6855345982142858,0.6999149159663866,0.5600481907048533,,0.0691346305964246,2,1,2,1,943.0,1.0,257.0,257.0,23.23,23.23,13.295,13.295,0.345,0.345,7.09,7.09,386.0,386.0,12.7,12.7,0.13,0.13,1.7999999999999998,1.7999999999999998,5.65,5.65,2.765,2.765,3.71,3.71,,,,,194.0,18.0,69.0,69.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Бонн 1,Пшеница яровая,4.564745762711865,v17_physical_t_ha,True,2.0,44.74576271186441,2.0,215.0,10.0,2.1860169491525427,15.213559322033898,0.0,0.0,1.342372881355932,0.0,4.564745762711865,4.5647458,4.5647458,4.564745762711865,physical_t_ha,False
229,2022,43.0,44.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,57.0,0.3994912280701754,0.648,0.024,0.2044734892786595,0.204,0.589,0.0057755408907432,0.455,22.771,174.0,0.624,22.0,5,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0148828769911977,0.1391126334776334,-0.0993496031746031,-0.0787934175084175,0.0076682320410126,15,2022-05-03,2022-08-16,1,90.0,123.0,5.0,1185.4999999999998,225.2,421.8299999999999,-196.6299999999999,2129.74,4.0,46.0,10.0,61.0,12.0,49.0,0.4541253644314869,0.6262857142857143,0.4674285714285714,57.0,0.4696904761904761,0.587952380952381,0.6240714285714286,0.5609142857142858,,,717.8999999999999,0.4107984886649874,0.5184734693877552,0.6217462797619048,0.6233714985994397,0.5527574511819116,,0.0631399685270215,2,1,1,1,943.0,1.0,296.0,296.0,23.9,23.9,19.46,19.46,0.41,0.41,3.21,3.21,284.0,284.0,13.0,13.0,0.13,0.13,2.17,2.17,6.68,6.68,5.3,5.3,3.12,3.12,,,,,194.0,18.0,87.0,87.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Бонн 2,Пшеница яровая,2.841666666666667,v17_physical_t_ha,True,2.0,37.5,2.0,236.66666666666663,10.0,2.185416666666667,12.75,0.0,0.0,1.125,0.0,2.841666666666667,2.8416667,2.8416667,2.841666666666667,physical_t_ha,False
230,2022,40.0,44.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,64.0,0.4595625,0.75,0.085,0.2216028172062575,0.23675,0.69,0.0071328291611908,0.693,29.412000000000003,188.0,0.665,28.0,4,1,44__40,15.932786885245902,32.8,228.0,2773.68,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,13,90,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.0131685571779823,0.1073962018140589,-0.1114490442890442,0.1029538455988456,0.0764767346309152,15,2022-05-13,2022-09-27,1,80.0,133.0,5.0,1169.9,200.1,406.18,-206.08,1904.64,3.78,46.0,13.0,55.0,7.0,49.0,0.5409096209912536,0.7478571428571429,0.6885714285714285,59.0,0.4195714285714286,0.6987142857142857,0.7467142857142858,0.695857142857143,,,864.7,0.3005057915057914,0.4114008746355685,0.6653179466772781,0.7452098926130817,0.7325996360327571,,0.0607243366389707,1,1,8,1,943.0,1.0,498.5,498.5,20.31,20.31,7.0525,7.0525,0.34875,0.34875,1.7525,1.7525,384.0,384.0,9.36625,9.36625,0.12,0.12,0.6637500000000001,0.6637500000000001,5.62125,5.62125,7.86625,7.86625,5.7075,5.7075,,,,,194.0,18.0,59.0,59.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бригадная стрелка,Подсолнечник,3.257219730941704,v17_physical_t_ha,True,11.0,55.27264573991032,7.0,0.3420627802690583,11.0,1.0896860986547086,5.419560538116592,24.48556053811659,0.1055605381165919,0.0,0.0,3.257219730941704,3.2572197000000003,3.2572197000000003,3.257219730941704,physical_t_ha,False
231,2022,44.0,44.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,63.0,0.446031746031746,0.635,0.181,0.1335754906058823,0.3055,0.5575000000000001,0.0033885615641535,0.451,28.1,176.0,0.454,25.0,6,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.010793592803434,0.1604357142857143,-0.1874177705627706,-0.1129432371332372,-0.1191397430999335,15,2021-08-27,2022-08-15,1,339.0,239.0,5.0,1576.5999999999992,631.5999999999999,763.5,-131.9000000000001,4486.610000000001,3.97,64.0,14.0,234.0,17.0,91.0,0.3859811616954474,0.622,0.44,303.0,0.2532142857142857,0.2701714285714285,0.2707904761904762,0.2511428571428571,0.2501799276672695,0.248254068716094,1053.0999999999992,0.2335407319952774,0.2546088435374151,0.457047619047619,0.5095238095238097,0.6171610239471511,0.582301130524152,0.0370416219636323,2,1,9,1,943.0,1.0,420.55555555555554,420.55555555555554,27.633333333333333,27.633333333333333,10.624444444444444,10.624444444444444,0.2788888888888888,0.2788888888888888,1.9811111111111108,1.9811111111111108,414.8888888888889,414.8888888888889,13.133333333333333,13.133333333333333,0.1144444444444444,0.1144444444444444,0.8033333333333333,0.8033333333333333,6.022222222222222,6.022222222222222,7.4,7.4,5.493333333333333,5.493333333333333,,,,,195.0,17.0,92.0,92.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_winter,Давыдкин увал левый,Пшеница озимая,1.5712340425531914,v17_physical_t_ha,True,4.0,104.78723404255318,5.0,211.7,12.0,1.4831096868559894,35.42127659574467,0.0,0.0,2.834042553191489,0.0,1.5712340425531914,1.571234,1.571234,1.5712340425531914,physical_t_ha,False
232,2022,44.0,44.0,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,62.0,0.4016129032258064,0.595,0.166,0.1208698786937517,0.301,0.485,0.0030129937557736,0.4,24.9,184.0,0.4289999999999999,15.0,6,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,-0.0336986598506673,0.1069113662131519,-0.2299574847374848,-0.1742353246753247,-0.1754656506013438,15,2021-08-31,2022-08-13,1,335.0,243.0,5.0,1519.499999999999,631.4,746.3599999999999,-114.95999999999992,4403.639999999999,3.97,60.0,14.0,230.0,17.0,87.0,0.3679064039408867,0.5728571428571428,0.3974285714285715,299.0,0.3094935064935065,0.3447142857142857,0.3366190476190476,0.3011537070524412,0.2990515370705244,0.2948471971066908,995.9999999999992,0.2730827526132404,0.3045905743740796,0.4005491329479771,0.4781772151898736,0.5727702996092053,0.5336470588235285,0.0373931307872082,1,1,12,1,943.0,1.0,426.8333333333333,426.8333333333333,33.0075,33.0075,10.916666666666666,10.916666666666666,0.2808333333333333,0.2808333333333333,1.5549999999999995,1.5549999999999995,375.5,375.5,11.740833333333336,11.740833333333336,0.1125,0.1125,0.6,0.6,5.8900000000000015,5.8900000000000015,7.688333333333333,7.688333333333333,4.966666666666668,4.966666666666668,,,,,195.0,17.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_winter,Давыдкин увал правый,Пшеница озимая,1.847837837837838,v17_physical_t_ha,True,4.0,159.93243243243242,5.0,218.0,14.0,1.1759034230198844,42.17162162162162,23.0,0.0,2.9898648648648645,0.0,1.847837837837838,1.8478378,1.8478378,1.847837837837838,physical_t_ha,False
234,2022,43.0,44.0,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,59.0,0.5020169491525424,0.7,0.13,0.1814366856486496,0.324,0.6705000000000001,0.0054427410307854,0.517,29.619,177.0,0.57,34.0,4,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,-0.0004557883957581,0.0910893990929706,-0.1030633503401361,-0.1030633503401361,-0.0084778508519069,15,2022-05-05,2022-08-17,1,88.0,125.0,5.0,1170.9999999999998,225.2,413.2999999999999,-188.09999999999997,2086.1099999999997,4.0,46.0,10.0,59.0,10.0,51.0,0.5464817927170869,0.6938571428571427,0.507,55.0,0.5820357142857142,0.6605714285714287,0.6881428571428572,0.6405714285714286,,,703.3999999999999,0.4799025010597711,0.6224441154700222,0.6885714285714285,0.6855546218487396,0.6357291005291005,,0.0626102292768959,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,6.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Красный яр,Пшеница яровая,3.975428571428571,v17_physical_t_ha,True,3.0,37.142857142857146,2.0,0.195,10.0,2.2035714285714283,12.628571428571428,0.0,0.0,1.1142857142857143,0.0,3.975428571428571,3.9754286,3.9754286,3.975428571428571,physical_t_ha,False
