field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
212,2018,40.0,40.0,1.3272,estimate_normalized,True,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.3581836734693878,0.497,0.175,0.090981198656396,0.255,0.426,0.0030971783961153,0.497,17.551000000000002,212.0,0.322,0.0,1,99,40__40,12.454918032786884,32.2,236.5,2482.53,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,3,82,12,2,62.1,436.33,70.36,106.0,7.796774193548386,25.7,531.33,90.2,2.25,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.1301231033032795,0.0275833333333333,-0.2614128787878788,-0.1070366522366521,-0.2118379295345802,11
213,2018,40.0,40.0,2.6765,estimate_normalized,True,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,48.0,0.5070833333333333,0.722,0.192,0.1756175809030013,0.35375,0.6935,0.0068119252176192,0.695,24.34,205.0,0.53,23.0,1,99,40__40,13.511475409836066,32.0,234.3,2474.03,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,5,81,12,2,63.4,434.49,74.98,101.3,8.935483870967742,26.8,529.24,95.22,2.41,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.0236795492276032,0.0641595959595959,-0.0978785123966941,0.0641548865276138,0.0344518673139725,11
214,2018,40.0,40.0,2.665,estimate_normalized,True,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,48.0,0.5038541666666667,0.724,0.189,0.1727727300028534,0.3515,0.68525,0.006720137887543,0.696,24.185,205.0,0.5349999999999999,22.0,1,99,40__40,13.511475409836066,32.0,234.3,2474.03,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,5,81,12,2,63.4,434.49,74.98,101.3,8.935483870967742,26.8,529.24,95.22,2.41,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.0275348448663079,0.0663762626262626,-0.1007178710178711,0.065957733175915,0.0313203892279968,11
215,2018,40.0,20.0,2.353,estimate_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,47.0,0.5088936170212766,0.708,0.188,0.1517857159823639,0.407,0.6545000000000001,0.0061374466315327,0.699,23.918,203.0,0.52,21.0,2,99,20__40,13.139344262295085,31.8,242.90000000000003,2438.63,3.72,1.5836065573770493,43,460.1,-217.2,954.8,5,78,12,2,72.2,423.51,69.48,106.5,8.741935483870968,26.6,519.05,89.23,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.52,3.72,4,39.3,19.335483870967742,30.7,727.25,145.87,3.34,1,-0.0315027131298746,0.1070363636363636,-0.1235627344877344,0.1070363636363636,0.0194745158653275,11
216,2018,40.0,20.0,2.1175,estimate_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,42.0,0.5471190476190476,0.685,0.19,0.1345421163270432,0.5075000000000001,0.6567500000000001,0.00535913940079,0.685,22.979,212.0,0.495,32.0,2,99,20__40,13.139344262295085,31.8,242.90000000000003,2438.63,3.72,1.5836065573770493,43,459.46,-216.55999999999997,954.8,5,78,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,-0.0540324329554524,0.02204,-0.1052827777777776,0.02204,-0.0410175533290238,11
217,2018,40.0,20.0,1.1881,estimate_normalized,True,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,53.0,0.4239245283018869,0.585,0.166,0.118584393808655,0.392,0.491,0.0026624789881727,0.424,22.468000000000007,167.0,0.4189999999999999,12.0,2,99,20__40,12.454918032786884,32.2,236.5,2482.53,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,3,82,12,2,62.1,436.33,70.36,106.0,7.796774193548386,25.7,531.33,90.2,2.25,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.0661830527515175,0.1284465564738292,-0.2466157615112161,-0.1971880591630592,-0.2057457883722818,11
218,2018,40.0,40.0,1.6403,estimate_normalized,True,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,43.0,0.3701860465116279,0.609,0.181,0.0901921091309334,0.3075,0.406,0.0034510724619571,0.593,15.918,209.0,0.428,3.0,1,99,40__40,12.454918032786884,32.2,236.5,2482.53,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,3,82,12,2,62.1,436.33,70.36,106.0,7.796774193548386,25.7,531.33,90.2,2.25,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.1251743656419925,0.0551963492063491,-0.2435507575757577,-0.0040476551226551,-0.1600204644660895,11
219,2018,40.0,44.0,1.8597,estimate_normalized,True,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,50.0,0.39012,0.671,0.175,0.1340077072410389,0.2735,0.4752499999999999,0.0050727564752013,0.671,19.506,212.0,0.496,11.0,2,1,44__40,13.511475409836066,32.0,234.3,2474.03,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,5,81,12,2,63.4,434.49,74.98,101.3,8.935483870967742,26.8,529.24,95.22,2.41,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.1043117529135006,0.0645816935589662,-0.244028354978355,0.0645816935589662,-0.1005312214672621,11
220,2018,40.0,20.0,1.9640999999999995,estimate_normalized,True,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,45.0,0.4778888888888888,0.623,0.196,0.1076699116584722,0.385,0.561,0.0037473139466869,0.592,21.505,172.0,0.427,25.0,2,99,20__40,12.454918032786884,32.2,236.5,2482.53,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,3,82,12,2,62.1,436.33,70.36,106.0,7.796774193548386,25.7,531.33,90.2,2.25,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.0663909693095905,0.0542111111111111,-0.1510808080808081,-0.0266887085137086,-0.1034632733585858,11
222,2018,40.0,20.0,2.0337,estimate_normalized,True,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,45.0,0.3404444444444444,0.585,0.154,0.1172758487130151,0.251,0.425,0.0039728779851212,0.584,15.32,208.0,0.4309999999999999,7.0,2,99,20__40,12.454918032786884,32.2,236.5,2482.53,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,3,82,12,2,62.1,436.33,70.36,106.0,7.796774193548386,25.7,531.33,90.2,2.25,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.1525968314586648,0.0249070068820068,-0.2555395190667918,0.0249070068820068,-0.1410914422099365,11
223,2018,40.0,20.0,1.5562,estimate_normalized,True,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,51.0,0.3731568627450981,0.514,0.165,0.1230869886162961,0.2355,0.498,0.0042146214156102,0.499,19.031,196.0,0.349,10.0,2,99,20__40,12.454918032786884,32.2,236.5,2482.53,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,3,82,12,2,62.1,436.33,70.36,106.0,7.796774193548386,25.7,531.33,90.2,2.25,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.1413522813292866,-0.0335407467532467,-0.2203096428571428,-0.0853782467532467,-0.1285211256101686,11
224,2018,40.0,20.0,2.1925,estimate_normalized,True,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,45.0,0.4746444444444445,0.668,0.173,0.1415063650795422,0.381,0.602,0.0054430088281866,0.667,21.359000000000005,208.0,0.495,23.0,2,99,20__40,13.139344262295085,31.8,242.90000000000003,2438.63,3.72,1.5836065573770493,43,459.46,-216.55999999999997,954.8,5,78,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,-0.0666037730698033,0.0239244444444444,-0.1721746720451266,0.0096742784992785,-0.068013468489246,11
226,2018,40.0,40.0,2.0143,estimate_normalized,True,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,41.0,0.5247317073170732,0.706,0.184,0.1391105937279004,0.447,0.654,0.0054194773591118,0.706,21.514,212.0,0.522,21.0,1,99,40__40,13.31065573770492,32.2,226.3,2453.68,3.93,1.625655737704918,45,473.87,-247.57,975.3,7,81,12,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.0339732491000007,0.105982683982684,-0.1215459235209235,0.105982683982684,0.0112608502580472,11
227,2018,40.0,40.0,2.613,productivity_normalized,True,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,52.0,0.443076923076923,0.743,0.172,0.216498964836204,0.2465,0.6972499999999999,0.0075229495406591,0.698,23.039999999999996,210.0,0.571,21.0,1,99,40__40,13.31065573770492,32.2,226.3,2453.68,3.93,1.625655737704918,45,473.87,-247.57,975.3,7,81,12,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.037957260415381,0.1262599927849927,-0.1863816849816849,0.1050610389610389,0.0480838164639719,11
228,2018,16.0,40.0,3.312,productivity_normalized,True,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,46.0,0.4166521739130435,0.629,0.184,0.1212523809522041,0.30425,0.52125,0.0046957074303096,0.629,19.166,212.0,0.445,17.0,1,99,40__16,13.139344262295085,31.8,242.90000000000003,2438.63,3.72,1.5836065573770493,43,459.46,-216.55999999999997,954.8,5,78,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,-0.09359666205391,0.0460461662075297,-0.1652070346320346,0.0460461662075297,-0.0814772502537335,11
229,2018,16.0,40.0,3.312,productivity_normalized,True,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,41.0,0.4389268292682927,0.577,0.075,0.1154595040915576,0.35,0.522,0.0042690843857484,0.573,17.996000000000002,210.0,0.502,18.0,1,99,40__16,13.139344262295085,31.8,242.90000000000003,2438.63,3.72,1.5836065573770493,43,459.46,-216.55999999999997,954.8,5,78,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,-0.0188784038054141,0.0491680670339761,-0.0729968614718614,0.0491680670339761,-0.0151943655712973,11
230,2018,40.0,40.0,1.6839,estimate_normalized,True,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,52.0,0.476826923076923,0.653,0.152,0.1669295937667971,0.29625,0.62025,0.0057705824817416,0.59,24.795,173.0,0.501,30.0,1,99,40__40,13.511475409836066,32.0,234.3,2474.03,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,5,81,12,2,63.4,434.49,74.98,101.3,8.935483870967742,26.8,529.24,95.22,2.41,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.026427174585564,0.0879226828726829,-0.102935346976256,-0.0281013216581398,-0.0641966988440852,11
231,2018,36.0,43.0,0.93,productivity_normalized,True,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,50.0,0.45732,0.712,0.158,0.1880723733034706,0.26675,0.64575,0.0069117807411773,0.704,22.866,208.0,0.5539999999999999,26.0,2,1,43__36,13.31065573770492,32.2,226.3,2453.68,3.93,1.625655737704918,45,473.87,-247.57,975.3,7,81,12,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.0424757114152261,0.1091137675455855,-0.1567686147186147,0.1091137675455855,0.007748994780472,11
232,2018,36.0,43.0,0.9,productivity_normalized,True,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,49.0,0.4882244897959184,0.673,0.161,0.1924949260191214,0.267,0.654,0.0068174506770869,0.647,23.923,190.0,0.512,30.0,2,1,43__36,13.31065573770492,32.2,226.3,2453.68,3.93,1.625655737704918,45,473.87,-247.57,975.3,7,81,12,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.0153913709116074,0.0325467794831431,-0.0712924999999999,0.0325467794831431,-0.0118033479916547,11
233,2018,40.0,40.0,1.9316,estimate_normalized,True,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,43.0,0.5018139534883722,0.652,0.193,0.1211008143951172,0.4115,0.6134999999999999,0.0046916028390173,0.652,21.578000000000003,211.0,0.459,23.0,1,99,40__40,13.31065573770492,32.2,226.3,2453.68,3.93,1.625655737704918,45,473.87,-247.57,975.3,7,81,12,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.0384248448010763,0.0874094516594518,-0.1378926078971533,0.0874094516594518,-0.0007696998442811,11
234,2018,40.0,40.0,2.1424,estimate_normalized,True,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,43.0,0.5473720930232558,0.686,0.2,0.1229696546526284,0.4795,0.642,0.004722206128695,0.682,23.537,210.0,0.486,27.0,1,99,40__40,13.139344262295085,31.8,242.90000000000003,2438.63,3.72,1.5836065573770493,43,459.46,-216.55999999999997,954.8,5,78,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,-0.0417302680315012,0.0517560606060605,-0.116855303030303,0.0517560606060605,-0.0295128435145102,11
195,2019,43.0,40.0,2.9511,estimate_normalized,True,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,55.0,0.4820363636363636,0.75,0.171,0.2367883568725735,0.1955,0.707,0.0067205870632364,0.559,26.512,187.0,0.579,31.0,1,99,40__43,12.984426229508198,30.0,278.0,2594.9100000000003,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1,81,16,1,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,0.0578372204727736,0.1618512987012986,-0.0489571067821067,0.0725003637566137,0.1045075175114238,12
197,2019,43.0,40.0,3.3518,estimate_normalized,True,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,58.0,0.4933275862068966,0.772,0.151,0.2578189279006271,0.18875,0.745,0.0073675466758809,0.626,28.613000000000003,187.0,0.621,33.0,1,99,40__43,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.0359341677149764,0.1170240902615903,-0.0317903286107831,0.0653983495670996,0.0564250327151062,12
207,2019,43.0,40.0,3.5799999999999996,productivity_normalized,True,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,56.0,0.447375,0.737,0.167,0.2401877660215619,0.175,0.6902499999999999,0.0068632903310175,0.494,25.053,187.0,0.57,28.0,1,99,40__43,12.984426229508198,30.0,278.0,2594.9100000000003,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1,81,16,1,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,0.0204451976256831,0.105040254190254,-0.0517219598583235,0.0201631042568543,0.0551845310063112,12
208,2019,40.0,40.0,2.133,productivity_normalized,True,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,55.0,0.4560727272727273,0.699,0.158,0.2137209611998747,0.2175,0.6395,0.0064538872187441,0.697,25.084000000000003,196.0,0.5409999999999999,30.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,0,81,13,0,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,-0.0027780121160171,0.0554203241203241,-0.1095716033966033,0.033652417027417,0.0148131023910853,12
209,2019,20.0,40.0,1.4083,estimate_normalized,True,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,61.0,0.4276557377049181,0.66,0.153,0.2104268795743704,0.191,0.641,0.0061180121876618,0.635,26.087000000000003,187.0,0.507,31.0,1,2,40__20,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,-0.0078737976461669,0.0600757894882895,-0.0666416816979317,0.0038739057239058,-0.0324191303166997,12
210,2019,40.0,21.0,1.965,productivity_normalized,True,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,58.0,0.4618275862068965,0.756,0.168,0.2367696492906303,0.20775,0.708,0.006908301135666,0.73,26.786,193.0,0.588,30.0,3,2,21__40,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.018136773435009,0.0958622685185184,-0.1195596615505706,0.0958622685185184,0.0784209116838022,12
211,2019,40.0,,1.868,productivity_normalized,True,93.0,6.245,4.8,25.325,403.5,,342.0,52.0,0.4668461538461539,0.741,0.176,0.2261372442885909,0.20275,0.702,0.0067064116578562,0.698,24.276000000000003,194.0,0.565,28.0,99,2,-1__40,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.0254890481786649,0.0957728505291005,-0.0873469696969697,0.0761202621452621,0.08487848545394,12
212,2019,40.0,40.0,2.478,estimate_normalized,True,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.4614693877551021,0.727,0.193,0.2125406181627712,0.219,0.681,0.0066031914640518,0.69,22.612,209.0,0.534,25.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,0,81,13,0,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.0080482184452402,0.1232149651274652,-0.0891154269972452,0.1232149651274652,0.0683857245223912,12
213,2019,20.0,40.0,1.9759,estimate_normalized,True,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,50.0,0.4677000000000001,0.708,0.168,0.2123704546305818,0.2245,0.67525,0.0063126888788153,0.678,23.385000000000005,192.0,0.5399999999999999,28.0,1,99,40__20,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.008768024066396,0.0519013116513116,-0.0447945428309065,0.0354986772486773,0.0236664676097711,12
214,2019,40.0,40.0,2.1573,estimate_normalized,True,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,50.0,0.4709199999999999,0.72,0.167,0.215985077262296,0.2275,0.6827500000000001,0.0064334428830462,0.691,23.545999999999996,193.0,0.5529999999999999,28.0,1,99,40__40,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.0112323949463235,0.0542030626780625,-0.0545412337662337,0.0473023148148147,0.0356363790970933,12
215,2019,40.0,40.0,1.672,productivity_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,50.0,0.4235199999999999,0.717,0.146,0.2114333218771346,0.20025,0.647,0.0063278092913157,0.717,21.176,212.0,0.571,23.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,2.86,1.3685245901639342,20,454.01,-138.70999999999992,902.3,0,81,16,0,55.7,479.8,72.1,68.2,9.78064516129032,25.9,687.07,113.08,2.28,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,78.2,19.996774193548383,29.8,726.9,147.01,2.86,0,-0.0494280765259614,0.1156,-0.206423494687131,0.1156,0.0335964485976985,12
216,2019,40.0,40.0,1.95,productivity_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,47.0,0.5341702127659573,0.737,0.168,0.2171155510712579,0.2705,0.7144999999999999,0.00689521262816,0.714,25.105999999999995,195.0,0.569,29.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,0,81,16,0,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.0109620259042121,0.113491652097902,-0.1652658074248983,0.0499795454545454,0.0240745113206098,12
217,2019,40.0,40.0,1.962,productivity_normalized,True,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,57.0,0.4450526315789472,0.715,0.165,0.2243341352702721,0.206,0.649,0.0065895875475607,0.708,25.367999999999995,209.0,0.5499999999999999,29.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,0,81,13,0,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.0275706279196843,0.143286485042735,-0.0947065906315905,0.0975485209235209,0.0584062035042503,12
218,2019,40.0,40.0,1.7299,estimate_normalized,True,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,46.0,0.4626304347826085,0.709,0.147,0.1984155015305937,0.24475,0.6795,0.0062599535205696,0.693,21.280999999999995,200.0,0.5619999999999999,24.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,0,81,13,0,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.011093690329218,0.0966365410052909,-0.0865264985014984,0.0966365410052909,0.069899737453904,12
219,2019,40.0,40.0,2.273,productivity_normalized,True,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,53.0,0.4221509433962265,0.718,0.163,0.2147913771701675,0.187,0.632,0.0062368519381932,0.718,22.37400000000001,213.0,0.5549999999999999,22.0,1,2,40__40,13.242622950819673,29.9,286.7,2603.8899999999994,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,0,82,15,0,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,-0.0131089805372366,0.1045998857623856,-0.0882511937557391,0.1045998857623856,0.042882293809673,12
220,2019,40.0,40.0,2.7649999999999997,productivity_normalized,True,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,49.0,0.5070816326530612,0.719,0.171,0.1914544584558964,0.308,0.687,0.0060816153754364,0.711,24.847,193.0,0.5479999999999999,29.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,0,81,13,0,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.0081420575496333,0.0860236772486772,-0.1167053719008264,0.0860236772486772,0.0510284785198492,12
