field_id,year,yield_t_ha,harvested_weight_t,completed_area_ha,completed_date,humidity,protein_content,oil_content,operation_id
280,2025,4.019456521739131,369.79,92.0,2025-10-20,0.0,0.0,0.0,35757
282,2021,3.4048936170212767,160.03,47.0,2021-08-28,0.0,0.0,0.0,7045
282,2022,1.2691489361702126,59.65,47.0,2022-09-18,0.0,0.0,0.0,8767
282,2023,1.9701702127659575,92.598,47.0,2023-10-02,25.8,0.0,0.0,12853
282,2025,3.9023404255319147,183.41,47.0,2025-10-20,0.0,0.0,0.0,35758
283,2021,5.287594936708861,835.44,158.0,2021-08-27,0.0,0.0,0.0,7046
283,2022,3.713924050632911,586.8,158.0,2022-09-20,0.0,0.0,0.0,8768
283,2023,1.430253164556962,225.98,158.0,2023-10-01,17.0,0.0,0.0,12854
283,2025,4.0171455696202525,634.709,158.0,2025-10-20,0.0,0.0,0.0,35759
284,2021,3.5273333333333334,21.164,6.0,2021-09-08,0.0,0.0,0.0,7321
284,2022,2.223333333333333,13.34,6.0,2022-09-29,0.0,0.0,0.0,8769
284,2024,1.328,7.968,6.0,2024-08-24,0.0,0.0,0.0,30120
284,2025,1.53,9.18,6.0,2025-09-22,0.0,0.0,0.0,35596
286,2021,3.971888888888889,35.747,9.0,2021-09-07,0.0,0.0,0.0,7322
286,2023,1.291111111111111,11.62,9.0,2023-10-02,23.5,0.0,0.0,12856
286,2024,0.1111111111111111,1.0,9.0,2024-09-15,0.0,0.0,0.0,30121
286,2025,1.53,13.77,9.0,2025-09-24,0.0,0.0,0.0,35597
287,2021,5.6,11.2,2.0,2021-08-24,0.0,0.0,0.0,7047
287,2024,0.5,1.0,2.0,2024-09-15,0.0,0.0,0.0,30122
287,2025,1.53,3.06,2.0,2025-09-24,0.0,0.0,0.0,35598
288,2021,3.5825,14.33,4.0,2021-09-06,0.0,0.0,0.0,7323
288,2023,1.445,5.78,4.0,2023-10-02,34.0,0.0,0.0,12858
288,2024,0.25,1.0,4.0,2024-09-15,0.0,0.0,0.0,30123
288,2025,1.53,6.12,4.0,2025-09-23,0.0,0.0,0.0,35599
289,2021,3.8523529411764703,65.49,17.0,2021-09-07,0.0,0.0,0.0,7324
289,2023,1.2705882352941178,21.6,17.0,2023-08-20,0.0,0.0,0.0,12859
289,2024,0.5310588235294118,9.028,17.0,2024-09-15,0.0,0.0,0.0,30124
289,2025,1.53,26.01,17.0,2025-09-22,0.0,0.0,0.0,35600
291,2021,3.172833333333333,19.037,6.0,2021-09-07,0.0,0.0,0.0,7325
291,2023,1.5506666666666666,9.304,6.0,2023-10-02,21.7,0.0,0.0,12860
291,2024,0.16666666666666666,1.0,6.0,2024-09-15,0.0,0.0,0.0,30125
291,2025,1.53,9.18,6.0,2025-09-24,0.0,0.0,0.0,35601
292,2021,2.0100000000000002,40.2,20.0,2021-09-27,0.0,0.0,0.0,7659
292,2022,2.2251000000000003,44.502,20.0,2022-09-01,0.0,0.0,0.0,8802
292,2023,3.2198,64.396,20.0,2023-08-25,0.0,0.0,0.0,12861
292,2024,4.2,84.0,20.0,2024-09-03,0.0,0.0,0.0,30489
292,2025,2.718,54.36,20.0,2025-10-17,0.0,0.0,0.0,35760
293,2021,2.3242696629213486,206.86,89.0,2021-10-19,0.0,0.0,0.0,7660
293,2022,2.6255842696629212,233.677,89.0,2022-08-31,0.0,0.0,0.0,8803
293,2023,2.1575280898876406,192.02,89.0,2023-08-27,0.0,0.0,0.0,12862
293,2024,3.62561797752809,322.68,89.0,2024-09-03,0.0,0.0,0.0,30490
293,2025,3.067640449438202,273.02,89.0,2025-10-18,0.0,0.0,0.0,35761
295,2021,4.090206896551725,593.08,145.0,2021-08-25,0.0,0.0,0.0,7048
295,2022,1.9825241379310345,287.466,145.0,2022-09-19,0.0,0.0,0.0,8775
295,2023,0.4579,36.632,80.0,2023-10-01,22.8,0.0,0.0,12863
295,2024,1.4772413793103447,214.2,145.0,2024-08-14,0.0,0.0,0.0,30126
295,2025,4.596137931034483,666.44,145.0,2025-09-10,0.0,0.0,0.0,35727
296,2021,3.33792349726776,610.84,183.0,2021-08-29,0.0,0.0,0.0,7049
296,2022,1.4684699453551913,268.73,183.0,2022-09-18,0.0,0.0,0.0,8776
296,2023,0.7210928961748634,131.96,183.0,2023-10-01,17.5,0.0,0.0,12864
296,2024,2.87103825136612,525.4,183.0,2024-08-08,0.0,0.0,0.0,30127
296,2025,4.57658947368421,434.776,95.0,2025-07-22,0.0,0.0,0.0,35207
297,2021,3.6759999999999997,18.38,5.0,2021-09-06,0.0,0.0,0.0,7326
297,2023,2.572,12.86,5.0,2023-10-02,27.0,0.0,0.0,12865
297,2024,0.2,1.0,5.0,2024-09-15,0.0,0.0,0.0,30128
297,2025,1.53,7.65,5.0,2025-09-24,0.0,0.0,0.0,35602
298,2021,8.829758333333332,2119.142,240.0,2021-10-10,0.0,0.0,0.0,7731
298,2022,3.4287916666666667,822.91,240.0,2022-08-09,0.0,0.0,0.0,10595
298,2023,2.0416666666666665,490.0,240.0,2023-10-11,0.0,0.0,0.0,15810
298,2024,3.408333333333333,818.0,240.0,2024-09-10,0.0,0.0,0.0,30420
298,2025,2.2106666666666666,530.56,240.0,2025-08-01,0.0,0.0,0.0,35211
299,2021,3.2053456221198156,695.56,217.0,2021-07-28,0.0,0.0,0.0,6353
299,2022,4.0,868.0,217.0,2022-07-19,0.0,0.0,0.0,10596
299,2023,3.345622119815668,726.0,217.0,2023-10-03,0.0,0.0,0.0,15811
299,2024,3.7202764976958522,807.3,217.0,2024-08-13,0.0,0.0,0.0,30179
299,2025,2.5146082949308752,545.67,217.0,2025-08-23,0.0,0.0,0.0,35212
300,2021,2.8021818181818183,154.12,55.0,2021-07-31,0.0,0.0,0.0,6354
300,2022,2.810545454545455,154.58,55.0,2022-07-25,0.0,0.0,0.0,10597
300,2023,3.5636363636363635,196.0,55.0,2023-10-05,0.0,0.0,0.0,15812
300,2024,4.142545454545455,227.84,55.0,2024-08-06,0.0,0.0,0.0,30180
300,2025,3.1365454545454545,172.51,55.0,2025-09-26,0.0,0.0,0.0,35250
301,2021,2.3384115523465705,647.74,277.0,2021-07-31,0.0,0.0,0.0,6355
301,2022,3.303068592057762,914.95,277.0,2022-07-24,0.0,0.0,0.0,10598
301,2023,2.6101083032490973,723.0,277.0,2023-10-07,0.0,0.0,0.0,15813
301,2024,2.888086642599278,800.0,277.0,2024-08-29,0.0,0.0,0.0,30421
301,2025,2.495162454873646,691.16,277.0,2025-09-20,0.0,0.0,0.0,35251
302,2021,2.160754716981132,114.52,53.0,2021-08-30,0.0,0.0,0.0,6356
302,2022,3.147777777777778,283.3,90.0,2022-09-19,0.0,0.0,0.0,10599
302,2023,2.0,180.0,90.0,2023-09-09,0.0,0.0,0.0,15814
302,2024,4.384615384615385,228.0,52.0,2024-08-23,0.0,0.0,0.0,30431
302,2025,2.7764444444444445,249.88,90.0,2025-09-22,0.0,0.0,0.0,35252
303,2021,3.5212499999999998,140.85,40.0,2021-08-02,0.0,0.0,0.0,6357
303,2022,3.539,141.56,40.0,2022-09-20,0.0,0.0,0.0,10600
303,2023,1.6280000000000001,65.12,40.0,2023-08-09,0.0,0.0,0.0,15815
303,2024,3.313,132.52,40.0,2024-08-09,0.0,0.0,0.0,30109
303,2025,5.6745,226.98,40.0,2025-07-19,0.0,0.0,0.0,35209
304,2021,2.693311688311688,414.77,154.0,2021-08-04,0.0,0.0,0.0,6358
304,2022,3.0357142857142856,467.5,154.0,2022-09-17,0.0,0.0,0.0,10601
304,2023,2.142857142857143,330.0,154.0,2023-09-10,0.0,0.0,0.0,15816
304,2024,4.071428571428571,627.0,154.0,2024-08-28,0.0,0.0,0.0,30422
304,2025,2.1645454545454546,333.34,154.0,2025-09-21,0.0,0.0,0.0,35253
305,2021,3.164368932038835,651.86,206.0,2021-09-27,0.0,0.0,0.0,7585
305,2022,3.257047619047619,683.98,210.0,2022-08-26,0.0,0.0,0.0,10602
305,2023,2.9109359605911327,590.92,203.0,2023-08-06,0.0,0.0,0.0,15817
305,2024,5.032571428571428,1056.84,210.0,2024-07-31,0.0,0.0,0.0,29873
305,2025,2.768857142857143,581.46,210.0,2025-10-09,0.0,0.0,0.0,35254
306,2021,2.5819574468085107,606.76,235.0,2021-10-11,0.0,0.0,0.0,6360
306,2022,3.6619574468085103,860.56,235.0,2022-08-17,0.0,0.0,0.0,10603
306,2023,2.523404255319149,593.0,235.0,2023-07-24,0.0,0.0,0.0,15818
306,2024,3.538212765957447,831.48,235.0,2024-10-02,0.0,0.0,0.0,31179
306,2025,4.320425531914894,1015.3,235.0,2025-08-29,0.0,0.0,0.0,35226
307,2021,1.828235294117647,31.08,17.0,2021-08-04,0.0,0.0,0.0,6361
307,2022,2.614705882352941,44.45,17.0,2022-08-31,0.0,0.0,0.0,11142
307,2023,1.6470588235294117,28.0,17.0,2023-10-20,0.0,0.0,0.0,15819
308,2021,3.211111111111111,635.8,198.0,2021-10-17,0.0,0.0,0.0,6362
308,2022,2.0782828282828283,411.5,198.0,2022-08-27,0.0,0.0,0.0,10604
308,2023,0.775064935064935,119.36,154.0,2023-08-02,0.0,0.0,0.0,15820
308,2024,6.613961038961039,1018.55,154.0,2024-07-25,0.0,0.0,0.0,29874
308,2025,3.56038961038961,548.3,154.0,2025-09-28,0.0,0.0,0.0,35255
309,2021,2.949066666666667,221.18,75.0,2021-09-22,0.0,0.0,0.0,6363
310,2021,2.9762564102564104,580.37,195.0,2021-09-24,0.0,0.0,0.0,6364
310,2022,4.9725,1312.74,264.0,2022-08-31,0.0,0.0,0.0,10605
310,2023,2.6650943396226414,565.0,212.0,2023-10-12,0.0,0.0,0.0,15821
310,2024,3.7636363636363637,1242.0,330.0,2024-09-06,0.0,0.0,0.0,30423
310,2025,6.152151515151515,2030.21,330.0,2025-08-11,0.0,0.0,0.0,35214
311,2021,4.765069124423963,1034.02,217.0,2021-08-23,0.0,0.0,0.0,6365
311,2022,3.1785470085470084,743.78,234.0,2022-07-28,0.0,0.0,0.0,10606
311,2023,3.220833333333333,773.0,240.0,2023-10-05,0.0,0.0,0.0,15822
311,2024,3.9819827586206897,923.82,232.0,2024-09-12,0.0,0.0,0.0,30424
311,2025,1.4650632911392407,347.22,237.0,2025-10-16,0.0,0.0,0.0,35247
312,2021,3.995789473684211,75.92,19.0,2021-08-26,0.0,0.0,0.0,6366
312,2022,2.5855555555555556,46.54,18.0,2022-09-21,0.0,0.0,0.0,10607
312,2023,1.8715789473684212,35.56,19.0,2023-08-21,0.0,0.0,0.0,15823
312,2024,1.5944444444444443,28.7,18.0,2024-09-28,0.0,0.0,0.0,31180
312,2025,3.900555555555555,70.21,18.0,2025-08-24,0.0,0.0,0.0,35215
313,2021,3.737326203208556,698.88,187.0,2021-10-19,0.0,0.0,0.0,6367
313,2022,3.3391818181818183,734.62,220.0,2022-08-23,0.0,0.0,0.0,10608
313,2023,2.5366818181818185,558.07,220.0,2023-08-09,0.0,0.0,0.0,15824
313,2024,2.8992727272727272,637.84,220.0,2024-08-09,0.0,0.0,0.0,30110
313,2025,5.320641711229947,994.96,187.0,2025-07-21,0.0,0.0,0.0,35210
314,2021,2.99763440860215,278.78,93.0,2021-09-25,0.0,0.0,0.0,6368
314,2022,3.765161290322581,350.16,93.0,2022-08-27,0.0,0.0,0.0,10609
314,2023,0.8548387096774194,79.5,93.0,2023-08-02,0.0,0.0,0.0,15825
314,2024,5.3133067729083665,1333.64,251.0,2024-07-27,0.0,0.0,0.0,29875
314,2025,3.19804780876494,802.71,251.0,2025-09-28,0.0,0.0,0.0,35256
315,2021,2.3563157894736846,89.54,38.0,2021-09-21,0.0,0.0,0.0,6369
315,2022,3.067894736842105,116.58,38.0,2022-08-21,0.0,0.0,0.0,10610
315,2023,2.289473684210526,87.0,38.0,2023-08-20,0.0,0.0,0.0,15826
315,2024,0.8542105263157895,32.46,38.0,2024-10-03,0.0,0.0,0.0,31181
315,2025,4.822105263157895,183.24,38.0,2025-08-16,0.0,0.0,0.0,35216
316,2021,3.35448275862069,97.28,29.0,2021-09-20,0.0,0.0,0.0,6370
316,2022,2.176896551724138,63.13,29.0,2022-08-05,0.0,0.0,0.0,10611
316,2023,2.6882758620689655,77.96,29.0,2023-07-27,0.0,0.0,0.0,15827
317,2021,2.4812716763005778,429.26,173.0,2021-09-28,0.0,0.0,0.0,6371
317,2022,3.5861271676300577,620.4,173.0,2022-08-24,0.0,0.0,0.0,10612
317,2023,2.690967741935484,417.1,155.0,2023-08-04,0.0,0.0,0.0,15828
317,2024,4.679032258064516,725.25,155.0,2024-08-01,0.0,0.0,0.0,29876
317,2025,3.2478823529411764,552.14,170.0,2025-10-08,0.0,0.0,0.0,35257
318,2021,2.5535622317596567,594.98,233.0,2021-10-15,0.0,0.0,0.0,6372
318,2022,4.166502057613169,1012.46,243.0,2022-08-21,0.0,0.0,0.0,10613
318,2023,2.1609876543209876,525.12,243.0,2023-07-25,0.0,0.0,0.0,15829
318,2024,3.366416666666667,807.94,240.0,2024-09-30,0.0,0.0,0.0,31182
318,2025,4.45625,1069.5,240.0,2025-08-29,0.0,0.0,0.0,35227
319,2021,3.1226666666666665,327.88,105.0,2021-09-24,0.0,0.0,0.0,6373
319,2022,3.020842105263158,286.98,95.0,2022-08-07,0.0,0.0,0.0,10614
319,2023,1.892156862745098,193.0,102.0,2023-07-27,0.0,0.0,0.0,15830
319,2024,3.1522105263157894,299.46,95.0,2024-09-26,0.0,0.0,0.0,31183
319,2025,4.713333333333333,480.76,102.0,2025-08-27,0.0,0.0,0.0,35228
320,2021,3.9986666666666664,119.96,30.0,2021-09-06,0.0,0.0,0.0,6374
320,2022,3.664,109.92,30.0,2022-08-05,0.0,0.0,0.0,10615
320,2023,1.4966666666666666,44.9,30.0,2023-07-26,0.0,0.0,0.0,15831
320,2024,2.272666666666667,68.18,30.0,2024-09-26,0.0,0.0,0.0,31184
320,2025,5.241333333333333,157.24,30.0,2025-08-28,0.0,0.0,0.0,35229
321,2021,3.118865979381443,605.06,194.0,2021-09-07,0.0,0.0,0.0,6375
321,2022,3.7207216494845365,721.82,194.0,2022-08-06,0.0,0.0,0.0,10616
321,2023,2.4504123711340204,475.38,194.0,2023-08-03,0.0,0.0,0.0,15832
321,2024,2.982783505154639,578.66,194.0,2024-09-25,0.0,0.0,0.0,31185
321,2025,5.011076923076923,651.44,130.0,2025-08-27,0.0,0.0,0.0,35230
322,2021,3.403835616438356,496.96,146.0,2021-09-10,0.0,0.0,0.0,6376
322,2022,2.8527397260273974,416.5,146.0,2022-09-24,0.0,0.0,0.0,10617
322,2023,3.1232876712328768,456.0,146.0,2023-08-27,0.0,0.0,0.0,15833
322,2024,2.7725,388.15,140.0,2024-09-24,0.0,0.0,0.0,31186
322,2025,5.317428571428572,744.44,140.0,2025-08-18,0.0,0.0,0.0,35217
323,2021,2.7504545454545455,423.57,154.0,2021-09-14,0.0,0.0,0.0,6377
323,2022,3.4059090909090908,524.51,154.0,2022-09-15,0.0,0.0,0.0,10618
323,2023,2.987012987012987,460.0,154.0,2023-08-24,0.0,0.0,0.0,15834
323,2024,4.966298701298701,764.81,154.0,2024-08-02,0.0,0.0,0.0,29877
323,2025,3.7001298701298704,569.82,154.0,2025-10-10,0.0,0.0,0.0,35258
324,2021,3.4877777777777776,188.34,54.0,2021-08-28,0.0,0.0,0.0,6378
324,2022,3.049259259259259,164.66,54.0,2022-09-21,0.0,0.0,0.0,10619
324,2023,2.1296296296296298,115.0,54.0,2023-08-21,0.0,0.0,0.0,15835
324,2024,4.074074074074074,220.0,54.0,2024-08-14,0.0,0.0,0.0,30181
324,2025,3.123333333333333,168.66,54.0,2025-09-26,0.0,0.0,0.0,35259
325,2021,3.5964705882352943,61.14,17.0,2021-08-20,0.0,0.0,0.0,6379
325,2022,2.885882352941177,49.06,17.0,2022-09-20,0.0,0.0,0.0,10620
325,2023,2.1070588235294117,35.82,17.0,2023-08-10,0.0,0.0,0.0,15836
325,2024,5.431764705882353,92.34,17.0,2024-08-04,0.0,0.0,0.0,30182
325,2025,3.9029411764705877,66.35,17.0,2025-09-26,0.0,0.0,0.0,35260
327,2021,4.412475247524752,445.66,101.0,2021-08-21,0.0,0.0,0.0,6380
327,2022,3.0487128712871288,307.92,101.0,2022-09-20,0.0,0.0,0.0,10621
327,2023,3.0089108910891085,303.9,101.0,2023-08-08,0.0,0.0,0.0,15837
327,2024,4.303030303030303,284.0,66.0,2024-08-30,0.0,0.0,0.0,30425
327,2025,2.7849504950495048,281.28,101.0,2025-09-25,0.0,0.0,0.0,35261
328,2021,1.515294117647059,25.76,17.0,2021-08-28,0.0,0.0,0.0,6381
328,2022,2.5023529411764707,42.54,17.0,2022-07-24,0.0,0.0,0.0,10622
328,2023,2.764705882352941,47.0,17.0,2023-10-07,0.0,0.0,0.0,15838
329,2021,3.485,41.82,12.0,2021-08-19,0.0,0.0,0.0,6382
330,2021,3.468137931034483,1005.76,290.0,2021-09-05,0.0,0.0,0.0,6383
330,2022,4.183068965517241,1213.09,290.0,2022-08-15,0.0,0.0,0.0,10623
330,2023,3.167247386759582,909.0,287.0,2023-10-20,0.0,0.0,0.0,15839
330,2024,3.373384030418251,887.2,263.0,2024-09-12,0.0,0.0,0.0,30426
330,2025,1.6517562724014336,460.84,279.0,2025-08-23,0.0,0.0,0.0,35213
331,2021,3.196,447.44,140.0,2021-08-30,0.0,0.0,0.0,6384
331,2022,2.234714285714286,312.86,140.0,2022-07-29,0.0,0.0,0.0,10624
331,2023,3.1901408450704225,453.0,142.0,2023-10-13,0.0,0.0,0.0,15840
331,2024,4.017571428571429,562.46,140.0,2024-09-14,0.0,0.0,0.0,30427
331,2025,2.805285714285714,392.74,140.0,2025-09-27,0.0,0.0,0.0,35262
332,2021,2.784181034482758,645.93,232.0,2021-09-03,0.0,0.0,0.0,6385
332,2022,3.1269827586206898,725.46,232.0,2022-09-18,0.0,0.0,0.0,10625
332,2023,2.2198275862068964,515.0,232.0,2023-09-09,0.0,0.0,0.0,15841
332,2024,4.475387931034483,1038.29,232.0,2024-08-21,0.0,0.0,0.0,30432
332,2025,2.7096982758620687,628.65,232.0,2025-09-25,0.0,0.0,0.0,35263
333,2021,3.365379746835443,531.73,158.0,2021-09-11,0.0,0.0,0.0,6386
333,2022,3.009367088607595,475.48,158.0,2022-09-14,0.0,0.0,0.0,10626
333,2023,2.329113924050633,368.0,158.0,2023-08-23,0.0,0.0,0.0,15842
334,2021,3.1403749999999997,502.46,160.0,2021-09-08,0.0,0.0,0.0,6387
334,2022,3.3138125,530.21,160.0,2022-09-25,0.0,0.0,0.0,10627
334,2023,3.24375,519.0,160.0,2023-08-26,0.0,0.0,0.0,15843
334,2024,2.83575,453.72,160.0,2024-09-23,0.0,0.0,0.0,31187
334,2025,4.383125,701.3,160.0,2025-08-20,0.0,0.0,0.0,35218
335,2021,3.134623655913978,291.52,93.0,2021-09-08,0.0,0.0,0.0,6388
335,2022,3.5048387096774194,325.95,93.0,2022-09-26,0.0,0.0,0.0,10628
335,2023,3.01980198019802,305.0,101.0,2023-08-31,0.0,0.0,0.0,15844
335,2024,2.762772277227723,279.04,101.0,2024-09-22,0.0,0.0,0.0,31188
335,2025,5.654851485148515,571.14,101.0,2025-08-12,0.0,0.0,0.0,35219
336,2021,3.555333333333333,106.66,30.0,2021-09-11,0.0,0.0,0.0,6389
336,2022,3.0290000000000004,90.87,30.0,2022-09-26,0.0,0.0,0.0,10629
336,2023,3.5246666666666666,105.74,30.0,2023-08-24,0.0,0.0,0.0,15845
336,2024,2.679333333333333,80.38,30.0,2024-09-24,0.0,0.0,0.0,31189
336,2025,5.271333333333333,158.14,30.0,2025-08-18,0.0,0.0,0.0,35220
337,2021,3.2880000000000003,131.52,40.0,2021-08-19,0.0,0.0,0.0,6390
337,2022,3.2695,130.78,40.0,2022-09-20,0.0,0.0,0.0,10630
337,2023,1.825,73.0,40.0,2023-08-21,0.0,0.0,0.0,15846
338,2021,2.9725,95.12,32.0,2021-08-20,0.0,0.0,0.0,6391
338,2022,2.849375,91.18,32.0,2022-09-21,0.0,0.0,0.0,10631
338,2023,1.30125,41.64,32.0,2023-08-10,0.0,0.0,0.0,15847
338,2024,5.055,161.76,32.0,2024-08-13,0.0,0.0,0.0,30183
338,2025,3.5034375,112.11,32.0,2025-09-26,0.0,0.0,0.0,35264
339,2021,4.1225,98.94,24.0,2021-09-15,0.0,0.0,0.0,6392
339,2022,3.1950000000000003,76.68,24.0,2022-09-23,0.0,0.0,0.0,10632
339,2023,1.4583333333333333,35.0,24.0,2023-09-11,0.0,0.0,0.0,15848
339,2024,3.623333333333333,86.96,24.0,2024-09-12,0.0,0.0,0.0,30428
339,2025,5.5616666666666665,133.48,24.0,2025-09-06,0.0,0.0,0.0,35231
340,2021,1.3229508196721311,80.7,61.0,2021-08-27,0.0,0.0,0.0,6393
340,2022,3.700081967213115,225.705,61.0,2022-09-22,0.0,0.0,0.0,10633
340,2023,3.4262295081967213,209.0,61.0,2023-09-02,0.0,0.0,0.0,15849
340,2024,2.2950819672131146,140.0,61.0,2024-09-27,0.0,0.0,0.0,31190
340,2025,5.233934426229508,319.27,61.0,2025-08-25,0.0,0.0,0.0,35221
341,2021,3.3516666666666666,80.44,24.0,2021-08-26,0.0,0.0,0.0,6394
341,2022,2.8089583333333334,67.415,24.0,2022-09-21,0.0,0.0,0.0,10634
341,2023,1.7916666666666667,43.0,24.0,2023-09-02,0.0,0.0,0.0,15850
341,2024,1.5833333333333333,38.0,24.0,2024-09-27,0.0,0.0,0.0,31191
341,2025,5.078333333333333,121.88,24.0,2025-08-24,0.0,0.0,0.0,35222
342,2021,1.9413636363636364,85.42,44.0,2021-07-24,0.0,0.0,0.0,6395
342,2022,3.7125,163.35,44.0,2022-09-22,0.0,0.0,0.0,10635
342,2023,2.340909090909091,103.0,44.0,2023-09-01,0.0,0.0,0.0,15851
342,2024,2.0454545454545454,90.0,44.0,2024-09-27,0.0,0.0,0.0,31192
342,2025,4.873181818181818,214.42,44.0,2025-08-24,0.0,0.0,0.0,35223
343,2021,4.0285714285714285,197.4,49.0,2021-08-25,0.0,0.0,0.0,6396
343,2022,3.422857142857143,167.72,49.0,2022-07-25,0.0,0.0,0.0,10636
343,2023,2.317142857142857,113.54,49.0,2023-10-10,0.0,0.0,0.0,15852
344,2021,2.1748453608247424,210.96,97.0,2021-10-22,0.0,0.0,0.0,7613
344,2022,4.158762886597938,403.4,97.0,2022-09-02,0.0,0.0,0.0,9375
344,2023,2.0016494845360824,194.16,97.0,2023-08-05,17.0,0.0,0.0,16111
344,2024,5.747422680412371,557.5,97.0,2024-07-30,0.0,0.0,0.0,29957
344,2025,3.7732835820895523,505.62,134.0,2025-10-11,0.0,0.0,0.0,36403
345,2021,2.6784,133.92,50.0,2021-10-21,0.0,0.0,0.0,7614
345,2022,4.4988,224.94,50.0,2022-08-31,0.0,0.0,0.0,9376
345,2023,1.6133333333333333,72.6,45.0,2023-10-04,0.0,0.0,0.0,16420
345,2024,3.306666666666667,148.8,45.0,2024-08-23,0.0,0.0,0.0,30326
346,2021,1.9183783783783785,70.98,37.0,2021-10-22,0.0,0.0,0.0,7615
346,2022,4.4437837837837835,164.42,37.0,2022-08-27,0.0,0.0,0.0,9377
346,2023,3.323783783783784,122.98,37.0,2023-08-02,19.7,0.0,0.0,16112
346,2024,7.144324324324324,264.34,37.0,2024-07-28,0.0,0.0,0.0,29958
347,2022,2.773898305084746,163.66,59.0,2022-07-27,0.0,0.0,0.0,9378
347,2023,1.3714285714285714,76.8,56.0,2023-09-27,0.0,0.0,0.0,16376
347,2024,2.6532203389830507,156.54,59.0,2024-09-25,0.0,0.0,0.0,31102
347,2025,4.076491228070176,232.36,57.0,2025-08-17,0.0,0.0,0.0,35770
349,2021,3.348414634146341,549.14,164.0,2021-10-20,0.0,0.0,0.0,7616
349,2022,3.5331707317073175,579.44,164.0,2022-09-01,0.0,0.0,0.0,9379
349,2023,3.0681707317073172,503.18,164.0,2023-08-25,0.0,0.0,0.0,16410
349,2024,3.0159756097560977,494.62,164.0,2024-09-20,0.0,0.0,0.0,31103
349,2025,4.080487804878049,669.2,164.0,2025-09-17,0.0,0.0,0.0,35771
350,2021,2.6869291338582677,341.24,127.0,2021-10-21,0.0,0.0,0.0,7617
350,2022,3.551338582677165,451.02,127.0,2022-08-26,0.0,0.0,0.0,9380
350,2023,2.5440944881889767,323.1,127.0,2023-10-20,0.0,0.0,0.0,16421
350,2024,4.731968503937008,600.96,127.0,2024-08-14,0.0,0.0,0.0,30327
350,2025,3.9763779527559056,505.0,127.0,2025-07-27,0.0,0.0,0.0,35420
351,2021,4.5,13.5,3.0,2021-09-17,0.0,0.0,0.0,7129
351,2022,4.04,12.12,3.0,2022-08-17,0.0,0.0,0.0,10987
352,2021,2.075492957746479,147.36,71.0,2021-10-17,0.0,0.0,0.0,7618
352,2022,4.080747663551402,436.64,107.0,2022-08-31,0.0,0.0,0.0,9381
352,2023,2.1001869158878503,224.72,107.0,2023-08-02,16.0,0.0,0.0,16113
352,2024,6.125981308411215,655.48,107.0,2024-07-26,0.0,0.0,0.0,29959
352,2025,3.5908411214953273,384.22,107.0,2025-10-09,0.0,0.0,0.0,36404
353,2021,2.0749999999999997,199.2,96.0,2021-10-24,0.0,0.0,0.0,7619
353,2022,3.905208333333333,374.9,96.0,2022-09-06,0.0,0.0,0.0,9382
354,2021,2.2144303797468354,174.94,79.0,2021-10-24,0.0,0.0,0.0,7620
354,2022,3.8073417721518985,300.78,79.0,2022-09-06,0.0,0.0,0.0,9383
354,2023,2.659493670886076,210.1,79.0,2023-08-26,0.0,0.0,0.0,16411
355,2021,3.3528571428571428,46.94,14.0,2021-10-24,0.0,0.0,0.0,7621
355,2022,4.668571428571428,65.36,14.0,2022-09-07,0.0,0.0,0.0,9384
355,2023,3.1621428571428574,44.27,14.0,2023-08-26,0.0,0.0,0.0,16412
356,2021,2.6103448275862067,454.2,174.0,2021-10-22,0.0,0.0,0.0,7622
356,2022,3.2897701149425287,572.42,174.0,2022-08-29,0.0,0.0,0.0,9385
356,2023,2.1677011494252874,377.18,174.0,2023-10-18,0.0,0.0,0.0,16422
356,2024,3.905747126436782,679.6,174.0,2024-08-27,0.0,0.0,0.0,30328
356,2025,3.081954022988506,536.26,174.0,2025-10-11,0.0,0.0,0.0,36405
357,2021,3.1505555555555556,113.42,36.0,2021-10-17,0.0,0.0,0.0,7623
358,2021,3.3279000000000005,266.232,80.0,2021-10-20,0.0,0.0,0.0,7624
358,2022,3.6284337349397595,301.16,83.0,2022-09-02,0.0,0.0,0.0,9387
358,2023,2.936867469879518,243.76,83.0,2023-08-24,0.0,0.0,0.0,16413
358,2024,3.3918072289156624,281.52,83.0,2024-09-21,0.0,0.0,0.0,31104
358,2025,4.909156626506024,407.46,83.0,2025-09-10,0.0,0.0,0.0,35772
359,2021,2.9375,446.5,152.0,2021-10-19,0.0,0.0,0.0,7625
359,2022,3.3601315789473687,510.74,152.0,2022-09-01,0.0,0.0,0.0,9388
359,2023,3.0155263157894736,458.36,152.0,2023-08-25,0.0,0.0,0.0,16414
359,2024,4.423552631578947,672.38,152.0,2024-07-27,0.0,0.0,0.0,29960
359,2025,3.789473684210526,576.0,152.0,2025-10-08,0.0,0.0,0.0,36406
360,2021,2.314375,74.06,32.0,2021-10-21,0.0,0.0,0.0,7626
360,2022,2.936875,93.98,32.0,2022-08-29,0.0,0.0,0.0,9389
360,2023,2.17,69.44,32.0,2023-10-04,0.0,0.0,0.0,16423
361,2021,3.5955,143.82,40.0,2021-10-20,0.0,0.0,0.0,7627
361,2022,4.357,174.28,40.0,2022-08-25,0.0,0.0,0.0,9390
361,2023,2.302,92.08,40.0,2023-10-18,0.0,0.0,0.0,16424
