field_id,year,estimate_value,cropwise_t_ha,estimate_date,history_item_id
381,2019,12.727,1.2727,2019-07-13,7585
381,2020,13.326,1.3326,2020-10-03,7586
381,2021,42.655,4.2655,2021-09-11,7587
381,2022,31.711,3.1711,2022-08-27,8449
381,2023,26.869,2.6869,2023-07-15,8696
381,2024,20.007,2.0007,2024-08-24,8777
381,2025,41.241,4.1241,2025-08-23,11277
381,2026,16.273,1.6273,2026-06-07,19332
382,2010,12.338,1.2338,2010-10-09,7596
382,2011,22.218,2.2218,2011-10-08,7597
382,2012,15.404,1.5404,2012-10-06,7598
382,2013,20.897,2.0896999999999997,2013-10-05,7599
382,2014,27.683,2.7683,2014-10-04,7600
382,2015,19.883,1.9883,2015-10-03,7601
382,2016,28.876,2.8876,2016-10-08,7602
382,2017,23.446,2.3446000000000002,2017-10-07,7603
382,2018,16.359,1.6359000000000001,2018-07-14,7604
382,2019,44.77,4.477,2019-07-13,7605
382,2020,16.107,1.6107,2020-10-03,7606
382,2021,36.727,3.6727,2021-09-18,7607
382,2022,33.929,3.3929,2022-08-20,8450
382,2023,21.383,2.1383,2023-07-15,8697
382,2024,31.047,3.1047000000000002,2024-09-28,8778
382,2025,39.65,3.965,2025-09-06,11281
382,2026,18.343,1.8343,2026-06-07,19336
383,2017,37.831,3.7831,2017-07-15,7623
383,2018,17.718,1.7718,2018-10-06,7624
383,2019,36.397,3.6397,2019-07-13,7625
383,2020,21.019,2.1018999999999997,2020-10-03,7626
383,2021,46.05,4.6049999999999995,2021-09-04,7627
383,2022,24.94,2.494,2022-07-16,8452
384,2010,24.67,2.467,2010-10-09,7636
384,2011,21.069,2.1069,2011-10-08,7637
384,2012,16.542,1.6542000000000001,2012-10-06,7638
384,2013,25.107,2.5107,2013-10-05,7639
384,2014,30.876,3.0876,2014-10-04,7640
384,2015,19.309,1.9309,2015-10-03,7641
384,2016,20.154,2.0154,2016-10-08,7642
384,2017,28.586,2.8586,2017-08-05,7643
384,2018,30.59,3.059,2018-07-14,7644
384,2019,31.509,3.1509,2019-07-13,7645
384,2020,15.493,1.5493000000000001,2020-10-03,7646
384,2021,36.514,3.6514,2021-09-11,7647
384,2022,24.765,2.4765,2022-08-27,8453
384,2023,27.348,2.7348,2023-07-15,8700
384,2024,28.689,2.8689,2024-09-28,8781
384,2025,38.697,3.8697000000000004,2025-09-13,11287
384,2026,26.681,2.6681,2026-06-07,19348
386,2010,19.794,1.9794,2010-10-09,7676
386,2011,15.558,1.5558,2011-10-08,7677
386,2012,14.098,1.4098000000000002,2012-10-06,7678
386,2013,19.283,1.9283000000000001,2013-10-05,7679
386,2014,21.697,2.1696999999999997,2014-10-04,7680
386,2015,19.307,1.9306999999999999,2015-10-03,7681
386,2016,16.219,1.6219000000000001,2016-10-08,7682
386,2017,17.673,1.7672999999999999,2017-07-15,7683
386,2018,21.882,2.1882,2018-10-06,7684
386,2019,27.654,2.7654,2019-07-13,7685
386,2020,13.303,1.3303,2020-10-03,7686
386,2021,33.753,3.3753,2021-09-04,7687
386,2022,23.043,2.3043,2022-09-24,8460
386,2023,24.477,2.4477,2023-08-26,8707
386,2024,49.903,4.9902999999999995,2024-07-20,8788
386,2025,26.037,2.6037,2025-10-01,11303
386,2026,26.84,2.684,2026-06-07,19383
387,2010,14.338,1.4338,2010-10-09,7696
387,2011,21.02,2.102,2011-10-08,7697
387,2012,20.65,2.065,2012-10-06,7698
387,2013,18.42,1.842,2013-10-05,7699
387,2014,21.08,2.1079999999999997,2014-10-04,7700
387,2015,20.158,2.0158,2015-10-03,7701
387,2016,33.981,3.3981000000000003,2016-10-08,7702
387,2017,17.097,1.7097000000000002,2017-07-15,7703
387,2018,14.109,1.4109,2018-10-06,7704
387,2019,37.562,3.7561999999999998,2019-07-13,7705
387,2020,12.563,1.2563,2020-10-03,7706
387,2021,32.842,3.2842,2021-09-04,7707
387,2022,16.798,1.6797999999999997,2022-07-16,8462
387,2023,24.966,2.4966,2023-10-07,8709
387,2024,45.547,4.5546999999999995,2024-09-07,8790
387,2025,39.802,3.9802,2025-08-09,11310
387,2026,29.426,2.9425999999999997,2026-06-07,19402
388,2010,27.183,2.7183,2010-10-09,7716
388,2011,25.805,2.5805,2011-10-08,7717
388,2012,21.366,2.1366,2012-10-06,7718
388,2013,17.428,1.7428000000000001,2013-10-05,7719
388,2014,24.702,2.4702,2014-10-04,7720
388,2015,14.87,1.4869999999999999,2015-10-03,7721
388,2016,28.142,2.8142,2016-10-08,7722
388,2017,24.998,2.4998,2017-07-15,7723
388,2018,16.857,1.6857,2018-10-06,7724
388,2019,39.587,3.9587000000000003,2019-07-13,7725
388,2020,14.379,1.4379,2020-10-03,7726
388,2023,21.992,2.1992000000000003,2023-07-15,8710
388,2024,28.566,2.8566,2024-10-05,8791
388,2025,46.974,4.6974,2025-08-16,11311
388,2026,20.129,2.0129,2026-06-07,19404
389,2010,28.073,2.8073,2010-10-09,7736
389,2011,25.168,2.5168,2011-10-08,7737
389,2012,28.612,2.8611999999999997,2012-10-06,7738
389,2013,28.492,2.8492,2013-10-05,7739
389,2014,30.096,3.0096,2014-10-04,7740
389,2015,21.944,2.1944,2015-10-03,7741
389,2016,23.462,2.3462,2016-10-08,7742
389,2017,42.25,4.225,2017-07-15,7743
389,2018,18.842,1.8841999999999999,2018-10-06,7744
389,2019,26.239,2.6239,2019-07-13,7745
389,2020,19.119,1.9119,2020-10-03,7746
389,2022,27.095,2.7095,2022-09-24,8464
389,2023,24.299,2.4299,2023-09-09,8711
389,2024,36.124,3.6124,2024-09-07,8792
389,2025,31.25,3.125,2025-10-01,11426
389,2026,27.677,2.7677,2026-06-07,19619
390,2010,16.721,1.6721,2010-10-09,7756
390,2011,16.622,1.6622,2011-10-08,7757
390,2012,11.007,1.1007,2012-10-06,7758
390,2013,21.812,2.1812,2013-10-05,7759
390,2014,23.597,2.3597,2014-10-04,7760
390,2015,15.837,1.5836999999999999,2015-10-03,7761
390,2016,32.827,3.2826999999999997,2016-10-08,7762
390,2017,19.115,1.9114999999999998,2017-07-15,7763
390,2018,14.697,1.4697,2018-10-06,7764
390,2019,29.934,2.9934000000000003,2019-07-13,7765
390,2020,20.404,2.0404,2020-10-03,7766
390,2021,45.973,4.5973,2021-08-28,7767
390,2023,37.493,3.7493000000000003,2023-07-15,8713
390,2024,31.27,3.127,2024-09-28,8794
390,2025,40.016,4.0016,2025-08-16,11315
390,2026,13.721,1.3721,2026-06-07,19417
391,2010,25.869,2.5869,2010-10-09,7776
391,2011,23.098,2.3098,2011-10-08,7777
391,2012,22.26,2.226,2012-10-06,7778
391,2013,20.348,2.0347999999999997,2013-10-05,7779
391,2014,22.703,2.2702999999999998,2014-10-04,7780
391,2015,21.774,2.1774,2015-10-03,7781
391,2016,23.776,2.3776,2016-10-08,7782
391,2017,18.706,1.8706,2017-10-07,7783
391,2018,19.075,1.9075,2018-07-14,7784
391,2019,41.195,4.1195,2019-07-13,7785
391,2020,12.706,1.2706,2020-10-03,7786
391,2021,42.77,4.277,2021-09-11,7787
391,2022,29.7,2.9699999999999998,2022-09-24,8467
391,2023,23.796,2.3796,2023-09-23,8714
391,2024,48.194,4.8194,2024-08-31,8795
391,2025,31.821,3.1821,2025-10-01,11317
391,2026,37.772,3.7771999999999997,2026-06-07,19424
392,2010,27.062,2.7062,2010-10-09,7796
392,2011,24.577,2.4577,2011-10-08,7797
392,2012,23.561,2.3561,2012-10-06,7798
392,2013,26.82,2.682,2013-10-05,7799
392,2014,30.917,3.0917000000000003,2014-10-04,7800
392,2015,13.751,1.3751,2015-10-03,7801
392,2016,22.864,2.2864,2016-10-08,7802
392,2017,16.408,1.6408,2017-10-07,7803
392,2018,21.152,2.1152,2018-07-14,7804
392,2019,41.445,4.1445,2019-07-13,7805
392,2020,17.448,1.7448000000000001,2020-10-03,7806
392,2021,42.078,4.207800000000001,2021-09-11,7807
392,2022,28.843,2.8843,2022-09-24,8468
392,2023,23.136,2.3136,2023-09-23,8715
392,2024,40.44,4.044,2024-08-31,8796
392,2025,30.523,3.0523,2025-10-01,11318
392,2026,27.212,2.7212,2026-06-07,19425
393,2010,21.1,2.1100000000000003,2010-10-09,7816
393,2011,22.297,2.2297000000000002,2011-10-08,7817
393,2012,17.904,1.7904,2012-10-06,7818
393,2013,22.435,2.2435,2013-10-05,7819
393,2014,24.53,2.4530000000000003,2014-10-04,7820
393,2015,13.678,1.3678000000000001,2015-10-03,7821
393,2016,27.667,2.7667,2016-10-08,7822
393,2017,18.782,1.8782,2017-07-15,7823
393,2018,22.156,2.2156,2018-10-06,7824
393,2019,29.54,2.9539999999999997,2019-07-13,7825
393,2020,16.475,1.6475000000000002,2020-10-03,7826
393,2021,37.985,3.7984999999999998,2021-09-11,7827
393,2022,33.852,3.3851999999999998,2022-10-01,8469
393,2023,22.92,2.2920000000000003,2023-09-23,8716
393,2024,27.784,2.7784,2024-10-05,8797
393,2025,44.392,4.4392000000000005,2025-08-23,11319
393,2026,18.636,1.8636,2026-06-07,19429
394,2017,24.206,2.4206,2017-07-15,7843
394,2018,20.285,2.0285,2018-10-06,7844
394,2019,17.129,1.7129,2019-07-13,7845
394,2020,15.842,1.5842,2020-10-03,7846
394,2021,34.815,3.4814999999999996,2021-09-11,7847
394,2022,26.334,2.6334,2022-10-08,8470
395,2010,22.984,2.2984,2010-10-09,7856
395,2011,24.152,2.4152,2011-10-08,7857
395,2012,16.896,1.6896,2012-10-06,7858
395,2013,14.096,1.4096,2013-10-05,7859
395,2014,24.918,2.4918,2014-10-04,7860
395,2015,20.914,2.0914,2015-10-03,7861
395,2016,12.533,1.2532999999999999,2016-10-08,7862
395,2017,14.791,1.4791,2017-07-15,7863
395,2018,13.58,1.358,2018-10-06,7864
395,2019,45.952,4.5952,2019-07-13,7865
395,2020,16.752,1.6751999999999998,2020-10-03,7866
395,2021,30.149,3.0149,2021-09-18,7867
395,2022,20.148,2.0148,2022-08-27,8475
395,2023,14.821,1.4821,2023-10-21,8722
395,2024,37.282,3.7281999999999997,2024-08-24,8803
395,2025,32.209,3.2209000000000003,2025-07-26,11332
395,2026,23.741,2.3741,2026-06-07,19445
396,2010,30.045,3.0045,2010-10-09,7876
396,2011,30.178,3.0178000000000003,2011-10-08,7877
396,2012,22.733,2.2733,2012-10-06,7878
396,2013,25.127,2.5126999999999997,2013-10-05,7879
396,2014,27.432,2.7432,2014-10-04,7880
396,2015,26.158,2.6158,2015-10-03,7881
396,2016,27.733,2.7733,2016-10-08,7882
396,2017,24.412,2.4412,2017-10-07,7883
396,2018,14.209,1.4209,2018-10-06,7884
396,2019,41.022,4.1022,2019-07-13,7885
396,2020,20.004,2.0004,2020-10-03,7886
396,2021,45.389,4.5389,2021-09-11,7887
396,2022,27.881,2.7881,2022-09-24,8479
396,2023,29.712,2.9712,2023-09-23,8727
396,2024,43.501,4.350099999999999,2024-08-31,8808
396,2025,32.493,3.2493000000000003,2025-10-01,11350
396,2026,39.898,3.9898000000000002,2026-06-07,19473
397,2010,24.824,2.4824,2010-10-09,7896
397,2011,12.882,1.2882,2011-10-08,7897
397,2012,13.272,1.3272,2012-10-06,7898
397,2013,18.194,1.8194,2013-10-05,7899
397,2014,22.929,2.2929,2014-10-04,7900
397,2015,13.134,1.3134000000000001,2015-10-03,7901
397,2016,32.469,3.2469,2016-10-08,7902
397,2017,23.282,2.3282,2017-07-15,7903
397,2018,19.334,1.9334,2018-10-06,7904
397,2019,31.291,3.1291,2019-07-13,7905
397,2020,12.479,1.2479,2020-10-03,7906
397,2021,34.563,3.4563,2021-09-04,7907
397,2022,24.357,2.4356999999999998,2022-09-24,8474
397,2023,21.318,2.1318,2023-09-09,8721
397,2024,47.538,4.7538,2024-08-10,8802
397,2025,28.449,2.8449,2025-07-12,11327
397,2026,15.577,1.5577,2026-06-07,19440
398,2010,17.547,1.7547000000000001,2010-10-09,7916
398,2011,19.706,1.9706,2011-10-08,7917
398,2012,17.109,1.7109,2012-10-06,7918
398,2013,20.976,2.0976,2013-10-05,7919
398,2014,25.877,2.5877,2014-10-04,7920
398,2015,18.858,1.8858000000000001,2015-10-03,7921
398,2016,26.613,2.6612999999999998,2016-10-08,7922
398,2017,26.592,2.6592,2017-10-07,7923
398,2018,25.615,2.5614999999999997,2018-10-06,7924
398,2019,35.366,3.5366,2019-07-13,7925
398,2020,19.479,1.9479,2020-10-03,7926
398,2021,38.981,3.8981000000000003,2021-09-25,7927
400,2010,20.424,2.0423999999999998,2010-10-09,7956
400,2011,25.629,2.5629,2011-10-08,7957
400,2012,16.465,1.6465,2012-10-06,7958
400,2013,18.356,1.8356000000000001,2013-10-05,7959
400,2014,26.061,2.6061,2014-10-04,7960
400,2015,20.776,2.0776,2015-10-03,7961
400,2016,30.578,3.0578,2016-10-08,7962
400,2017,25.911,2.5911,2017-10-07,7963
400,2018,19.881,1.9881,2018-10-06,7964
400,2019,17.955,1.7954999999999999,2019-07-13,7965
400,2020,17.609,1.7609000000000001,2020-08-01,7966
400,2021,36.304,3.6304000000000003,2021-09-25,7967
401,2010,21.47,2.147,2010-10-09,7976
401,2011,24.14,2.414,2011-10-08,7977
401,2012,17.074,1.7074000000000003,2012-10-06,7978
401,2013,24.444,2.4444,2013-10-05,7979
401,2014,26.999,2.6999,2014-10-04,7980
401,2015,21.147,2.1147,2015-10-03,7981
401,2016,28.065,2.8065,2016-10-08,7982
401,2017,22.775,2.2775,2017-10-07,7983
401,2018,20.165,2.0164999999999997,2018-10-06,7984
401,2019,17.068,1.7068,2019-07-13,7985
401,2020,17.476,1.7475999999999998,2020-10-03,7986
401,2021,36.844,3.6844,2021-09-25,7987
402,2010,25.372,2.5372,2010-10-09,7996
402,2011,16.612,1.6611999999999998,2011-10-08,7997
402,2012,16.579,1.6579000000000002,2012-10-06,7998
402,2013,15.658,1.5657999999999999,2013-10-05,7999
402,2014,28.357,2.8357,2014-10-04,8000
402,2015,18.127,1.8127,2015-10-03,8001
402,2016,25.239,2.5239000000000003,2016-10-08,8002
402,2017,27.819,2.7819,2017-07-15,8003
402,2018,15.669,1.5669,2018-10-06,8004
402,2019,34.672,3.4671999999999996,2019-07-13,8005
402,2020,16.187,1.6187,2020-10-03,8006
402,2023,21.574,2.1574,2023-07-15,8742
402,2024,29.688,2.9688,2024-10-05,8823
402,2025,43.153,4.3153,2025-08-16,11398
402,2026,22.172,2.2172,2026-06-07,19557
403,2010,29.879,2.9879000000000002,2010-10-09,8016
403,2011,31.174,3.1174,2011-10-08,8017
403,2012,20.737,2.0736999999999997,2012-10-06,8018
403,2013,21.917,2.1917,2013-10-05,8019
403,2014,28.358,2.8358,2014-10-04,8020
403,2015,20.098,2.0098,2015-10-03,8021
403,2016,15.35,1.535,2016-10-08,8022
403,2017,14.558,1.4558,2017-07-15,8023
403,2018,15.348,1.5348000000000002,2018-07-14,8024
403,2019,39.395,3.9395000000000002,2019-07-13,8025
403,2020,20.271,2.0271,2020-10-03,8026
403,2021,34.231,3.4231000000000003,2021-09-18,8027
403,2022,28.777,2.8777,2022-08-06,8488
403,2023,23.064,2.3064,2023-07-15,8737
403,2024,33.041,3.3040999999999996,2024-09-28,8818
403,2025,36.671,3.6671,2025-07-26,11384
403,2026,19.589,1.9588999999999999,2026-06-07,19528
405,2010,19.739,1.9739,2010-10-09,8056
405,2011,17.45,1.7449999999999999,2011-10-08,8057
405,2012,18.974,1.8974,2012-10-06,8058
405,2013,21.16,2.116,2013-10-05,8059
405,2014,26.677,2.6677,2014-10-04,8060
405,2015,9.039,0.9038999999999999,2015-10-03,8061
405,2016,21.686,2.1686,2016-10-08,8062
405,2017,41.181,4.1181,2017-10-07,8063
405,2018,20.49,2.049,2018-10-06,8064
405,2019,26.997,2.6997,2019-07-13,8065
405,2020,20.108,2.0108,2020-10-03,8066
405,2021,35.84,3.5840000000000005,2021-09-04,8067
405,2023,32.663,3.2662999999999998,2023-07-15,8747
405,2024,21.399,2.1399,2024-09-28,8829
405,2025,18.561,1.8561,2025-10-01,11411
405,2026,17.36,1.736,2026-06-07,19592
406,2010,16.006,1.6006,2010-10-09,8076
406,2011,22.895,2.2895,2011-10-08,8077
406,2012,19.596,1.9596,2012-10-06,8078
406,2013,18.167,1.8167000000000002,2013-10-05,8079
406,2014,23.003,2.3003,2014-10-04,8080
406,2015,20.664,2.0664000000000002,2015-10-03,8081
406,2016,30.123,3.0123,2016-10-08,8082
406,2017,14.935,1.4935,2017-07-15,8083
406,2018,17.706,1.7706,2018-10-06,8084
406,2019,27.16,2.716,2019-07-13,8085
406,2020,12.683,1.2683,2020-10-03,8086
406,2021,37.581,3.7581,2021-09-04,8087
406,2022,21.578,2.1578,2022-07-16,8499
406,2023,22.911,2.2911,2023-10-07,8748
406,2024,44.345,4.4345,2024-09-07,8830
406,2025,39.455,3.9455,2025-08-16,11412
406,2026,21.015,2.1015,2026-06-07,19593
407,2010,19.99,1.9989999999999999,2010-10-09,8096
407,2011,24.659,2.4659,2011-10-08,8097
407,2012,22.911,2.2911,2012-10-06,8098
407,2013,17.441,1.7441,2013-10-05,8099
407,2014,23.77,2.377,2014-10-04,8100
407,2015,27.258,2.7258,2015-10-03,8101
407,2016,26.809,2.6809000000000003,2016-10-08,8102
407,2017,43.528,4.3528,2017-07-15,8103
407,2018,21.628,2.1628,2018-10-06,8104
407,2019,43.449,4.3449,2019-07-13,8105
407,2020,17.328,1.7328,2020-10-03,8106
407,2023,30.169,3.0169,2023-07-15,8752
407,2024,20.037,2.0037,2024-09-28,8834
407,2025,47.867,4.7867,2025-07-12,11416
407,2026,44.051,4.4051,2026-06-07,19600
408,2010,22.598,2.2598,2010-10-09,8116
408,2011,27.333,2.7333,2011-10-08,8117
408,2012,19.245,1.9245,2012-10-06,8118
408,2013,33.245,3.3244999999999996,2013-10-05,8119
408,2014,26.364,2.6364,2014-10-04,8120
408,2015,12.484,1.2484,2015-10-03,8121
408,2016,33.139,3.3139000000000003,2016-10-08,8122
408,2017,19.541,1.9541,2017-10-07,8123
408,2018,17.356,1.7356000000000003,2018-07-14,8124
408,2019,46.113,4.6113,2019-07-13,8125
408,2020,20.143,2.0143,2020-10-03,8126
408,2021,35.623,3.5622999999999996,2021-09-11,8127
408,2022,27.448,2.7448,2022-09-24,8504
408,2023,21.918,2.1917999999999997,2023-09-23,8753
408,2024,39.784,3.9783999999999997,2024-08-31,8835
408,2025,31.284,3.1284,2025-10-01,11417
408,2026,29.957,2.9957000000000003,2026-06-07,19601
409,2010,24.012,2.4012000000000002,2010-10-09,8136
409,2011,20.898,2.0898,2011-10-08,8137
409,2012,16.79,1.6789999999999998,2012-10-06,8138
409,2013,24.537,2.4537,2013-10-05,8139
409,2014,30.363,3.0362999999999998,2014-10-04,8140
409,2015,15.931,1.5931,2015-10-03,8141
409,2016,20.65,2.065,2016-10-08,8142
409,2017,31.083,3.1083,2017-08-05,8143
409,2018,43.157,4.3157,2018-07-14,8144
409,2019,17.51,1.7510000000000001,2019-07-13,8145
409,2020,16.95,1.6949999999999998,2020-10-03,8146
409,2021,38.708,3.8708,2021-09-11,8147
409,2022,27.995,2.7995,2022-10-01,8505
409,2023,22.369,2.2369,2023-09-23,8754
409,2024,46.515,4.6515,2024-08-31,8836
409,2025,31.284,3.1284,2025-10-01,11418
409,2026,18.029,1.8029,2026-06-07,19602
410,2010,27.1,2.71,2010-10-09,8156
410,2011,18.963,1.8963,2011-10-08,8157
410,2012,19.371,1.9370999999999998,2012-10-06,8158
410,2013,20.922,2.0922,2013-10-05,8159
410,2014,26.897,2.6896999999999998,2014-10-04,8160
410,2015,16.658,1.6658000000000002,2015-10-03,8161
410,2016,28.18,2.818,2016-10-08,8162
410,2017,28.404,2.8404,2017-10-07,8163
410,2018,24.318,2.4318,2018-10-06,8164
410,2019,14.008,1.4007999999999998,2019-07-13,8165
410,2021,36.836,3.6835999999999998,2021-09-11,8167
410,2022,26.089,2.6088999999999998,2022-09-24,8506
410,2023,15.129,1.5129,2023-09-23,8755
410,2024,39.944,3.9944,2024-08-31,8828
410,2025,28.756,2.8756,2025-10-01,11423
410,2026,27.191,2.7191,2026-06-07,19607
411,2010,14.043,1.4042999999999999,2010-10-09,8176
411,2011,21.033,2.1033,2011-10-08,8177
411,2012,16.834,1.6834,2012-10-06,8178
411,2013,20.094,2.0094000000000003,2013-10-05,8179
411,2014,21.955,2.1955,2014-10-04,8180
411,2015,16.087,1.6087,2015-10-03,8181
411,2016,18.749,1.8748999999999998,2016-10-08,8182
411,2017,19.185,1.9184999999999999,2017-07-15,8183
411,2018,17.217,1.7216999999999998,2018-10-06,8184
411,2019,23.283,2.3283,2019-07-13,8185
411,2020,16.686,1.6686,2020-10-03,8186
411,2021,35.534,3.5534,2021-09-04,8187
411,2022,25.859,2.5859,2022-09-24,8507
411,2023,16.618,1.6618,2023-09-09,8756
411,2024,45.369,4.5369,2024-09-07,8837
411,2025,25.487,2.5486999999999997,2025-10-01,11425
411,2026,22.869,2.2869,2026-06-07,19618
412,2010,14.784,1.4784000000000002,2010-10-09,8196
412,2011,18.794,1.8794,2011-10-08,8197
412,2012,13.909,1.3909,2012-10-06,8198
412,2013,19.877,1.9876999999999998,2013-10-05,8199
412,2014,21.205,2.1205,2014-10-04,8200
412,2015,15.194,1.5194,2015-10-03,8201
412,2016,27.67,2.7670000000000003,2016-10-08,8202
412,2017,20.362,2.0362,2017-07-15,8203
412,2018,15.275,1.5275,2018-10-06,8204
412,2019,33.342,3.3342,2019-07-13,8205
412,2020,18.669,1.8669,2020-10-03,8206
412,2021,40.841,4.0841,2021-09-04,8207
412,2023,30.162,3.0162,2023-07-15,8760
412,2024,31.647,3.1647,2024-09-28,8841
412,2025,40.29,4.029,2025-08-16,11435
412,2026,16.208,1.6207999999999998,2026-06-07,19631
414,2010,22.509,2.2509,2010-10-09,8236
414,2011,24.215,2.4215,2011-10-08,8237
414,2012,18.96,1.8960000000000001,2012-10-06,8238
414,2013,17.979,1.7978999999999998,2013-10-05,8239
414,2014,26.105,2.6105,2014-10-04,8240
414,2015,9.839,0.9839,2015-10-03,8241
414,2016,24.189,2.4189,2016-10-08,8242
414,2017,19.796,1.9796,2017-10-07,8243
414,2018,17.727,1.7727,2018-07-14,8244
414,2019,44.601,4.4601,2019-07-13,8245
414,2020,20.699,2.0699,2020-10-03,8246
414,2021,34.03,3.403,2021-09-18,8247
414,2022,27.477,2.7477,2022-10-01,8513
414,2023,23.745,2.3745000000000003,2023-08-12,8762
414,2024,50.198,5.0198,2024-08-10,8843
414,2025,33.817,3.3817,2025-11-15,11441
414,2026,42.252,4.2252,2026-06-07,19652
415,2010,15.226,1.5226000000000002,2010-10-09,8256
415,2011,19.966,1.9966000000000002,2011-10-08,8257
415,2012,20.257,2.0257,2012-10-06,8258
415,2013,18.349,1.8349,2013-10-05,8259
415,2014,19.589,1.9588999999999999,2014-10-04,8260
415,2015,16.814,1.6814,2015-10-03,8261
415,2016,25.105,2.5105,2016-10-08,8262
415,2017,18.774,1.8774000000000002,2017-07-15,8263
415,2018,15.796,1.5796,2018-10-06,8264
415,2019,33.997,3.3997,2019-07-13,8265
415,2020,12.667,1.2667,2020-10-03,8266
415,2021,35.022,3.5021999999999998,2021-09-04,8267
415,2023,23.047,2.3047,2023-10-07,8766
415,2024,43.719,4.3719,2024-09-07,8847
415,2025,29.345,2.9345,2025-08-09,11454
415,2026,23.365,2.3365,2026-06-07,19694
416,2010,20.116,2.0116,2010-10-09,8276
416,2011,20.199,2.0199000000000003,2011-10-08,8277
416,2012,19.412,1.9411999999999998,2012-10-06,8278
416,2013,19.441,1.9441,2013-10-05,8279
416,2014,28.517,2.8517,2014-10-04,8280
416,2015,27.793,2.7793,2015-10-03,8281
416,2016,16.215,1.6215,2016-10-08,8282
416,2017,17.832,1.7832000000000001,2017-07-15,8283
416,2018,19.198,1.9198,2018-10-06,8284
416,2019,16.115,1.6115,2019-07-13,8285
416,2020,17.965,1.7965,2020-10-03,8286
416,2021,36.146,3.6146000000000003,2021-09-11,8287
416,2022,26.92,2.692,2022-10-01,8518
416,2023,26.149,2.6149,2023-09-09,8768
416,2024,27.814,2.7814,2024-10-05,8849
416,2025,39.015,3.9015,2025-08-23,11456
416,2026,19.626,1.9626000000000001,2026-06-07,19717
418,2010,23.841,2.3841,2010-10-09,8316
418,2011,20.991,2.0991,2011-10-08,8317
418,2012,20.532,2.0532,2012-10-06,8318
418,2013,16.788,1.6788,2013-10-05,8319
418,2014,23.293,2.3293,2014-10-04,8320
418,2015,14.456,1.4456,2015-10-03,8321
418,2016,30.905,3.0905,2016-10-08,8322
418,2017,19.242,1.9242000000000001,2017-10-07,8323
418,2018,20.486,2.0486,2018-10-06,8324
418,2019,31.729,3.1729,2019-07-13,8325
418,2020,14.973,1.4973,2020-10-03,8326
418,2021,32.425,3.2424999999999997,2021-09-18,8327
418,2022,27.227,2.7227,2022-09-24,8520
418,2023,25.544,2.5544000000000002,2023-09-09,8770
418,2024,42.732,4.2732,2024-08-10,8851
418,2025,33.3,3.3299999999999996,2025-11-15,11459
418,2026,28.313,2.8312999999999997,2026-06-07,19719
419,2010,25.963,2.5963000000000003,2010-10-09,8336
419,2011,22.339,2.2338999999999998,2011-10-08,8337
419,2012,16.192,1.6192,2012-10-06,8338
419,2013,23.558,2.3558,2013-10-05,8339
419,2014,25.083,2.5082999999999998,2014-10-04,8340
419,2015,20.526,2.0526,2015-10-03,8341
419,2016,19.776,1.9776,2016-10-08,8342
419,2017,18.943,1.8943,2017-10-07,8343
419,2018,16.309,1.6309,2018-10-06,8344
419,2019,42.805,4.2805,2019-07-13,8345
419,2020,20.496,2.0496,2020-10-03,8346
419,2021,39.238,3.9238,2021-09-18,8347
419,2022,36.708,3.6708,2022-08-27,8523
419,2023,21.704,2.1704,2023-07-15,8773
419,2024,27.731,2.7731000000000003,2024-09-28,8854
419,2025,34.512,3.4512,2025-09-13,11468
419,2026,22.155,2.2155,2026-06-07,19733
420,2017,14.726,1.4726000000000001,2017-07-15,8363
420,2018,16.122,1.6122,2018-10-06,8364
420,2019,38.481,3.8481,2019-07-13,8365
420,2020,13.919,1.3919000000000001,2020-10-03,8366
420,2021,32.779,3.2779000000000003,2021-09-04,8367
420,2022,26.729,2.6729,2022-10-08,8502
421,2010,24.712,2.4712,2010-10-09,8376
421,2011,18.255,1.8255,2011-10-08,8377
421,2012,18.915,1.8915,2012-10-06,8378
421,2013,16.789,1.6789,2013-10-05,8379
421,2014,25.801,2.5801,2014-10-04,8380
421,2015,20.379,2.0379,2015-10-03,8381
421,2016,21.007,2.1007000000000002,2016-10-08,8382
421,2017,17.886,1.7886,2017-10-07,8383
421,2018,23.387,2.3387000000000002,2018-10-06,8384
421,2019,33.021,3.3021000000000003,2019-07-13,8385
421,2020,19.521,1.9521000000000002,2020-07-18,8386
421,2021,28.287,2.8287,2021-07-17,8387
421,2022,25.803,2.5803000000000003,2022-09-10,8857
421,2023,19.229,1.9228999999999998,2023-09-30,8868
421,2024,49.593,4.959300000000001,2024-08-17,8962
421,2025,27.565,2.7565,2025-10-01,11283
421,2026,28.051,2.8051,2026-06-07,19339
422,2010,27.895,2.7895,2010-10-09,8396
422,2011,14.431,1.4430999999999998,2011-10-08,8397
422,2012,21.628,2.1628,2012-10-06,8398
422,2013,18.33,1.8329999999999997,2013-10-05,8399
422,2014,27.897,2.7897,2014-10-04,8400
422,2015,18.547,1.8547,2015-10-03,8401
422,2016,26.019,2.6018999999999997,2016-10-08,8402
422,2017,17.231,1.7231,2017-07-15,8403
422,2018,20.909,2.0909,2018-10-06,8404
422,2019,22.218,2.2218,2019-10-05,8405
422,2020,14.519,1.4519,2020-07-18,8406
422,2021,24.701,2.4701,2021-10-02,8407
422,2022,32.596,3.2596,2022-08-27,8859
