field_id,year,crop_id,target_yield_t_ha,dataset_tag,subset_tag,model_pred_oof_t_ha,model_pred_train_t_ha
217,2014,40.0,30.689,phases,sunflower,27.665288440308824,30.71809855717173
217,2015,40.0,12.51,phases,sunflower,16.50943597892619,12.504571640751756
217,2016,40.0,22.364,phases,sunflower,21.507734353454826,23.231742451052465
217,2018,40.0,11.881,phases,sunflower,16.97951940117102,12.526486770058247
217,2019,40.0,21.411,phases,sunflower,26.23242974909294,21.8561763869326
217,2021,40.0,31.133,phases,sunflower,26.723838710257827,31.131981029567314
217,2024,40.0,33.542,phases,sunflower,30.53088792969875,33.173508521835814
218,2010,40.0,24.997,phases,sunflower,21.189350157625967,23.968795296270272
218,2011,40.0,16.986,phases,sunflower,18.689355967073666,17.218964361001856
218,2012,40.0,18.592,phases,sunflower,19.91561658743257,18.35990585503569
218,2013,40.0,13.76,phases,sunflower,16.107781996972886,13.601910083081856
218,2014,40.0,21.887,phases,sunflower,18.882049222236066,20.999311270230354
218,2015,40.0,18.712,phases,sunflower,21.122412087277883,18.166167759129213
218,2016,40.0,14.839,phases,sunflower,13.81433476837143,15.762621149995649
218,2017,40.0,12.974,phases,sunflower,19.469422807507897,14.943202691102877
218,2018,40.0,16.403,phases,sunflower,15.141904844936294,15.606185952301011
218,2019,40.0,17.299,phases,sunflower,23.45978480194804,19.445870854028446
218,2021,40.0,25.34,phases,sunflower,23.906493884630972,25.078240677520707
219,2010,40.0,24.063,phases,sunflower,19.43971122970856,23.506575460507054
219,2011,40.0,20.567,phases,sunflower,23.215539961456887,21.115160437260673
219,2012,40.0,18.639,phases,sunflower,21.167488655275687,19.052898051816133
219,2013,40.0,17.676,phases,sunflower,22.938559084270892,18.949506847411847
219,2014,40.0,23.038,phases,sunflower,23.573534482926416,23.046330677545967
219,2015,40.0,25.288,phases,sunflower,28.395332598529098,25.19205306644117
219,2016,40.0,22.132,phases,sunflower,18.79727471040689,22.69577975740107
219,2018,40.0,18.597,phases,sunflower,19.976382604937164,18.102802419456946
219,2019,40.0,21.936,phases,sunflower,26.880339634677796,22.357672814082996
219,2021,40.0,32.401,phases,sunflower,26.19328171573212,31.755500679157375
219,2023,40.0,26.039,phases,sunflower,17.071141233009833,25.13202739525842
220,2010,40.0,19.949,phases,sunflower,22.59363955392606,21.885880737983864
220,2011,40.0,24.819,phases,sunflower,18.725156117364087,23.174792772102514
220,2012,40.0,17.906,phases,sunflower,20.1947469684406,18.416115802158057
220,2013,40.0,18.199,phases,sunflower,20.81040457243021,18.35929876236842
220,2014,40.0,20.431,phases,sunflower,21.66160791226989,20.80442410465845
220,2015,40.0,23.007,phases,sunflower,26.12794969167659,22.356709669061004
220,2016,40.0,27.921,phases,sunflower,21.72915200457545,27.62016460458563
220,2018,40.0,19.641,phases,sunflower,19.514744432066838,19.069993557493973
220,2019,40.0,22.518,phases,sunflower,25.359955328056305,22.702303540339237
220,2021,40.0,25.487,phases,sunflower,26.879698629917232,26.799763368977665
221,2019,40.0,28.217,phases,sunflower,26.279553279644407,26.16867853748114
221,2021,40.0,27.167,phases,sunflower,24.77526713164131,27.100559050890958
