field_id,year,standard_name_x,physical_t_ha,productivity_t_ha,physical_t_ha_raw,productivity_raw,additional_raw,additional_t_ha,additional_crop_id,estimate_raw_max,estimate_t_ha_max,prod_crop_ru,prod_fact_t_ha,prod_forecast_t_ha,yield_map_t_ha,yield_map_n,standard_name_y,factual_target_t_ha,factual_target_source
668,2021,fallow,,,,,,,,,,,,,,,,,
668,2022,wheat_spring,,,,,,,,,,,,,,,,,
668,2023,wheat_spring,,1.5998675,,15.998675,15.998675,1.5998675,43.0,,,,,,,,wheat_spring,1.5998675,productivity_normalized
668,2024,soya,,1.3128169,,13.128169,13.128169,1.3128169,36.0,,,,,,,,soya,1.3128169,productivity_normalized
668,2025,wheat_spring,,3.3545013,,33.545013,33.545013,3.3545013,43.0,,,,,,,,wheat_spring,3.3545013,productivity_normalized
668,2026,wheat_spring,,,,,,,,,,,,,,,,,
668,2027,pea,,,,,,,,,,,,,,,,,
668,2028,,,,,,,,,,,,,,,,,,
668,2029,,,,,,,,,,,,,,,,,,
669,2000,,,,,,,,,,,,,,,,,,
669,2001,,,,,,,,,,,,,,,,,,
669,2002,,,,,,,,,,,,,,,,,,
669,2003,,,,,,,,,,,,,,,,,,
669,2004,,,,,,,,,,,,,,,,,,
669,2005,,,,,,,,,,,,,,,,,,
669,2006,,,,,,,,,,,,,,,,,,
669,2007,,,,,,,,,,,,,,,,,,
669,2008,,,,,,,,,,,,,,,,,,
669,2009,,,,,,,,,,,,,,,,,,
669,2010,,,,,,,,,,,,,,,,,,
669,2011,,,,,,,,,,,,,,,,,,
669,2012,,,,,,,,,,,,,,,,,,
669,2013,,,,,,,,,,,,,,,,,,
669,2014,,,,,,,,,,,,,,,,,,
669,2015,,,,,,,,,,,,,,,,,,
669,2016,,,,,,,,,,,,,,,,,,
669,2017,,,,,,,,,,,,,,,,,,
669,2018,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
669,2019,wheat_spring,,,,,,,,,,,,,,,,,
669,2020,wheat_spring,,,,,,,,,,,,,,,,,
669,2021,linum,,,,,,,,,,,,,,,,,
669,2022,wheat_spring,,,,,,,,,,,,,,,,,
669,2023,wheat_spring,,1.5975472,,15.975472,15.975472,1.5975472,43.0,,,,,,,,wheat_spring,1.5975472,productivity_normalized
669,2024,wheat_spring,,3.3226415000000005,,33.226415,33.226415,3.3226415000000005,43.0,,,,,,,,wheat_spring,3.3226415000000005,productivity_normalized
669,2025,sunflower,,1.0690566000000001,,10.690566,10.690566,1.0690566000000001,40.0,,,,,,,,sunflower,1.0690566,productivity_normalized
669,2026,wheat_spring,,,,,,,,,,,,,,,,,
669,2027,pea,,,,,,,,,,,,,,,,,
669,2028,,,,,,,,,,,,,,,,,,
669,2029,,,,,,,,,,,,,,,,,,
670,2000,,,,,,,,,,,,,,,,,,
670,2001,,,,,,,,,,,,,,,,,,
670,2002,,,,,,,,,,,,,,,,,,
670,2003,,,,,,,,,,,,,,,,,,
670,2004,,,,,,,,,,,,,,,,,,
670,2005,,,,,,,,,,,,,,,,,,
670,2006,,,,,,,,,,,,,,,,,,
670,2007,,,,,,,,,,,,,,,,,,
670,2008,,,,,,,,,,,,,,,,,,
670,2009,,,,,,,,,,,,,,,,,,
670,2010,,,,,,,,,,,,,,,,,,
670,2011,,,,,,,,,,,,,,,,,,
670,2012,,,,,,,,,,,,,,,,,,
670,2013,,,,,,,,,,,,,,,,,,
670,2014,,,,,,,,,,,,,,,,,,
670,2015,,,,,,,,,,,,,,,,,,
670,2016,,,,,,,,,,,,,,,,,,
670,2017,,,,,,,,,,,,,,,,,,
670,2018,fallow,,,,,,,,,,,,,,,,,
670,2019,barley_spring,,,,,,,,,,,,,,,,,
670,2020,barley_spring,,,,,,,,,,,,,,,,,
670,2021,linum,,,,,,,,,,,,,,,,,
670,2022,wheat_spring,,,,,,,,,,,,,,,,,
670,2023,buckwheat,,0.7734286,,7.734286,7.734286,0.7734286,5.0,,,,,,,,buckwheat,0.7734286,productivity_normalized
670,2024,medicago,,,,,,,,,,,,,,,,,
670,2025,medicago,,1.0,,10.0,10.0,1.0,17.0,,,,,,,,medicago,1.0,productivity_normalized
670,2026,medicago,,,,,,,,,,,,,,,,,
670,2027,medicago,,,,,,,,,,,,,,,,,
670,2028,,,,,,,,,,,,,,,,,,
670,2029,,,,,,,,,,,,,,,,,,
671,2000,,,,,,,,,,,,,,,,,,
671,2001,,,,,,,,,,,,,,,,,,
671,2002,,,,,,,,,,,,,,,,,,
671,2003,,,,,,,,,,,,,,,,,,
671,2004,,,,,,,,,,,,,,,,,,
671,2005,,,,,,,,,,,,,,,,,,
671,2006,,,,,,,,,,,,,,,,,,
671,2007,,,,,,,,,,,,,,,,,,
671,2008,,,,,,,,,,,,,,,,,,
671,2009,,,,,,,,,,,,,,,,,,
671,2010,,,,,,,,,,,,,,,,,,
671,2011,,,,,,,,,,,,,,,,,,
671,2012,,,,,,,,,,,,,,,,,,
671,2013,,,,,,,,,,,,,,,,,,
671,2014,,,,,,,,,,,,,,,,,,
671,2015,,,,,,,,,,,,,,,,,,
671,2016,,,,,,,,,,,,,,,,,,
671,2017,,,,,,,,,,,,,,,,,,
671,2018,wheat_spring,,,,,,,,,,,,,,,,,
671,2019,wheat_spring,,,,,,,,,,,,,,,,,
671,2020,fallow,,,,,,,,,,,,,,,,,
671,2021,linum,,,,,,,,,,,,,,,,,
671,2022,wheat_spring,,,,,,,,,,,,,,,,,
671,2023,wheat_spring,,1.7734375,,17.734375,17.734375,1.7734375,43.0,,,,,,,,wheat_spring,1.7734375,productivity_normalized
671,2024,wheat_spring,,0.3125,,0.3125,0.3125,0.3125,43.0,,,,,,,,wheat_spring,0.3125,productivity_normalized
671,2025,sunflower,,1.2733333,,12.733333,12.733333,1.2733333,40.0,,,,,,,,sunflower,1.2733333,productivity_normalized
671,2026,wheat_spring,,,,,,,,,,,,,,,,,
671,2027,pea,,,,,,,,,,,,,,,,,
671,2028,,,,,,,,,,,,,,,,,,
671,2029,,,,,,,,,,,,,,,,,,
672,2000,,,,,,,,,,,,,,,,,,
672,2001,,,,,,,,,,,,,,,,,,
672,2002,,,,,,,,,,,,,,,,,,
672,2003,,,,,,,,,,,,,,,,,,
672,2004,,,,,,,,,,,,,,,,,,
672,2005,,,,,,,,,,,,,,,,,,
672,2006,,,,,,,,,,,,,,,,,,
672,2007,,,,,,,,,,,,,,,,,,
672,2008,,,,,,,,,,,,,,,,,,
672,2009,,,,,,,,,,,,,,,,,,
672,2010,,,,,,,,,,,,,,,,,,
672,2011,,,,,,,,,,,,,,,,,,
672,2012,,,,,,,,,,,,,,,,,,
672,2013,,,,,,,,,,,,,,,,,,
672,2014,,,,,,,,,,,,,,,,,,
672,2015,,,,,,,,,,,,,,,,,,
672,2016,,,,,,,,,,,,,,,,,,
672,2017,,,,,,,,,,,,,,,,,,
672,2018,fallow,,,,,,,,,,,,,,,,,
672,2019,barley_spring,,,,,,,,,,,,,,,,,
672,2020,barley_spring,,,,,,,,,,,,,,,,,
672,2021,linum,,,,,,,,,,,,,,,,,
672,2022,wheat_spring,,,,,,,,,,,,,,,,,
672,2023,sunflower,,1.8552174000000001,,18.552174,18.552174,1.8552174000000001,40.0,,,,,,,,sunflower,1.8552174,productivity_normalized
672,2024,barley_spring,,2.3676521999999998,,23.676522,23.676522,2.3676521999999998,3.0,,,,,,,,barley_spring,2.3676522,productivity_normalized
672,2025,pea,,1.7893168,,17.893168,17.893168,1.7893168,24.0,,,,,,,,pea,1.7893168,productivity_normalized
672,2026,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
672,2027,wheat_spring,,,,,,,,,,,,,,,,,
672,2028,,,,,,,,,,,,,,,,,,
672,2029,,,,,,,,,,,,,,,,,,
674,2000,,,,,,,,,,,,,,,,,,
674,2001,,,,,,,,,,,,,,,,,,
674,2002,,,,,,,,,,,,,,,,,,
674,2003,,,,,,,,,,,,,,,,,,
674,2004,,,,,,,,,,,,,,,,,,
674,2005,,,,,,,,,,,,,,,,,,
674,2006,,,,,,,,,,,,,,,,,,
674,2007,,,,,,,,,,,,,,,,,,
674,2008,,,,,,,,,,,,,,,,,,
674,2009,,,,,,,,,,,,,,,,,,
674,2010,,,,,,,,,,,,,,,,,,
674,2011,,,,,,,,,,,,,,,,,,
674,2012,,,,,,,,,,,,,,,,,,
674,2013,,,,,,,,,,,,,,,,,,
674,2014,,,,,,,,,,,,,,,,,,
674,2015,,,,,,,,,,,,,,,,,,
674,2016,,,,,,,,,,,,,,,,,,
674,2017,,,,,,,,,,,,,,,,,,
674,2018,linum,,,,,,,,,,,,,,,,,
674,2019,fallow,,,,,,,,,,,,,,,,,
674,2020,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
674,2021,wheat_spring,,,,,,,,,,,,,,,,,
674,2022,wheat_spring,,,,,,,,,,,,,,,,,
674,2023,lentil,,1.2578205,,12.578205,12.578205,1.2578205,13.0,,,,,,,,lentil,1.2578205,productivity_normalized
674,2024,wheat_spring,,4.6898425,,46.898425,46.898425,4.6898425,43.0,,,,,,,,wheat_spring,4.6898425,productivity_normalized
674,2025,oil_seed_raps_spring,,1.6521739,,16.521739,16.521739,1.6521739,20.0,,,,,,,,oil_seed_raps_spring,1.6521739,productivity_normalized
674,2026,barley_spring,,,,,,,,,,,,,,,,,
674,2027,sunflower,,,,,,,,,,,,,,,,,
674,2028,,,,,,,,,,,,,,,,,,
674,2029,,,,,,,,,,,,,,,,,,
675,2000,,,,,,,,,,,,,,,,,,
675,2001,,,,,,,,,,,,,,,,,,
675,2002,,,,,,,,,,,,,,,,,,
675,2003,,,,,,,,,,,,,,,,,,
675,2004,,,,,,,,,,,,,,,,,,
675,2005,,,,,,,,,,,,,,,,,,
675,2006,,,,,,,,,,,,,,,,,,
675,2007,,,,,,,,,,,,,,,,,,
675,2008,,,,,,,,,,,,,,,,,,
675,2009,,,,,,,,,,,,,,,,,,
675,2010,,,,,,,,,,,,,,,,,,
675,2011,,,,,,,,,,,,,,,,,,
675,2012,,,,,,,,,,,,,,,,,,
675,2013,,,,,,,,,,,,,,,,,,
675,2014,,,,,,,,,,,,,,,,,,
675,2015,,,,,,,,,,,,,,,,,,
675,2016,,,,,,,,,,,,,,,,,,
675,2017,,,,,,,,,,,,,,,,,,
675,2018,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
675,2019,wheat_spring,,,,,,,,,,,,,,,,,
675,2020,wheat_spring,,,,,,,,,,,,,,,,,
675,2021,barley_spring,,,,,,,,,,,,,,,,,
675,2022,pea,,,,,,,,,,,,,,,,,
675,2023,wheat_spring,,2.0089744,,20.089744,20.089744,2.0089744,43.0,,,,,,,,wheat_spring,2.0089744,productivity_normalized
675,2024,sunflower,,4.9047619,,49.047619,49.047619,4.9047619,40.0,,,,,,,,sunflower,4.9047619,productivity_normalized
675,2025,wheat_spring,,2.863354,,28.63354,28.63354,2.863354,43.0,,,,,,,,wheat_spring,2.863354,productivity_normalized
675,2026,pea,,,,,,,,,,,,,,,,,
675,2027,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
675,2028,,,,,,,,,,,,,,,,,,
675,2029,,,,,,,,,,,,,,,,,,
677,2000,,,,,,,,,,,,,,,,,,
677,2001,,,,,,,,,,,,,,,,,,
677,2002,,,,,,,,,,,,,,,,,,
677,2003,,,,,,,,,,,,,,,,,,
677,2004,,,,,,,,,,,,,,,,,,
677,2005,,,,,,,,,,,,,,,,,,
677,2006,,,,,,,,,,,,,,,,,,
677,2007,,,,,,,,,,,,,,,,,,
677,2008,,,,,,,,,,,,,,,,,,
677,2009,,,,,,,,,,,,,,,,,,
677,2010,,,,,,,,,,,,,,,,,,
677,2011,,,,,,,,,,,,,,,,,,
677,2012,,,,,,,,,,,,,,,,,,
677,2013,,,,,,,,,,,,,,,,,,
677,2014,,,,,,,,,,,,,,,,,,
677,2015,,,,,,,,,,,,,,,,,,
677,2016,,,,,,,,,,,,,,,,,,
677,2017,,,,,,,,,,,,,,,,,,
677,2018,lentil,,,,,,,,,,,,,,,,,
677,2019,wheat_spring,,,,,,,,,,,,,,,,,
677,2020,wheat_spring,,,,,,,,,,,,,,,,,
677,2021,wheat_spring,,,,,,,,,,,,,,,,,
677,2022,barley_spring,,,,,,,,,,,,,,,,,
677,2023,wheat_spring,,2.2621428999999997,,22.621429,22.621429,2.2621428999999997,43.0,,,,,,,,wheat_spring,2.2621428999999997,productivity_normalized
677,2024,lentil,,1.64,,16.4,16.4,1.64,13.0,,,,,,,,lentil,1.64,productivity_normalized
677,2025,wheat_spring,,0.0,,0.0,0.0,0.0,43.0,,,,,,,,,,
677,2026,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
677,2027,barley_spring,,,,,,,,,,,,,,,,,
677,2028,,,,,,,,,,,,,,,,,,
677,2029,,,,,,,,,,,,,,,,,,
678,2000,,,,,,,,,,,,,,,,,,
678,2001,,,,,,,,,,,,,,,,,,
678,2002,,,,,,,,,,,,,,,,,,
678,2003,,,,,,,,,,,,,,,,,,
678,2004,,,,,,,,,,,,,,,,,,
678,2005,,,,,,,,,,,,,,,,,,
678,2006,,,,,,,,,,,,,,,,,,
678,2007,,,,,,,,,,,,,,,,,,
678,2008,,,,,,,,,,,,,,,,,,
678,2009,,,,,,,,,,,,,,,,,,
678,2010,,,,,,,,,,,,,,,,,,
678,2011,,,,,,,,,,,,,,,,,,
678,2012,,,,,,,,,,,,,,,,,,
678,2013,,,,,,,,,,,,,,,,,,
678,2014,,,,,,,,,,,,,,,,,,
678,2015,,,,,,,,,,,,,,,,,,
678,2016,,,,,,,,,,,,,,,,,,
678,2017,,,,,,,,,,,,,,,,,,
678,2018,,,,,,,,,,,,,,,,,,
678,2019,,,,,,,,,,,,,,,,,,
678,2020,,,,,,,,,,,,,,,,,,
678,2021,barley_spring,,,,,,,,,,,,,,,,,
678,2022,pea,,,,,,,,,,,,,,,,,
678,2023,wheat_spring,,2.0062687,,20.062687,20.062687,2.0062687,43.0,,,,,,,,wheat_spring,2.0062687,productivity_normalized
678,2024,sunflower,,,,,,,,,,,,,,,,,
678,2025,,,,,,,,,,,,,,,,,,
678,2026,,,,,,,,,,,,,,,,,,
678,2027,,,,,,,,,,,,,,,,,,
678,2028,,,,,,,,,,,,,,,,,,
678,2029,,,,,,,,,,,,,,,,,,
680,2000,,,,,,,,,,,,,,,,,,
680,2001,,,,,,,,,,,,,,,,,,
680,2002,,,,,,,,,,,,,,,,,,
680,2003,,,,,,,,,,,,,,,,,,
680,2004,,,,,,,,,,,,,,,,,,
680,2005,,,,,,,,,,,,,,,,,,
680,2006,,,,,,,,,,,,,,,,,,
680,2007,,,,,,,,,,,,,,,,,,
680,2008,,,,,,,,,,,,,,,,,,
680,2009,,,,,,,,,,,,,,,,,,
680,2010,,,,,,,,,,,,,,,,,,
680,2011,,,,,,,,,,,,,,,,,,
680,2012,,,,,,,,,,,,,,,,,,
680,2013,,,,,,,,,,,,,,,,,,
680,2014,,,,,,,,,,,,,,,,,,
680,2015,,,,,,,,,,,,,,,,,,
680,2016,,,,,,,,,,,,,,,,,,
680,2017,,,,,,,,,,,,,,,,,,
680,2018,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
680,2019,wheat_spring,,,,,,,,,,,,,,,,,
680,2020,wheat_spring,,,,,,,,,,,,,,,,,
680,2021,barley_spring,,,,,,,,,,,,,,,,,
680,2022,pea,,,,,,,,,,,,,,,,,
680,2023,wheat_spring,,2.5114634,,25.114634,25.114634,2.5114634,43.0,,,,,,,,wheat_spring,2.5114634,productivity_normalized
680,2024,sunflower,,5.0029268,,50.029268,50.029268,5.0029268,40.0,,,,,,,,sunflower,5.0029268,productivity_normalized
680,2025,wheat_spring,,,,,,,,,,,,,,,,,
680,2026,pea,,,,,,,,,,,,,,,,,
680,2027,wheat_spring,,,,,,,,,,,,,,,,,
680,2028,,,,,,,,,,,,,,,,,,
680,2029,,,,,,,,,,,,,,,,,,
685,2000,,,,,,,,,,,,,,,,,,
685,2001,,,,,,,,,,,,,,,,,,
685,2002,,,,,,,,,,,,,,,,,,
685,2003,,,,,,,,,,,,,,,,,,
685,2004,,,,,,,,,,,,,,,,,,
685,2005,,,,,,,,,,,,,,,,,,
685,2006,,,,,,,,,,,,,,,,,,
685,2007,,,,,,,,,,,,,,,,,,
685,2008,,,,,,,,,,,,,,,,,,
685,2009,,,,,,,,,,,,,,,,,,
685,2010,,,,,,,,,,,,,,,,,,
685,2011,,,,,,,,,,,,,,,,,,
685,2012,,,,,,,,,,,,,,,,,,
685,2013,,,,,,,,,,,,,,,,,,
685,2014,,,,,,,,,,,,,,,,,,
685,2015,,,,,,,,,,,,,,,,,,
685,2016,,,,,,,,,,,,,,,,,,
685,2017,,,,,,,,,,,,,,,,,,
685,2018,linum,,,,,,,,,,,,,,,,,
685,2019,barley_spring,,,,,,,,,,,,,,,,,
685,2020,linum,,,,,,,,,,,,,,,,,
685,2021,,,,,,,,,,,,,,,,,,
685,2022,pea,,,,,,,,,,,,,,,,,
685,2023,wheat_spring,,3.0210127,,30.210127,30.210127,3.0210127,43.0,,,,,,,,wheat_spring,3.0210127,productivity_normalized
685,2024,wheat_spring,,3.1886076,,31.886076,31.886076,3.1886076,43.0,,,,,,,,wheat_spring,3.1886076,productivity_normalized
685,2025,sunflower,,1.2593197,,12.593197,12.593197,1.2593197,40.0,,,,,,,,sunflower,1.2593197,productivity_normalized
685,2026,wheat_spring,,,,,,,,,,,,,,,,,
685,2027,lentil,,,,,,,,,,,,,,,,,
685,2028,,,,,,,,,,,,,,,,,,
685,2029,,,,,,,,,,,,,,,,,,
689,2000,,,,,,,,,,,,,,,,,,
689,2001,,,,,,,,,,,,,,,,,,
689,2002,,,,,,,,,,,,,,,,,,
689,2003,,,,,,,,,,,,,,,,,,
689,2004,,,,,,,,,,,,,,,,,,
689,2005,,,,,,,,,,,,,,,,,,
689,2006,,,,,,,,,,,,,,,,,,
689,2007,,,,,,,,,,,,,,,,,,
689,2008,,,,,,,,,,,,,,,,,,
689,2009,,,,,,,,,,,,,,,,,,
689,2010,,,,,,,,,,,,,,,,,,
689,2011,,,,,,,,,,,,,,,,,,
689,2012,,,,,,,,,,,,,,,,,,
689,2013,,,,,,,,,,,,,,,,,,
689,2014,,,,,,,,,,,,,,,,,,
689,2015,,,,,,,,,,,,,,,,,,
689,2016,,,,,,,,,,,,,,,,,,
689,2017,,,,,,,,,,,,,,,,,,
689,2018,lentil,,,,,,,,,,,,,,,,,
689,2019,wheat_spring,,,,,,,,,,,,,,,,,
689,2020,wheat_spring,,,,,,,,,,,,,,,,,
689,2021,wheat_spring,,,,,,,,,,,,,,,,,
689,2022,linum,,,,,,,,,,,,,,,,,
689,2023,barley_spring,,1.1930768999999999,,11.930769,11.930769,1.1930768999999999,3.0,,,,,,,,barley_spring,1.1930769,productivity_normalized
689,2024,wheat_spring,,1.1392308,,11.392308,11.392308,1.1392308,43.0,,,,,,,,wheat_spring,1.1392308,productivity_normalized
689,2025,wheat_spring,,1.192,,11.92,11.92,1.192,43.0,,,,,,,,wheat_spring,1.192,productivity_normalized
689,2026,sunflower,,,,,,,,,,,,,,,,,
689,2027,wheat_spring,,,,,,,,,,,,,,,,,
689,2028,,,,,,,,,,,,,,,,,,
689,2029,,,,,,,,,,,,,,,,,,
690,2000,,,,,,,,,,,,,,,,,,
690,2001,,,,,,,,,,,,,,,,,,
690,2002,,,,,,,,,,,,,,,,,,
690,2003,,,,,,,,,,,,,,,,,,
690,2004,,,,,,,,,,,,,,,,,,
690,2005,,,,,,,,,,,,,,,,,,
690,2006,,,,,,,,,,,,,,,,,,
690,2007,,,,,,,,,,,,,,,,,,
690,2008,,,,,,,,,,,,,,,,,,
690,2009,,,,,,,,,,,,,,,,,,
690,2010,,,,,,,,,,,,,,,,,,
690,2011,,,,,,,,,,,,,,,,,,
690,2012,,,,,,,,,,,,,,,,,,
690,2013,,,,,,,,,,,,,,,,,,
690,2014,,,,,,,,,,,,,,,,,,
690,2015,,,,,,,,,,,,,,,,,,
690,2016,,,,,,,,,,,,,,,,,,
690,2017,,,,,,,,,,,,,,,,,,
690,2018,,,,,,,,,,,,,,,,,,
690,2019,,,,,,,,,,,,,,,,,,
690,2020,,,,,,,,,,,,,,,,,,
690,2021,wheat_spring,,,,,,,,,,,,,,,,,
690,2022,linum,,,,,,,,,,,,,,,,,
690,2023,wheat_spring,,3.1429412,,31.429412,31.429412,3.1429412,43.0,,,,,,,,wheat_spring,3.1429412,productivity_normalized
690,2024,wheat_spring,,,,,,,,,,,,,,,,,
690,2025,,,,,,,,,,,,,,,,,,
690,2026,,,,,,,,,,,,,,,,,,
690,2027,,,,,,,,,,,,,,,,,,
690,2028,,,,,,,,,,,,,,,,,,
690,2029,,,,,,,,,,,,,,,,,,
693,2000,,,,,,,,,,,,,,,,,,
693,2001,,,,,,,,,,,,,,,,,,
693,2002,,,,,,,,,,,,,,,,,,
693,2003,,,,,,,,,,,,,,,,,,
693,2004,,,,,,,,,,,,,,,,,,
693,2005,,,,,,,,,,,,,,,,,,
693,2006,,,,,,,,,,,,,,,,,,
693,2007,,,,,,,,,,,,,,,,,,
693,2008,,,,,,,,,,,,,,,,,,
693,2009,,,,,,,,,,,,,,,,,,
693,2010,,,,,,,,,,,,,,,,,,
693,2011,,,,,,,,,,,,,,,,,,
693,2012,,,,,,,,,,,,,,,,,,
693,2013,,,,,,,,,,,,,,,,,,
693,2014,,,,,,,,,,,,,,,,,,
693,2015,,,,,,,,,,,,,,,,,,
693,2016,,,,,,,,,,,,,,,,,,
693,2017,,,,,,,,,,,,,,,,,,
693,2018,lentil,,,,,,,,,,,,,,,,,
693,2019,wheat_spring,,,,,,,,,,,,,,,,,
693,2020,wheat_spring,,,,,,,,,,,,,,,,,
693,2021,pea,,,,,,,,,,,,,,,,,
693,2022,linum,,,,,,,,,,,,,,,,,
693,2023,wheat_spring,,1.8193878,,18.193878,18.193878,1.8193878,43.0,,,,,,,,wheat_spring,1.8193878,productivity_normalized
693,2024,lentil,,0.4937143,,4.937143,4.937143,0.4937143,13.0,,,,,,,,lentil,0.4937143,productivity_normalized
693,2025,wheat_spring,,4.1495327,,41.495327,41.495327,4.1495327,43.0,,,,,,,,wheat_spring,4.1495327,productivity_normalized
693,2026,sunflower,,,,,,,,,,,,,,,,,
693,2027,wheat_spring,,,,,,,,,,,,,,,,,
693,2028,,,,,,,,,,,,,,,,,,
693,2029,,,,,,,,,,,,,,,,,,
694,2000,,,,,,,,,,,,,,,,,,
694,2001,,,,,,,,,,,,,,,,,,
694,2002,,,,,,,,,,,,,,,,,,
694,2003,,,,,,,,,,,,,,,,,,
694,2004,,,,,,,,,,,,,,,,,,
694,2005,,,,,,,,,,,,,,,,,,
694,2006,,,,,,,,,,,,,,,,,,
694,2007,,,,,,,,,,,,,,,,,,
694,2008,,,,,,,,,,,,,,,,,,
694,2009,,,,,,,,,,,,,,,,,,
694,2010,,,,,,,,,,,,,,,,,,
694,2011,,,,,,,,,,,,,,,,,,
694,2012,,,,,,,,,,,,,,,,,,
694,2013,,,,,,,,,,,,,,,,,,
694,2014,,,,,,,,,,,,,,,,,,
694,2015,,,,,,,,,,,,,,,,,,
694,2016,,,,,,,,,,,,,,,,,,
694,2017,,,,,,,,,,,,,,,,,,
694,2018,lentil,,,,,,,,,,,,,,,,,
694,2019,wheat_spring,,,,,,,,,,,,,,,,,
694,2020,wheat_spring,,,,,,,,,,,,,,,,,
694,2021,avena_spring,,,,,,,,,,,,,,,,,
694,2022,linum,,,,,,,,,,,,,,,,,
694,2023,wheat_spring,,1.8193939000000001,,18.193939,18.193939,1.8193939000000001,43.0,,,,,,,,wheat_spring,1.8193939,productivity_normalized
694,2024,wheat_spring,,1.9284848,,19.284848,19.284848,1.9284848,43.0,,,,,,,,wheat_spring,1.9284848,productivity_normalized
694,2025,wheat_spring,,3.8374194000000004,,38.374194,38.374194,3.8374194000000004,43.0,,,,,,,,wheat_spring,3.8374194,productivity_normalized
694,2026,sunflower,,,,,,,,,,,,,,,,,
694,2027,wheat_spring,,,,,,,,,,,,,,,,,
694,2028,,,,,,,,,,,,,,,,,,
694,2029,,,,,,,,,,,,,,,,,,
695,2000,,,,,,,,,,,,,,,,,,
695,2001,,,,,,,,,,,,,,,,,,
695,2002,,,,,,,,,,,,,,,,,,
695,2003,,,,,,,,,,,,,,,,,,
695,2004,,,,,,,,,,,,,,,,,,
695,2005,,,,,,,,,,,,,,,,,,
695,2006,,,,,,,,,,,,,,,,,,
695,2007,,,,,,,,,,,,,,,,,,
695,2008,,,,,,,,,,,,,,,,,,
695,2009,,,,,,,,,,,,,,,,,,
695,2010,,,,,,,,,,,,,,,,,,
695,2011,,,,,,,,,,,,,,,,,,
695,2012,,,,,,,,,,,,,,,,,,
695,2013,,,,,,,,,,,,,,,,,,
695,2014,,,,,,,,,,,,,,,,,,
695,2015,,,,,,,,,,,,,,,,,,
695,2016,,,,,,,,,,,,,,,,,,
695,2017,,,,,,,,,,,,,,,,,,
695,2018,,,,,,,,,,,,,,,,,,
695,2019,,,,,,,,,,,,,,,,,,
695,2020,,,,,,,,,,,,,,,,,,
695,2021,,,,,,,,,,,,,,,,,,
695,2022,,,,,,,,,,,,,,,,,,
695,2023,wheat_spring,,1.8190000000000002,,18.19,18.19,1.8190000000000002,43.0,,,,,,,,wheat_spring,1.819,productivity_normalized
695,2024,wheat_spring,,,,,,,,,,,,,,,,,
695,2025,,,,,,,,,,,,,,,,,,
695,2026,,,,,,,,,,,,,,,,,,
695,2027,,,,,,,,,,,,,,,,,,
695,2028,,,,,,,,,,,,,,,,,,
695,2029,,,,,,,,,,,,,,,,,,
696,2000,,,,,,,,,,,,,,,,,,
696,2001,,,,,,,,,,,,,,,,,,
696,2002,,,,,,,,,,,,,,,,,,
696,2003,,,,,,,,,,,,,,,,,,
696,2004,,,,,,,,,,,,,,,,,,
696,2005,,,,,,,,,,,,,,,,,,
696,2006,,,,,,,,,,,,,,,,,,
696,2007,,,,,,,,,,,,,,,,,,
696,2008,,,,,,,,,,,,,,,,,,
696,2009,,,,,,,,,,,,,,,,,,
696,2010,,,,,,,,,,,,,,,,,,
696,2011,,,,,,,,,,,,,,,,,,
696,2012,,,,,,,,,,,,,,,,,,
696,2013,,,,,,,,,,,,,,,,,,
696,2014,,,,,,,,,,,,,,,,,,
696,2015,,,,,,,,,,,,,,,,,,
696,2016,,,,,,,,,,,,,,,,,,
696,2017,,,,,,,,,,,,,,,,,,
696,2018,,,,,,,,,,,,,,,,,,
696,2019,wheat_spring,,,,,,,,,,,,,,,,,
696,2020,,,,,,,,,,,,,,,,,,
696,2021,wheat_spring,,,,,,,,,,,,,,,,,
696,2022,linum,,,,,,,,,,,,,,,,,
696,2023,wheat_spring,,1.7727778,,17.727778,17.727778,1.7727778,43.0,,,,,,,,wheat_spring,1.7727778,productivity_normalized
696,2024,wheat_spring,,4.2052632,,42.052632,42.052632,4.2052632,43.0,,,,,,,,wheat_spring,4.2052632,productivity_normalized
696,2025,sunflower,,,,,,,,,,,,,,,,,
696,2026,barley_spring,,,,,,,,,,,,,,,,,
696,2027,soya,,,,,,,,,,,,,,,,,
696,2028,,,,,,,,,,,,,,,,,,
696,2029,,,,,,,,,,,,,,,,,,
698,2000,,,,,,,,,,,,,,,,,,
698,2001,,,,,,,,,,,,,,,,,,
698,2002,,,,,,,,,,,,,,,,,,
698,2003,,,,,,,,,,,,,,,,,,
698,2004,,,,,,,,,,,,,,,,,,
698,2005,,,,,,,,,,,,,,,,,,
698,2006,,,,,,,,,,,,,,,,,,
698,2007,,,,,,,,,,,,,,,,,,
698,2008,,,,,,,,,,,,,,,,,,
698,2009,,,,,,,,,,,,,,,,,,
698,2010,,,,,,,,,,,,,,,,,,
